,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BCR,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GCH1,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MCOLN3,MEIS1,MIDN,NCL,NIT1,OSR2,PEG10,PIK3CB,PLEKHO2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMEM173,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
RUNX1T1,-1.62782127903,-1.4084711999000001,-1.6756384287200001,-1.7653977825999998,-3.7482104815300006,-1.8908953114400002,1.04106888603,0.829572303716,1.1862031281799998,1.9336900167099997,-3.6087701151699996,-2.6229338437400003,0.942666491673,0.5399505447640001,1.98406122878,2.2331969910900002,0.883247974356,4.44694568892,7.186707799410001,0.20391832046500002,2.0989025462,3.2584923391900005,4.00433785253,0.877995646376,2.18277064897,2.9845354000700004,-2.9002647341500003,0.116177222518,-1.35977874729,2.18311522615,0.7795239210189999,0.959003863188,-1.61634406896,-3.7319887280199997,-0.0364819046512,-0.07837879670339999,-0.42763049392999997,0.09313023079089999,0.460728731681,0.0665427822078,-1.9817290147,0.687473732033,2.69345846533,0.009054850429129999,1.1211972625700002,0.9389769871250001,-0.0903461705913,1.2405901692499999,0.979609838091,-3.70992238459,3.44671544237,2.50844504932,-1.8135554068200002,-0.0747163545511,0.501167471487,1.98191282087,0.108715287529,3.71847430014,-0.335411182126,-3.27320606604,-1.00907579815,0.595218134059,1.6680169616100002,0.110993730545,-0.183142629106,1.80758132722,2.6839368361099996,-0.9050564193709999,-0.750431211628,0.418251934546,-0.63182813768,2.6611815729400004,3.5932564652099996,1.81487624285,0.0516100288753,0.888918907506,4.37529970867,3.6334966683699994,-2.2738480571400004,-1.3717669912600001,-3.8848702796199994,2.12865043298,-0.599742776911,1.89132184789,-0.8343066703669999,2.46258721655,2.79488417133,0.25430704726500003,-0.361215008359,2.74970856653,2.10552231646,1.11484714981,0.944760152503,-0.560820379092,1.3849065809999999,-3.8419977480400003,-0.08501837945280001,3.3390574381700002,-0.719591280408,-0.735582650691,-1.79664918555,-0.446631126981,-0.336057833935,-0.7132337586699999,0.137567950085,1.9059647254099998,-1.3041500881499999,1.9116564651299999,-1.4404813817299997,-0.551643253959,1.05692790499,-1.1047354691700002
S1PR2,-0.160310751488,-1.9676475174799999,-2.2973961423900002,-2.91805324875,3.39677043051,2.44701646661,2.73796583528,0.8543091254809999,1.55682991863,-1.13187660557,-1.06530451425,-2.8742847761,2.4677429538099998,2.55596885232,1.69330444301,1.84317832874,2.03690763068,1.30999899342,1.0493070065,0.877064344632,2.04700651442,2.90494512542,2.63015078853,-0.18102455473700002,1.75995910431,1.7447509242700001,0.505974971297,-0.9309937361239999,0.960940177591,-1.68066057682,0.055522385335800006,0.9541810735240001,0.205074052892,1.14088614023,-0.358568281653,-0.150446272702,-0.0486418006504,0.7208314611900001,0.832161712078,-0.725842687159,-0.945435980469,0.968523504311,0.44940762122100003,-1.4305856732100002,2.38611547712,1.548637843,0.22948709378600002,1.45457660188,1.05334625765,-2.9993350682499997,-1.02530961353,0.9535491110140001,-0.301787446293,-1.96588638371,0.550862700223,1.18059121188,1.32108063563,-0.963687918883,0.654398826227,-0.863661429267,1.70634369971,0.534026033687,1.68188086503,0.7375400484550001,-0.0698699006155,0.429447906286,-0.634543957363,0.6796761283480001,0.0776097272398,0.88720656595,0.453650894238,1.7206043354099998,3.0215502631200004,-0.508728589652,3.0885417923,0.280341379224,2.27487037297,1.47210421743,2.14345282148,0.638472421484,-2.57320674779,3.7488022555900002,4.28749183844,0.8594829081049999,4.6541967174400005,3.00616023739,-0.518944226685,-0.361215008359,4.35042661915,4.4241151709199995,1.19514293515,1.62265742301,-1.4095005465000001,-0.903708657675,3.23178870652,-2.99383500574,1.38443926064,2.36834035053,0.578100358902,-1.72848335598,-4.2593100038800005,-0.5769015336600001,1.5889066499899998,0.517071133763,0.82050217067,3.02284185355,4.060025051449999,2.83305767353,-2.70117645778,3.25803209322,-1.3825315444100001,0.24931628410700002
SAMD1,-0.932364112667,-0.474293239384,-1.78461577162,2.8675161422500004,4.22421988798,1.02448171485,1.01076771096,2.06747580538,0.133637871434,0.0029426478729,-3.3093844669599997,-0.41303351950499995,-2.97050903662,1.8520736667,1.0150189706200001,0.487631470069,-1.8908924856599998,2.91507599079,-2.22383108909,2.1744090401599996,2.2970238033099997,0.393180735185,-0.07060221844669999,-3.0792888848400004,0.292117601321,1.7336500754900002,0.536483848618,2.89216778672,1.79228115445,-2.30919395176,0.502089105098,1.6132098219100002,3.5566810639999997,-0.961770723039,1.7233178632700001,3.7045523796800004,-0.195189690186,2.0731111651700003,1.2148475404,2.5319798641999998,-1.64234566076,0.845113428976,-0.254908369854,-0.312841281621,0.817051674126,3.36304619338,-0.394902760472,-0.0773945674004,-1.4814105401299997,-2.11248778435,-1.19364676949,-5.100721707180001,1.19293434657,-3.5178705465300006,-0.969413958814,0.6425214799979999,2.25872693569,0.272893419049,-0.389624131677,0.147842898082,-1.83389826912,-0.0162402345752,5.412431397020001,5.93379821737,3.08497488739,2.94669226739,3.64558078956,2.2770761395099997,0.0406450271104,0.8198316856300001,0.20112070395599999,-0.07541171847,3.3254297990499997,4.70773335777,-0.33465098923000003,0.797176147649,2.9764562419700002,1.54682823305,-0.6677619745160001,-1.5985938748100001,-0.234990985966,-3.6146923694699997,-6.39855752283,3.38162154426,-2.51624757759,-1.2071898568700001,2.2661892167400004,2.74970856653,4.4241151709199995,3.33583250791,2.4022052233099997,1.1986307423,1.7309361223900002,1.83946420551,0.250542165394,2.54120093343,-0.95763299506,2.8373944047400004,1.8096075466400001,-0.274602377273,-8.10785128857,-0.672781498862,3.2604628188700002,-0.664444465866,1.3906161085,-1.66939286919,-7.528617024630001,0.372634559439,0.9890127178329999,-1.1422574925799998,5.7298888239100005,-0.994455118361
SET,-0.434959686732,0.414759747544,-0.7302176221860001,0.96871379104,1.0414077429700002,1.61619418657,-0.262334171291,-0.588341746743,-1.74284595028,-0.5126814271769999,3.2201100437700005,1.5996273941699999,-5.08629660118,-2.7332106659299997,-1.85567467865,-1.41230017896,3.4236277241799997,-0.7410813136419999,3.8213616422000003,-1.3208344537,-2.29060789737,-5.16621445429,-1.5255403536200003,-1.58675739355,-1.03791326451,-0.519058017109,2.66575435822,0.9425675128159999,3.6577013963800002,-1.84719724676,0.160236376042,-2.9373083804799998,0.195040879706,-0.379874346983,0.931159579532,-0.822889007166,1.3554979816100001,2.91340890611,0.605367634568,-0.591351228545,3.1082511416900003,-0.818784207949,0.0228987098745,0.19345089690099998,-3.0045978659599997,-0.5549049837910001,0.58013197313,1.7862738846200001,1.44667853158,-0.110836081984,-3.7004541759900005,-6.988736994960001,1.09250225976,2.60598346679,0.441368551421,-0.685333880976,-0.14625337644,-4.79063036433,-1.1605215028,-0.135663115826,3.9427962095699995,-0.09984932460160001,-2.4072384229900003,-0.0403146858713,2.94089098037,0.32751089982,-3.20282106244,-1.1846119049700001,0.8231056763160001,4.304354238409999,-0.0020935538892200003,-5.112279997769999,-3.8271547346199997,-1.5100487596899999,4.55458160631,0.07960776987089999,-0.024849687470700002,0.140709366219,3.79848486984,0.13305619543,-0.508972053979,-2.96131276617,-3.20614009428,0.335891482883,-0.5688969304020001,7.1643571986,-3.58841080142,2.10552231646,1.19514293515,2.4022052233099997,-0.40809289461,2.66862438847,6.74497125401,-2.7616666414099997,3.4695681045699995,3.12600541269,-2.06305616118,-4.535139651140001,-0.452030884237,-0.818510641637,1.3507717267,0.0912649219324,-3.38128025181,-1.65177459391,-3.1096248671,-2.06044713999,-2.0933167441,-3.04736742866,7.140547701799999,-5.91468630397,-4.2564240054199995,1.4279466941799999
SGK1,1.4879299430700001,2.02510124815,0.875188819772,-1.7823743753099999,-0.257900289163,0.664645715647,1.85219275977,2.64038786136,0.580861601031,-1.9621316424000002,-1.2160750949299999,0.501349203687,-2.96981377394,1.25874649436,2.95476736935,0.0218025839762,2.95423102135,2.3538113676299997,0.0693897828598,1.03809344296,1.0494707320399999,2.09482259765,0.705621280773,-2.34109502825,0.45151035709200005,0.442315256163,1.18767632556,1.0593697742200001,0.0193274662207,-4.052416000219999,0.926168229029,2.19799294093,3.2334662293400003,2.9139244378099995,1.60219129591,-1.4884934844799997,0.336451860475,-0.583977241995,0.10133866508600001,-2.53881193838,-0.646384358271,0.0267291330686,-0.311680518919,0.653108198541,2.09904739689,-0.49526589447400005,-1.33099456165,-0.947618805535,2.0078133142500003,-3.57827750477,-1.21817251347,1.44124924544,-1.39897732024,-0.853830800639,0.394778596463,2.56150357262,0.7977589491220001,-0.0676524987167,-0.290703577334,0.674206028495,-0.581925908055,0.9732555775470001,2.1311196732499997,2.66769699561,0.44888145435599996,-0.354986962562,-0.0360784839179,1.4171077865900001,-0.490213587883,-1.0371609213200002,0.0194181662949,0.20747053449,2.5786530767099998,1.4254141115,-3.4908260547199994,-0.31207391894299996,-0.685666314696,1.29861533266,-2.04039925961,-0.368849110439,-3.59895408739,0.170947033656,-1.6777869910299998,0.8808124653820001,0.065986424462,0.0591111211779,0.376422157132,1.11484714981,1.62265742301,1.1986307423,2.66862438847,-2.13066403067,0.502043147254,1.0667817311499999,2.39696756576,-1.41358193514,0.774058643363,2.06864559432,1.3102755082200002,-0.38936004566200005,-6.3909383449599995,-0.628879194485,2.05819242944,-1.6263476936399999,0.0360831559253,0.326688142848,-3.0229478617299996,-0.060043927585000004,-0.648845297328,-0.772618407504,2.61270217794,-1.58481557601
SLC38A2,-2.5364974032700003,0.276881520507,8.87183038076,2.80041589072,-3.58727632305,-0.547036124228,-0.693221124227,-0.143023732248,1.61061149955,0.6460171408259999,-1.47472814192,-1.33577968671,1.84329115471,0.44840467616999996,3.68128933715,-1.1616787714899999,-5.23520952838,-0.342317574848,-1.4298819881799998,0.32993775122499996,0.566800610758,3.9074435097300007,0.8077867848100001,0.8747073123620001,0.7304039865530001,2.20670725757,-5.71657708275,-0.877575054368,-3.68624422751,-0.829240182308,2.34082373003,-0.330114127449,1.3067003429200001,-3.4967874729500004,-1.22494939637,-1.4319933581,0.116049699045,-3.05008595125,-0.08220050642139999,0.8705602711299999,-0.00699754962105,0.509879755092,0.012736247579999999,2.95527430791,1.25410206153,-1.44626665942,-4.361600393380001,-2.74556283759,3.39611180277,1.1668483852,4.5392768422600005,2.3347976035599998,-2.5831422310599996,-3.91614418626,-4.08250178948,-6.58654550842,-3.2896469197900005,-1.7622757357099998,1.88691608814,0.862009330339,-0.579807250307,-2.8143935567100002,-1.5342543561000002,-1.3689834766100002,0.789029188856,1.3981169979299999,-5.914196552359999,1.7993456407599997,1.24762423419,-1.3893050919999999,-0.5997324686659999,0.7585916574160001,4.95374486171,-2.268011669,-2.83453838004,0.16410929439000002,1.1510572453499999,-1.82959303095,-2.70432675257,3.52545901621,0.574239287355,2.67261050122,0.6564244335180001,1.84055517497,-0.27946012795499997,-4.013850441090001,-1.20404685112,0.944760152503,-1.4095005465000001,1.7309361223900002,6.74497125401,0.502043147254,-7.662426700539999,3.07945116358,5.77202624575,-5.13915481764,1.73956099699,-2.26376799055,0.0432914415917,2.6460377563099997,-0.0606116539721,-0.126009823429,0.400538832249,3.4705759150300004,-1.80954124651,0.49566071436399994,-0.206855662497,1.9568358185099999,-3.78607600504,3.02158937664,0.588374965523,-2.7935089543
SLC4A1,0.451130680264,-0.7360759018780001,-1.6488561511700002,-0.549451073349,0.837365153713,1.1626617712799998,-0.549597381381,-0.729453956732,-0.53981755125,-1.41293118321,-1.66978210288,-2.92682620387,-0.486200605529,0.349870414533,0.197741596338,1.61007532835,-2.38481970407,-0.313932500409,3.17912562125,1.51922086012,-0.790822977625,1.7729255186700001,0.426613172135,-0.427940671212,0.36641086699299996,1.16940626814,0.508409886357,-1.90541481333,-0.924756759007,0.878583016889,-0.100906769502,-1.3533219885799999,0.145452601293,-3.6462810906699996,-0.361244165125,-0.422853456839,-0.9756337220899999,0.380868959197,-1.63368655268,2.6954845625200003,1.4009276634399999,0.153300949334,-1.4067684127700002,-0.239912375051,1.2076843018799999,-0.032421213113199995,-0.379609113297,0.073634434654,1.21103809296,-1.2574157399099999,-1.01127716721,0.118276452333,-2.4823524876400005,-1.06523561585,-0.105816474343,-1.61215467338,-3.3775541286799995,3.4885665915099997,-0.9706292986139999,-1.01772506577,-0.7380344149979999,4.324809167930001,-0.332002069063,2.24167251048,0.268676108374,1.4387229379,-3.7208402908099996,-1.04868826497,-0.280592216232,1.4588801357499999,-0.22282834264,-3.66887241334,0.9145634303069999,-0.501365565168,-1.3515992181799998,0.0760493318778,-0.0781366615418,0.722653823644,-0.421407413084,-0.26108370344799997,0.198012140431,0.0469049941545,-0.309493005671,-0.458335364017,0.653449280237,1.0688368117,-0.205411271146,-0.560820379092,-0.903708657675,1.83946420551,-2.7616666414099997,1.0667817311499999,3.07945116358,1.8492973829900003,1.5833989056600002,-0.422133750635,1.22128103116,-0.916371961301,-0.38573124998,0.04575165563999999,-2.39531624443,-0.521156146791,0.0992918306102,-2.39637747602,1.6844440464,0.15499106477,-0.476854027302,0.051167612719400006,0.44837399126599997,-0.627965776277,2.86032526212,-0.196823239816
SLC6A9,-1.33383276002,0.593106914872,2.30640569736,4.344798566880001,1.59060369916,0.5345074177570001,-0.48235528520099996,0.220589790673,1.7242750019,3.66801353708,-0.751505912789,-1.20197224644,0.46902889288099997,0.64869044782,1.27994287977,-0.29054433760000004,-0.76972692698,0.8474247053820001,2.85095621485,-0.304143688048,1.2709650775299999,0.998684178166,1.77868915365,-1.26006946916,0.8664371823229999,1.07341131429,-3.41063793116,0.48047794179700004,0.09919437231969999,3.63580250546,-0.5733018590910001,0.602235689532,-1.09566519252,-8.552068158480001,1.19451420677,3.26484925667,2.3463188817,0.37062071769199995,3.1472364566900004,2.95516932137,-1.16996834364,1.12630773726,1.4416015469,2.01608038205,1.2581184384,-0.127964380338,-0.140189976445,1.66016968786,0.381015756444,0.502121384017,0.951845284329,0.589817915801,0.793468094376,-0.503475700105,0.470944429987,1.86665685441,-0.061474758994000005,0.012093580345700001,0.749402157582,0.650836441216,1.98680082947,0.747504820984,1.81011318195,0.685452542176,3.24534570994,2.9209364218,-4.77493904333,-2.04330284267,-0.844177700605,1.51624288715,2.05106958652,-1.03709567984,2.45928731308,1.2808294150700001,-1.3911787604499999,-0.842327610205,1.32457432774,-0.214230780641,1.3355715533499999,-3.7894048420599997,0.49543705406599997,-2.51714593074,-2.46716488224,2.2821823440599998,-1.79599157757,-1.9216166593400001,2.49355840635,1.3849065809999999,3.23178870652,0.250542165394,3.4695681045699995,2.39696756576,5.77202624575,1.5833989056600002,0.45725390931000004,4.41337652982,1.7271991369400002,-2.83244357324,2.54590178282,3.02406435443,1.6362215135,-0.5360066036410001,0.603502347891,-1.44489782671,1.9185280986200002,0.201193026498,-1.0490242351299999,1.81248322518,2.29677964747,3.23546231823,-1.1749068393100002,0.190012210531
SNAI1,0.314206000457,-3.70866138936,-0.398285827267,-1.17411590389,0.239128429062,-1.09905706075,1.63561686869,0.188243743225,1.31914179094,-3.5043946202,-0.511718862791,-5.407539166189999,4.41877443425,3.20736542013,2.2415360680500003,0.552063400437,-1.3984790502700002,-1.1073225988,-2.67147851962,1.9233960034200002,-1.9689293834700001,4.25516661184,-1.3511329632,0.616254658316,-0.82339786003,-1.03171799751,-1.23700090706,-0.936166685969,-4.38912822994,-5.10604114542,2.9394484779299996,-0.0279915963818,0.351586463693,2.1426458406099997,-1.43270928696,-1.60334453232,-2.21613708998,-3.2565850113,-2.3243977658099997,-1.23059467064,-0.577390243932,-0.834326050125,0.366070848054,0.9588132374770001,0.600844199726,-1.05679658419,-2.19075989863,-0.0611428128569,1.9692186229400004,-1.4637681045299997,-0.342230916184,2.10667144882,-3.2312184642000004,-2.07231000718,-3.5545848816600003,-0.151496184429,-1.13961219729,-0.249325885927,1.7186756892900001,-1.13380088976,4.13307511919,1.19671494157,-2.98080585822,-2.89872395126,-4.8107473174,-3.36653981966,0.266741826251,0.9558053961409999,-1.70196528097,-5.817411684700001,-1.5492525616100001,0.585501470783,0.720554714347,-2.2350508429,-1.23752961966,-0.49032852454,-0.582450907051,0.94141985075,-2.08551381301,1.8243820123400003,-1.30513692278,5.285588429790001,10.075555017200001,0.13922455364800002,5.31388976276,-0.491252365128,-4.03533209167,-3.8419977480400003,-2.99383500574,2.54120093343,3.12600541269,-1.41358193514,-5.13915481764,-0.422133750635,4.41337652982,4.80322295186,0.470590344515,1.36715806836,-2.0379281064900003,-2.47485815341,-0.620334068437,-0.254513407339,1.8603340586700001,0.628551580026,-2.62513661681,0.934404754503,6.9698056001,1.1063213918400001,-1.7161840978100003,2.2108606017400003,1.3336220349099999,-6.161207972250001
SPI1,0.679205550318,0.629086724481,-0.045376047572400005,0.716203981591,1.8337071150400002,1.38710048315,0.853935672041,0.8682690672040001,0.928384001439,1.9510555161400003,-0.538929772176,-1.60932490436,1.48526455602,1.34325768861,0.209483160022,1.18255160412,-2.59356263831,-0.367482946042,-0.647642771548,-0.0329331732575,0.331271665786,2.66964274553,-0.0193815140988,0.6259830883240001,-0.821499106706,1.02530250369,0.446319531993,3.32794539905,1.41224224965,1.25025908516,1.5386563965600002,3.7075377544099997,-0.899376445307,-1.8914410708400002,-0.49466011471999993,0.21959639570099998,0.592508156036,-0.24714253994000002,0.224293397217,0.338202574749,0.212734680929,-0.5239724031040001,1.14256847177,2.36660723939,0.239867219405,-0.921643927638,0.009670651037040002,0.58695793134,-1.1643529074799999,2.1741256120599997,-1.14332043084,-3.9572534477900003,0.06931931514439998,-2.00793858901,-0.067861419877,-0.660295266977,1.39568789796,4.24852085864,0.340002170793,0.781144076206,3.3695862691900005,1.12088496523,3.6064537279300004,7.69120195261,1.9529133331,0.08741888075139999,2.6178471177300002,0.46828262991999997,0.264827508244,0.0750767986532,1.0721254925,0.299922388744,-0.0600582143452,-0.139103130937,-0.530887625633,0.529522438142,0.820948166384,0.345054991079,-0.697891851471,-0.76538058786,0.6543211564410001,0.379268547776,-1.7614634507,-0.662368886787,-1.3083067385200002,1.18706735759,0.317873796426,-0.08501837945280001,1.38443926064,-0.95763299506,-2.06305616118,0.774058643363,1.73956099699,1.22128103116,1.7271991369400002,0.470590344515,-0.12767013529500001,1.18722652735,2.48897937361,3.89316672258,1.59353194155,-0.235197496496,0.200294662798,1.6803333280500001,-1.11039164561,0.41965862615599997,-1.52002801299,-0.482514523037,0.558682231406,0.715438494701,8.033292169289998,0.10278379627
STIL,0.9738035666920001,1.8178429585,-0.167534033203,1.20056296305,1.01880954923,1.41570408243,0.515499446811,-1.7314813812599998,2.8791380169300003,2.74805244019,-1.15237146939,1.43027928427,1.4073926165900001,4.14400724813,1.4330084685299997,1.57242573412,-1.8485233049,-0.404220306701,0.0174643775864,-0.19775293726100002,0.185242863165,1.0887702497299998,0.787458513708,0.730720653151,1.63382664357,1.02023102935,-1.68182327024,4.47842949711,1.88855531732,0.145094206934,0.0881000605572,-1.19150042962,-1.1151413968200001,-5.24351859443,-0.14405173818199998,-0.048541569219000005,0.801486385668,1.58946210367,0.0342528404955,0.263656318818,-0.5004134638000001,0.7181873071539999,-0.7038364963420001,1.06571687308,0.147103351158,0.11976180326,-0.397919918233,-0.9422245060109999,-0.577097601088,1.41966412127,-0.332375128408,-1.8117959998400002,-0.9850067520129999,0.750339561375,1.3502948020299999,-2.05943436015,1.13187188306,4.207345321619999,1.10388249279,-2.42980768984,4.52810934447,-1.1313801631799998,1.0981908759799999,0.58371475705,2.76175344182,0.700821925677,-0.8434275407999999,-1.09821676621,0.9239621007109999,-0.540775116654,-0.7843720530689999,2.3476561577,0.53640672273,-0.0570753443316,3.892237623,2.04758689606,1.15740011033,-2.6552649056999997,-1.25701214557,-0.857585215502,-0.00873104798958,1.5985652023399999,3.91385819024,1.1965583339799999,2.1060371574700003,-1.2164161648899998,-0.27005351846000003,3.3390574381700002,2.36834035053,2.8373944047400004,-4.535139651140001,2.06864559432,-2.26376799055,-0.916371961301,-2.83244357324,1.36715806836,1.18722652735,-1.12391928107,2.6578154283,2.68154115721,2.64185861332,-1.12588908625,-0.6563164410710001,0.10626784742,-1.9294586678599999,-0.353531134789,3.02249366856,1.16486702416,1.5731140943200002,1.8367288651400002,1.1824466254000001,1.22240685339
TBX2,3.6879808904300004,-1.14507034817,-2.07037060834,-3.93425568268,-2.60639993844,-0.77773473042,1.2360753412,0.904824751288,-0.0105446474864,-1.42593163292,-2.1561061782,-3.56803378323,-1.3929047446899998,1.4709715425499998,1.7996889867299999,1.7286879338499999,2.02248872166,3.0995807891400005,6.031387677490001,0.889322900867,-1.1192345531399999,2.5669633321200003,2.33966617504,-1.3431730314599999,0.971367225992,1.9588118787,0.843341000159,-3.0631369735000002,1.5784015486899998,-2.01514924948,0.0979186351145,-0.10214753264000001,2.51914239667,-2.86135522524,2.0248651748400004,-0.568904487729,0.148537168237,-1.3679309851800001,-0.471926959119,-1.5291591373500002,-0.991269588163,0.864142090805,1.65743889461,-2.53104573865,0.943456598397,0.966720621672,1.09389492786,1.69324811456,1.2042018115200002,-1.0606084676799998,-1.63198275872,-0.849242165466,-1.15054268281,0.385563250339,1.00811148947,-0.913776025996,-1.11753297648,2.6407438345200003,-0.897373960765,-1.7988642956,2.62516918028,0.98530321905,0.48189784144299996,-0.9079448185439999,-0.26349592078,-0.5244843095889999,3.0562298340599994,0.650305859609,-1.82283423005,-0.282580698444,-0.635558934953,-0.523093912258,2.68867106213,2.48368034181,-3.6995074365300007,-0.795153035358,1.31323429842,1.97915943123,0.838355891294,4.87034908978,-0.290564174718,-0.755584031443,0.33969103649099996,1.23905963313,0.815234373452,1.6646886412000002,-1.4874934823800001,-0.719591280408,0.578100358902,1.8096075466400001,-0.452030884237,1.3102755082200002,0.0432914415917,-0.38573124998,2.54590178282,-2.0379281064900003,2.48897937361,2.6578154283,-2.95718782237,-0.952148353503,-2.7221433426,-0.608848695333,2.15325299836,0.483106034855,-0.991785655063,-0.101667376139,-0.984425046175,0.7322511599600001,-0.34375745287,0.586412921352,1.03017859824,-1.2448638291
TBX3,3.55842179378,-1.7336304852400002,-2.81084101157,-3.6730474750199997,-3.4018618350200005,-3.7593023133699996,1.8044206908900002,1.4140557835699998,-1.68502163597,-3.8155261495699997,-2.7021870556700005,-0.7029567623790001,-0.876390132403,1.01001868697,0.413875742704,1.04274300375,3.9485741007,3.24490998898,5.56819114709,1.53306522905,-1.0611910315000002,3.1529764843400003,1.7403545121200001,-1.06162310913,0.6106424998219999,1.25338648987,0.441601417491,-3.86260620438,0.976719343828,-2.0160102449,-1.4137278684999999,-1.8910243869799999,4.9748923522099995,-1.55277197565,3.05782273749,-2.6684431051599997,-1.19277815373,-3.40686969517,-0.9057678301459999,0.39682913206799997,-1.7824824980900003,0.475502989538,-0.413554644261,-2.9395515031599997,3.4764840896800004,2.03958701197,1.71307970736,2.79932943666,3.12943709705,-4.263431292830001,-1.7739912198599996,1.30274587051,-3.4504265899,1.4272398636399999,1.27954116038,-2.08023953939,-0.567548747234,1.9548025724900002,-0.731699372287,-3.3732355872099995,1.4583410783000001,3.1602066131599997,-0.138271094953,-1.11039363497,-0.926474220157,-0.268129313614,4.470320150219999,2.16228720997,-1.8019279988799999,2.12535908665,-0.337996505467,-1.36967692405,0.912474807541,4.39890650729,-3.51969156236,0.5614440114329999,0.336197636078,1.72871148249,0.621022295389,5.82692837245,-1.9550191686000002,-0.494787514308,1.6176199715700001,1.0135406099200002,1.3302667557799999,2.07368932569,-2.25732864433,-0.735582650691,-1.72848335598,-0.274602377273,-0.818510641637,-0.38936004566200005,2.6460377563099997,0.04575165563999999,3.02406435443,-2.47485815341,3.89316672258,2.68154115721,-0.952148353503,-0.548637848283,-5.889493535160001,-0.427441199134,1.98586477375,-1.36052387919,-1.07649623384,-0.2822163693,-0.6736373541680001,-0.6169013156409999,-0.424579686202,-2.15697340905,1.3415480744200001,-1.43544087624
TGFBR2,-0.167571570584,1.69730979861,0.37762758150700004,-5.504549249430001,-1.1713930986399999,-8.55924553747,-2.08150450978,0.0709235181839,-3.9103783540699997,-7.115548769330001,1.26629695485,-0.42725005959299994,-7.8482989208100005,-3.32107599066,-0.738477139637,-0.610321044637,7.8331646749,2.00182232525,4.24024326749,2.6241613530000003,-0.420617560695,-2.1424959606400003,-2.9565440707999997,-8.06973542229,-2.4482645523400004,0.0167967130525,2.4610954079400003,-3.99039245834,-1.33099857282,-5.66558262074,1.5852707838999998,0.209419213021,5.81876987104,7.04484780517,1.4130022687700001,-2.8150616809900004,-0.50818708605,-1.63307654201,2.3746806184,-1.23291255588,0.292740433232,-0.624914267087,2.70722548532,-3.94132004695,3.2820041993,-1.47278239841,0.757681988165,-2.4479877337000002,0.858304510303,0.485365857777,-6.23664850034,0.668338712313,2.0217427979400004,-3.66361693185,-2.23215650302,1.88081414426,1.3111289219700002,-8.882663739049999,2.03023077322,4.22848155137,-5.872042399369999,-1.01326410859,0.27658683217700003,0.36224482103100003,-2.12437881162,-3.4926717937,1.5187650541799997,3.9556762296699994,1.45000730609,-1.67571371098,-3.96530214315,-2.63882004697,-0.643952398085,1.98223432268,0.533900800961,-1.02293698998,-3.6188856314099995,0.704139162492,-1.4397795677,-1.77589631275,1.6302676012200001,-1.8565724717099998,-1.03009475803,-0.572114731593,-1.8430049908500001,-3.15162182861,-0.738441219933,-1.79664918555,-4.2593100038800005,-8.10785128857,1.3507717267,-6.3909383449599995,-0.0606116539721,-2.39531624443,1.6362215135,-0.620334068437,1.59353194155,2.64185861332,-2.7221433426,-5.889493535160001,3.8742500458999998,0.34873132047399996,0.12148222411800001,1.8128894198299998,-0.9591029521150001,-0.7948530491399999,-2.61625396771,-4.082643426730001,-3.4780797436300004,-4.732256293430001,-3.16730034618,-5.49770311163
