,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
CBFA2T3,-0.5079570638750001,-0.574725642722,-0.380461580803,-0.470201167222,-0.5356571225819999,-0.397056537157,-0.296674308816,-0.319302708969,-0.345325681757,-0.659519991849,-0.292034510062,-0.300868374074,-0.43244674299999997,-0.369507494299,-0.419880272377,-0.7966565907109999,-0.622355111129,-0.522556184823,-0.39836903650300004,-0.533893161231,-0.31603358972199996,-0.45356311968400004,-0.29379015609700004,-0.338048476857,-0.481172906806,-0.444128679016,-0.0940408515308,-0.484809533755,-0.40166927955,-0.282876822505,-0.114773552038,-0.354330045869,-0.249865299541,-0.37736381071900005,-0.504371374727,-0.591221779327,-0.5597457707360001,-0.556641113752,-0.561659931887,-0.334216991904,-0.521341591077,-0.23776565977699998,-0.525540236406,-0.637893589462,-0.525067676891,-0.5724738909880001,-0.37666790536300004,-0.5361301954150001,-0.570232840862,-0.370579191884,-0.440131109025,-0.539715228179,-0.487634447673,-0.354884439903,-0.38099698710999996,0.113859905811,-0.349628423266,-0.495090998482,-0.365764840541,-0.0516146903679,-0.0185808771819,-0.021732277410900003,-0.285441815948,-0.307754305216,-0.29993886853,-0.458367198596,-0.44113897344499997,-0.484663560567,-0.179677806458,-0.637519440416,-0.462269066951,-0.34198674931,-0.441487854733,-0.607965756022,-0.5708065422290001,-0.5128872026300001,-0.238893933961,-0.511233677754,-0.298217997483,-0.457811848962,-0.523917779346,-0.278369359764,-0.437578895587,-0.43533755223000004,-0.367738344129,-0.390767353069,-0.561385384792,-0.227139449979,-0.576375413755,-0.49343969931299997,-0.44372172823999995,-0.369354879023,-0.349927076685,-0.223623195804,-0.195967713257,-0.511035852927,-0.274694407706,-0.274677855571,-0.27253539948399996,-0.35026321873000005,-0.627519986629,-0.278724022593,-0.025298524487200002,-0.259517926216
CBL,-0.5317202805,-0.4579969408,-0.26248445585499997,-0.597250305397,-0.40742737347900004,-0.318572663923,-0.25596688980099996,-0.316894650235,-0.32923017938,-0.56436408612,-0.300868374074,-0.19900855357799999,-0.359482180088,-0.288118694947,-0.45415655857000004,-0.7315618608769999,-0.46024311840300003,-0.49252785119,-0.239760219905,-0.39722688154799995,-0.35530707316699994,-0.43743869215099995,-0.431358402329,-0.290035355464,-0.5322144047540001,-0.374106079398,-0.024381862011700003,-0.346419768689,-0.600355145054,-0.27615052705800003,-0.059836410767999997,-0.17515162169799997,-0.231813885055,-0.18643345505999998,-0.380492187472,-0.44917724940700005,-0.374579824756,-0.498497592234,-0.51558651485,-0.308304611427,-0.538338949558,-0.21180198656500002,-0.560463109382,-0.620075954623,-0.30313026460000003,-0.549815186072,-0.402769970378,-0.39658517158600004,-0.5832366931090001,-0.363827891712,-0.23108402371300002,-0.504607680735,-0.436431741416,-0.269252332939,-0.180479167434,0.0372508597812,-0.235464709251,-0.296804081747,-0.301915595262,-0.0566526909352,0.061108129705800006,0.0782092485749,-0.188452510322,-0.198026517872,-0.238164026636,-0.272380367594,-0.287996047503,-0.422701607254,-0.24873760962900002,-0.54399688229,-0.144218818237,-0.288762683766,-0.424313647487,-0.528758997409,-0.526171382535,-0.487129677087,-0.27898912935,-0.417970291639,-0.295054988942,-0.46931009089500003,-0.349408045392,-0.176914139899,-0.288593546719,-0.39885787196500005,-0.398266474419,-0.45493205039800005,-0.556704204964,-0.197890481138,-0.327100593787,-0.431079611668,-0.43148879785300004,-0.258787150737,-0.246160752986,-0.298683970821,-0.109960402013,-0.578822450015,-0.22559863604400002,-0.452744889999,-0.44734842796999996,-0.31498398862,-0.559256685857,-0.289475865605,0.08270266874610001,-0.251478806739
CDKN1A,-0.48621710318000005,-0.44751522887100004,-0.44737558851000003,-0.491038771581,-0.467776475793,-0.301393161733,-0.30396276458,-0.273057861272,-0.392475671807,-0.573807532353,-0.43244674299999997,-0.359482180088,-0.317649200856,-0.314184241505,-0.483443222613,-0.7359077991159999,-0.46510008286000004,-0.529327775579,-0.343063908424,-0.42971242786700004,-0.33322506221000003,-0.390005011814,-0.32203143407699997,-0.279479025428,-0.482839644937,-0.448860632755,-0.14693082746400002,-0.436528472359,-0.47383382666699997,-0.430561851529,-0.20407536017099998,-0.301679597861,-0.264750827267,-0.373462473118,-0.429618266339,-0.47395738470700005,-0.47638780429300004,-0.485175170228,-0.436981850871,-0.388706247464,-0.474770973863,-0.307822762332,-0.447199744108,-0.64861349619,-0.405331062393,-0.49271854574900004,-0.45219536944600003,-0.44140385238799995,-0.551522709256,-0.422705009501,-0.363211032825,-0.490608321436,-0.540021985908,-0.38072268370800005,-0.391658598248,-0.201578323429,-0.35204308796800005,-0.44170132712899995,-0.385120737337,-0.18370618347399997,-0.235544891679,-0.159239265171,-0.290196516051,-0.36525286757200004,-0.334452872329,-0.296751403937,-0.397454810909,-0.41283536911300006,-0.37838590090499996,-0.501329163239,-0.395218601955,-0.31982849420299997,-0.449548044951,-0.4912831911399999,-0.591317896703,-0.47682455207099994,-0.3169867751,-0.46101319083400005,-0.284917837847,-0.457809287001,-0.444970827484,-0.325127022299,-0.273483922566,-0.469771168283,-0.428973205953,-0.401532810752,-0.43888083342399997,-0.364245563531,-0.413376196381,-0.512082586898,-0.39173217206200006,-0.328597436283,-0.326791148799,-0.41424360711999997,-0.30525066096299996,-0.506875101331,-0.368786877473,-0.401868923459,-0.383123231035,-0.35765024611199997,-0.5218860295709999,-0.32555199765299997,-0.0822959654277,-0.321727179276
CDKN1B,-0.364905880668,-0.437350373676,-0.30769222056699996,-0.446905889964,-0.46266923770499996,-0.271792357018,-0.271092048506,-0.330192840225,-0.387329561321,-0.489272660491,-0.369507494299,-0.288118694947,-0.314184241505,-0.47298512409800003,-0.471103792976,-0.659560251703,-0.390133447545,-0.43346484490099996,-0.27454438659200003,-0.325747523376,-0.303437484805,-0.403467932753,-0.392608738936,-0.25024467594099997,-0.418091475845,-0.38029212245300004,-0.127802258971,-0.40877406696,-0.49232094081999994,-0.358849024434,-0.180885078774,-0.284173579623,-0.259010832403,-0.303144884617,-0.342941113033,-0.407812074266,-0.41172636133100005,-0.38493183834100003,-0.456162860085,-0.37098403760399995,-0.39282970348499996,-0.300621509126,-0.39209486317500003,-0.5215899904510001,-0.347974168318,-0.420031323882,-0.31493540372699996,-0.398820793651,-0.529920100663,-0.40241410028,-0.27642451876400004,-0.440841569675,-0.484539292776,-0.326048887427,-0.343656456688,-0.124999207755,-0.326785781366,-0.41165982970200005,-0.32578602568500004,-0.164072934755,-0.179785250614,-0.131863010942,-0.243149185369,-0.311022172714,-0.328281850263,-0.27928444644,-0.383618996329,-0.391983533922,-0.318459073206,-0.379204960625,-0.322867639595,-0.34409005887599997,-0.4507890098,-0.461422862029,-0.457374542105,-0.39958435154700006,-0.265107748963,-0.377978241985,-0.275642425647,-0.403035640027,-0.36406727178900006,-0.356451094314,-0.282920418987,-0.426112680138,-0.433091133107,-0.326530922209,-0.484710828576,-0.240467225555,-0.347426482801,-0.501829756783,-0.32204866175700003,-0.261356982114,-0.293814836302,-0.410713802909,-0.25669221142,-0.368355256011,-0.31868714127,-0.356216827674,-0.31192720251600004,-0.27610721751,-0.422606398379,-0.329791805148,-0.041860129128199995,-0.291144981066
CDKN1C,-0.569256886915,-0.46916782522399997,-0.444464937075,-0.531062109675,-0.468830625369,-0.46303540509999996,-0.40840410242499997,-0.472936841957,-0.43277356176299997,-0.548596552052,-0.419880272377,-0.45415655857000004,-0.483443222613,-0.471103792976,-0.46679723247500005,-0.582215426938,-0.428569893881,-0.578819615693,-0.42586001499399995,-0.571443405089,-0.348756540511,-0.451212670992,-0.483749818568,-0.38878060152500005,-0.527694978161,-0.523076329648,-0.270718724864,-0.464343415201,-0.5175915340039999,-0.479942791482,-0.393936413913,-0.34550720679700003,-0.23721803355,-0.45973099446099996,-0.507328926401,-0.535678771588,-0.534005551503,-0.477520108024,-0.492454660625,-0.44774687561399995,-0.42875552088,-0.396196242646,-0.391337730814,-0.518221233959,-0.483695484314,-0.545317100884,-0.437795473931,-0.42563668534500004,-0.5428325939190001,-0.533968364938,-0.454828653844,-0.453752789165,-0.523135447233,-0.491967985868,-0.486225743795,-0.33333680236900004,-0.45452226655199995,-0.442203724685,-0.435264452373,-0.39955876657,-0.38033121568800005,-0.297551105035,-0.42511439229099995,-0.450942323593,-0.44197184578500004,-0.34886785674000004,-0.495109671744,-0.536894949772,-0.42938507372199997,-0.481848626813,-0.40927392249,-0.398617833545,-0.425597614594,-0.555477806465,-0.467733972015,-0.464442288293,-0.419623787162,-0.384217471734,-0.41719729295900004,-0.493059306486,-0.45987338974200004,-0.38672799710100003,-0.422696940202,-0.45091651471199995,-0.547798636118,-0.455373034013,-0.472709489155,-0.420989901796,-0.5245579843689999,-0.532784916403,-0.48438821936399995,-0.387665953271,-0.49097758135200004,-0.47672889903099996,-0.418556567546,-0.532722676378,-0.465178153035,-0.44993621755900004,-0.438489066835,-0.465189428947,-0.5833042755219999,-0.441054797922,-0.180653761268,-0.485964995071
CEBPA,-0.74482095639,-0.635602727314,-0.725846090395,-0.666096234963,-0.509023166334,-0.567352451117,-0.7748641635600001,-0.7586863523340001,-0.705762010376,-0.766584262113,-0.7966565907109999,-0.7315618608769999,-0.7359077991159999,-0.659560251703,-0.582215426938,-0.807692128672,-0.716634555337,-0.6793758530490001,-0.691045801046,-0.749420122625,-0.699477576082,-0.740751578187,-0.688370097535,-0.8119804639429999,-0.746168756237,-0.7933084297390001,-0.724675673825,-0.7435667658149999,-0.651716988618,-0.7246684107350001,-0.665191359653,-0.739809143873,-0.295775356954,-0.696048424907,-0.694141321801,-0.780466682298,-0.791507319595,-0.767290190326,-0.666708215734,-0.763494230079,-0.6835227761570001,-0.790996042784,-0.738470848069,-0.705489182957,-0.7561655620290001,-0.70805711102,-0.801775269048,-0.7017268885340001,-0.776787585575,-0.682774485781,-0.6897194755580001,-0.771293441474,-0.652154934388,-0.686988249508,-0.7029018632840001,-0.6538717340160001,-0.774964575741,-0.729247948311,-0.7950759876260001,-0.722112882559,-0.689159951199,-0.7486826441969999,-0.674870358476,-0.7326631289769999,-0.7288776912639999,-0.799899128722,-0.7780532908600001,-0.776827087754,-0.701836910654,-0.8198690127670001,-0.794972343583,-0.741156428578,-0.673632990767,-0.6486762234669999,-0.6829578489679999,-0.7209721593430001,-0.751808557191,-0.731632401022,-0.7351666352320001,-0.7049812357709999,-0.710583239132,-0.8260104861859999,-0.709489401444,-0.667037951457,-0.698990786964,-0.752514396655,-0.738485122675,-0.710136413513,-0.681962508045,-0.734953581068,-0.742489651739,-0.727510200426,-0.7757364176389999,-0.7853189007860001,-0.710926046567,-0.663301167342,-0.7425551035150001,-0.829252903212,-0.724433268688,-0.7218090273700001,-0.6979272774449999,-0.6221094894129999,-0.709943288163,-0.730503083214
CEBPB,-0.539580780565,-0.502778533226,-0.547900769137,-0.608520706822,-0.5373708268990001,-0.43042505645499995,-0.458233744609,-0.47331604276699996,-0.586115855704,-0.640887568025,-0.622355111129,-0.46024311840300003,-0.46510008286000004,-0.390133447545,-0.428569893881,-0.716634555337,-0.535409038706,-0.6768161300579999,-0.509485987805,-0.563290938683,-0.41647047479000004,-0.545313498614,-0.533637581239,-0.465484641655,-0.49853799965400003,-0.586219271193,-0.311170354133,-0.578626204009,-0.659084968948,-0.40724407816200003,-0.49173901301899997,-0.44500549678999995,-0.33259755972,-0.53646763662,-0.535440338768,-0.603482310932,-0.636256232976,-0.588855832813,-0.549673702476,-0.526516666155,-0.6156559931710001,-0.43920377842200004,-0.532422946873,-0.664109361352,-0.561513006918,-0.695337844532,-0.5275413684920001,-0.659575022029,-0.47620048833800005,-0.559045931958,-0.593702765089,-0.6048996657760001,-0.63467627013,-0.5984821504110001,-0.5568461422469999,-0.289520333909,-0.469005890645,-0.5111763248910001,-0.39963683228600005,-0.41314800913599997,-0.41378628311,-0.385933636819,-0.458609023351,-0.507830984063,-0.620821143783,-0.43738986561800003,-0.594680348234,-0.540409699263,-0.506047637176,-0.696498444508,-0.5873703572060001,-0.519942100808,-0.591685896109,-0.634271192179,-0.572454632648,-0.5358685878980001,-0.349327941316,-0.582902198956,-0.375919521744,-0.584888247437,-0.519740332666,-0.48341362966000007,-0.46231264894100005,-0.436481891924,-0.56892865096,-0.506310679774,-0.628248308337,-0.415878500636,-0.6921788464859999,-0.506305374876,-0.574843403461,-0.37980178490500005,-0.506350948886,-0.485219046707,-0.41639723908299997,-0.45198927337800004,-0.541901568394,-0.52393067281,-0.4472728286,-0.503602787144,-0.5676204959210001,-0.507035958197,-0.181168306723,-0.5489379962
CEBPE,-0.629472609754,-0.43963381483099995,-0.487271550472,-0.609310282725,-0.663009696715,-0.5462791771109999,-0.45858348525700005,-0.439427408762,-0.5550438914720001,-0.700582130123,-0.522556184823,-0.49252785119,-0.529327775579,-0.43346484490099996,-0.578819615693,-0.6793758530490001,-0.6768161300579999,-0.708422494923,-0.5416710740649999,-0.573556807327,-0.40586658916699997,-0.589800696346,-0.493245014014,-0.4502371265,-0.560369898672,-0.41472193648100003,-0.323853120173,-0.59751590648,-0.654151995374,-0.508960833742,-0.450757387646,-0.485980481923,-0.30607724762,-0.5645334905780001,-0.584850893707,-0.632771002044,-0.572562568473,-0.715185824826,-0.568208436379,-0.537087804535,-0.660862184863,-0.534659998095,-0.601599581755,-0.776116740805,-0.635723402463,-0.66267302386,-0.547956550301,-0.5052594051079999,-0.610993691071,-0.684201567825,-0.492134842522,-0.614323314907,-0.6437116267840001,-0.551275376439,-0.6534030810620001,-0.193798524897,-0.518590433564,-0.512375500154,-0.471926963622,-0.478993816745,-0.43468840277099996,-0.38723147713100003,-0.499196993833,-0.550006794621,-0.5614119749409999,-0.36381949353500004,-0.55492720368,-0.611477779994,-0.458823765845,-0.7637883567,-0.601654793006,-0.435955706185,-0.639332281714,-0.74681437964,-0.642892518909,-0.6166173806440001,-0.445168675777,-0.610570985704,-0.46918158703100005,-0.590659973259,-0.555430755728,-0.430420569001,-0.520150543648,-0.559664317446,-0.324770688039,-0.635687944256,-0.5306067874270001,-0.476396245173,-0.636630590059,-0.606228777842,-0.6174502869030001,-0.349804263453,-0.46308011377499997,-0.520789912358,-0.451654134432,-0.626055223487,-0.537445003349,-0.52746805424,-0.545970681017,-0.443197838351,-0.61562927788,-0.563199310331,-0.141252288407,-0.5549515317329999
CELF2,-0.469477301874,-0.41814168931199996,-0.312768489501,-0.464380347109,-0.497691007831,-0.294286409492,-0.15916960733899999,-0.17656777383400002,-0.179654592938,-0.622524597882,-0.39836903650300004,-0.239760219905,-0.343063908424,-0.27454438659200003,-0.42586001499399995,-0.691045801046,-0.509485987805,-0.5416710740649999,-0.314537058977,-0.386806543081,-0.213912919355,-0.367083523767,-0.145035827069,-0.239590196477,-0.48021968799099995,-0.399651558319,-0.027636050303599998,-0.31811190068100004,-0.406638941138,-0.21506571647199998,-0.0710891878642,-0.356140153186,-0.26868906874299997,-0.39847376370399995,-0.34088466202100004,-0.43545223309799996,-0.39800968482,-0.4862721123899999,-0.491457988309,-0.238028551893,-0.46212131168700005,-0.13978011475500002,-0.510872428696,-0.624939727724,-0.307032510774,-0.494939258461,-0.44418145517700003,-0.369670114687,-0.485286854603,-0.28541584084399996,-0.237866087435,-0.417759024786,-0.383912446414,-0.347177261748,-0.299860046342,0.14119101887,-0.23323052478300002,-0.347129184534,-0.162678844997,-0.0803101759169,-0.0416473373658,0.00345196461589,-0.124270588353,-0.165272547719,-0.269464939597,-0.330375344351,-0.21025973157800001,-0.34436798905999993,-0.19926555086199998,-0.609292134819,-0.352215715707,-0.32329624641399995,-0.307283577416,-0.47570416561800005,-0.42184026763800003,-0.413801486404,-0.131340781577,-0.42122724547,-0.167570614152,-0.479847164005,-0.27622962645300003,-0.17443306049600002,-0.22820935001999998,-0.331164289558,-0.317308968096,-0.318202858967,-0.464603290946,-0.11858097889699999,-0.37280334076099997,-0.580680814292,-0.47044477889200004,-0.188840824035,-0.219853009343,-0.148068531435,-0.129955363155,-0.576319256269,-0.225231266316,-0.225254114437,-0.222058611211,-0.268439621252,-0.534368684912,-0.200702384159,0.0833931197647,-0.151394649593
CITED1,-0.462489649604,-0.48440251240099996,-0.550499829311,-0.545532713444,-0.535310004836,-0.44110241782799997,-0.423003446887,-0.37642182002400004,-0.41985885099500003,-0.648728186945,-0.533893161231,-0.39722688154799995,-0.42971242786700004,-0.325747523376,-0.571443405089,-0.749420122625,-0.563290938683,-0.573556807327,-0.386806543081,-0.45984028047200004,-0.362755979876,-0.44327588503,-0.4119719216800001,-0.356954229375,-0.516096617319,-0.511834444168,-0.208024831822,-0.508893749495,-0.543767057493,-0.48850689663400004,-0.322507316737,-0.434015204695,-0.40676935528,-0.39079333712,-0.5027682055520001,-0.542951410533,-0.485173457147,-0.533937111659,-0.436941998848,-0.408808801778,-0.527596550258,-0.351895204663,-0.480771167554,-0.6647919462690001,-0.470367838838,-0.577602825266,-0.445580773144,-0.508058788073,-0.616223210276,-0.524965382797,-0.516619345317,-0.508143380188,-0.535813369541,-0.5302868615690001,-0.48110261518700004,-0.147943015395,-0.47862463821199996,-0.490963098109,-0.357570163394,-0.23970175898600002,-0.316208415252,-0.244608556842,-0.34560339781800004,-0.41019470837800004,-0.386459725075,-0.44862565819399997,-0.378075006565,-0.495964102108,-0.41749347051200003,-0.5796220364019999,-0.460123242847,-0.43204802191299996,-0.468809580336,-0.511182349205,-0.550776948179,-0.426057775468,-0.317376311985,-0.509244015021,-0.340342008719,-0.49928666236900004,-0.42330027486999994,-0.374477197667,-0.33235285226,-0.43793947041500003,-0.557970391872,-0.43668752221199997,-0.564050703318,-0.36521798969499997,-0.5537691491350001,-0.534298815892,-0.525362254201,-0.45563264384499996,-0.427270708542,-0.389226686722,-0.282988811005,-0.588145689291,-0.469794035465,-0.35523365169,-0.42394056700800004,-0.415584896566,-0.6122999085399999,-0.380263661113,-0.0028173777874600002,-0.43668941605899997
CKS1B,-0.414215480223,-0.444536885815,-0.313853899272,-0.499300952938,-0.31435099910799996,-0.202965256736,-0.22257347261799998,-0.242489197682,-0.316340599502,-0.625225295451,-0.31603358972199996,-0.35530707316699994,-0.33322506221000003,-0.303437484805,-0.348756540511,-0.699477576082,-0.41647047479000004,-0.40586658916699997,-0.213912919355,-0.362755979876,-0.292899562846,-0.435944443527,-0.303108699423,-0.166971576195,-0.5120461671800001,-0.47328373211400004,0.0367636682856,-0.226967144719,-0.4458788726100001,-0.240265953628,-0.0751710143687,-0.220083800141,-0.17642510229400002,-0.155361460634,-0.283852034806,-0.414202111919,-0.33027996609099997,-0.5090124199,-0.48458877586800003,-0.25197387230900004,-0.385504715575,-0.253059017837,-0.445940375021,-0.567963731795,-0.28854321123000004,-0.492079876589,-0.40614891882200005,-0.43890025127,-0.618793015646,-0.357767233407,-0.262338837141,-0.466505184551,-0.298382915329,-0.34911274565300005,-0.302736746201,0.0293308772291,-0.287601006708,-0.378156153513,-0.239693169778,-0.0316309029739,0.0195738659115,0.0349173900773,-0.190006011214,-0.21562493001699998,-0.250652289869,-0.226842200918,-0.274247607114,-0.34519985649999996,-0.278236317315,-0.545342564163,-0.190588406461,-0.293429934249,-0.321103196297,-0.514983979338,-0.463754360923,-0.457731528613,-0.29021254358000004,-0.33198578998399997,-0.259048511332,-0.44383053136600004,-0.316248780858,-0.189312033272,-0.229299616346,-0.396541553582,-0.466016419185,-0.36210294131399995,-0.425629125096,-0.21993352689800003,-0.288870541701,-0.415068623629,-0.390809624015,-0.19747847301,-0.199185901109,-0.268325296094,-0.154763289765,-0.53747047901,-0.28802192216600003,-0.406795531873,-0.306779687024,-0.323934288392,-0.47451151005900005,-0.283569789427,0.0636308757119,-0.28511781059700003
CLDN6,-0.457194878676,-0.5331266055730001,-0.46768604676799996,-0.513850798029,-0.47103842283799996,-0.369725478915,-0.359799367922,-0.410323834753,-0.458760245546,-0.680222648167,-0.45356311968400004,-0.43743869215099995,-0.390005011814,-0.403467932753,-0.451212670992,-0.740751578187,-0.545313498614,-0.589800696346,-0.367083523767,-0.44327588503,-0.435944443527,-0.47136610650300004,-0.425936359828,-0.294678761128,-0.571072475098,-0.5202440233219999,-0.158034629108,-0.49314503736000004,-0.606394737307,-0.329905909217,-0.263470553127,-0.253526110889,-0.33262745045000003,-0.312608364543,-0.458725255581,-0.552512582759,-0.536646634606,-0.564400088403,-0.543996240833,-0.391680068398,-0.5225885097240001,-0.36638852588799997,-0.4812602379,-0.693994905177,-0.484185847696,-0.577405926213,-0.482199975687,-0.526449250044,-0.639912719248,-0.47371373982500004,-0.457507191324,-0.530218351406,-0.543691045635,-0.467982143757,-0.425534753809,-0.396723707937,-0.386321165348,-0.408326645992,-0.364786755186,-0.176675576793,-0.173394089256,-0.0780732477502,-0.35085065592200004,-0.385612720966,-0.35480472798,-0.25072613576499997,-0.461190494347,-0.528767328267,-0.365128143485,-0.582309328435,-0.44964364544200003,-0.413634525894,-0.483941950851,-0.655735540744,-0.588760246641,-0.544000966157,-0.39335222961099997,-0.557798299482,-0.344495927807,-0.510163126302,-0.482568092778,-0.295238184425,-0.336779563429,-0.497517886345,-0.540516810362,-0.480202470394,-0.5813830479300001,-0.316036982377,-0.574030617776,-0.637695699607,-0.494055562218,-0.310083002574,-0.429059279034,-0.48887514100400004,-0.23727509965500002,-0.5841026580600001,-0.410041505218,-0.466399313396,-0.463084822415,-0.375682137312,-0.652304563327,-0.480113319217,0.004335584784350001,-0.387440004564
CNN1,-0.394787482611,-0.480414010098,-0.208728153286,-0.486945505395,-0.447212134084,-0.326764671193,-0.125763822669,-0.26801086516999995,-0.258252000059,-0.495859015321,-0.29379015609700004,-0.431358402329,-0.32203143407699997,-0.392608738936,-0.483749818568,-0.688370097535,-0.533637581239,-0.493245014014,-0.145035827069,-0.4119719216800001,-0.303108699423,-0.425936359828,-0.15909187378200002,-0.234289610239,-0.559048009119,-0.34470619808799996,-0.00577316987354,-0.169894976738,-0.447742829341,-0.243100090088,-0.048442532340799996,-0.165028448845,-0.224693558684,-0.12446595967,-0.356556476847,-0.448661803425,-0.370398828812,-0.388033181409,-0.478818869115,-0.286004346769,-0.46959175442699996,-0.171135782077,-0.491878114912,-0.582303660163,-0.305029841842,-0.567684048817,-0.40831929619699997,-0.472661523944,-0.637078133219,-0.330299102596,-0.155776886552,-0.48039890401199997,-0.387856999804,-0.211500346629,-0.15682580366499999,-0.0034150849148200002,-0.192905164911,-0.265608008863,-0.360883180087,-0.008700991213959999,0.0625893148186,0.06255977902490001,-0.124761398324,-0.198029751792,-0.16308977695000001,-0.230531744575,-0.22432383089400001,-0.430621342147,-0.138120098754,-0.609622443934,-0.108548991438,-0.295388162593,-0.302567193702,-0.591575323505,-0.547239484613,-0.5219541932339999,-0.221104367249,-0.395135093752,-0.3124958321,-0.475061585862,-0.38671247263999997,-0.146743780646,-0.329547583842,-0.471066994392,-0.389739635767,-0.42884818655,-0.598723204867,-0.195731340729,-0.334151088481,-0.518222691048,-0.35199799938299997,-0.308535718043,-0.257564702419,-0.22524372376600002,-0.08836331869719999,-0.5108656169,-0.200284435657,-0.507024539045,-0.480389216844,-0.31608936765900003,-0.52182608143,-0.279776733321,0.0790959706599,-0.204424031698
CNNM4,-0.389179095776,-0.411720637123,-0.349415754175,-0.5453687805449999,-0.524142650879,-0.220628577711,-0.20108939704,-0.208104446213,-0.299630914307,-0.704181940571,-0.338048476857,-0.290035355464,-0.279479025428,-0.25024467594099997,-0.38878060152500005,-0.8119804639429999,-0.465484641655,-0.4502371265,-0.239590196477,-0.356954229375,-0.166971576195,-0.294678761128,-0.234289610239,-0.221060798432,-0.540391819473,-0.34242764148000004,-0.006091305444100001,-0.457956275925,-0.500747717544,-0.252794962001,-0.0997345048371,-0.276303794014,-0.314843964057,-0.24500243651200002,-0.340684938803,-0.42242042709100003,-0.45514201343000005,-0.45026173178900003,-0.472700756965,-0.23525387921100002,-0.505200173395,-0.22229093826,-0.395515642827,-0.6628197776079999,-0.32630643780900004,-0.495164972133,-0.36096637465400006,-0.41509995751999995,-0.599326116917,-0.21601297523000001,-0.33301242444,-0.45030966203999995,-0.507364634688,-0.36195845756399997,-0.262993894395,-0.06062529902219999,-0.304785492388,-0.328039254214,-0.21068262417199998,-0.0112848922248,-0.03130160285,-0.026903606710700002,-0.212491048739,-0.229678780077,-0.28668064508200003,-0.333484812698,-0.300025472605,-0.34411712420199997,-0.265293817037,-0.47579005085500004,-0.28152489881299997,-0.229743564732,-0.346915607693,-0.510420808635,-0.49733943777500006,-0.41284170935599995,-0.19886550412999998,-0.336162656575,-0.21972467781100002,-0.422074850633,-0.36185007347900006,-0.19937316997,-0.182470098802,-0.348900192367,-0.254444629374,-0.30801171222199997,-0.507705597196,-0.183091321562,-0.411146375221,-0.5127523185890001,-0.365881916501,-0.180938052214,-0.25175313290600004,-0.266860114153,-0.14415916535599999,-0.674085274358,-0.244070689789,-0.264643708135,-0.243252831871,-0.234833757656,-0.520114252465,-0.258642962826,0.0516800158493,-0.28564502725
