	b.mean	b.std	a.mean	a.std
SAMD1_+_14201604.23-P1P2	-0.184004716539	0.0379234023164	-0.192626859141	0.0270791376232
SAMD1_+_14201736.23-P1P2	-0.279321597153	0.046960423954	-0.360074526522	0.046116368302
SET_+_131451355.23-P1P2	-0.216562281411	0.0473379612675	-0.218766952278	0.0515124554628
SET_-_131451279.23-P1P2	-0.104871784098	0.0238578565602	-0.106543814735	0.0241775369035
SGK1_+_134496352.23-P1	-0.0317865585335	0.0436054607442	-0.0285784610331	0.0161803538795
SGK1_-_134496214.23-P1	-0.219448942377	0.0434774380276	-0.233311602904	0.041092648932
SLC38A2_+_46766709.23-P1P2	0.0172410087063	0.0510356418949	0.0282542637099	0.0201878893043
SLC38A2_+_46766743.23-P1P2	0.0120634002747	0.0520119423986	0.0125105158544	0.0207124121597
SLC4A1_+_42345604.23-P1P2	-0.450008790972	0.0889577026622	-0.491795143015	0.0637730416513
SLC4A1_+_42345700.23-P1P2	-0.320673488334	0.0683073266162	-0.357602424755	0.0410768459267
SLC6A9_+_44497266.23-P1P2	-0.048684946684	0.0408897294652	-0.0444327755778	0.0255059331592
SLC6A9_+_44497273.23-P1P2	-0.0457948782942	0.0390759251105	-0.0330218122754	0.0239651084643
SNAI1_+_48599301.23-P1P2	-0.189064946064	0.0343196198998	-0.193177746402	0.0444256601961
SNAI1_+_48599338.23-P1P2	-0.321670528099	0.0525709387213	-0.357345001859	0.0735122196846
SPI1_+_47400397.23-P1P2	-0.43568861104	0.107277326353	-0.543524050743	0.090142530953
SPI1_+_47400477.23-P1P2	-0.423667513192	0.0849870364176	-0.432438684874	0.0553413139369
STIL_-_47779900.23-P1P2	-0.120319428789	0.0459173017958	-0.129022697015	0.0421652821534
STIL_-_47780136.23-P1P2	-0.357360575725	0.0627220946734	-0.396299004443	0.0431731248897
TBX2_+_59476912.23-P1P2	0.0169888746383	0.0563996324943	0.023900156694	0.0256222576291
TBX2_+_59477100.23-P1P2	-0.100465822175	0.0358691421208	-0.126776013741	0.0418549587663
TBX3_+_115122163.23-P1P2	-0.0270011181338	0.0431427746289	-0.0246740269523	0.0287176063531
TBX3_-_115122232.23-P1P2	-0.140294638382	0.0338251358292	-0.174360568565	0.0343391661797
TGFBR2_-_30647895.23-P1P2	-0.0422782539782	0.047724415765	-0.0287067939322	0.0436212954269
TGFBR2_-_30647920.23-P1P2	-0.0556366519985	0.0371709662667	-0.0645458476699	0.0179533750368
TMEM173_+_138862463.23-P1P2	-0.0306235419572	0.0514980184057	-0.0276609044024	0.0289556155584
TMEM173_-_138862534.23-P1P2	-0.00873547801952	0.0532289889319	0.00228499124575	0.0291469487936
TMSB4X_+_12993106.23-P1	-0.0498707849298	0.0350130278263	-0.041250055403	0.0207928516933
TMSB4X_+_12993114.23-P1	-0.038010403776	0.0386444222577	-0.0338105315181	0.015123098054
TP73_+_3568744.23-P1P2	-0.581270894923	0.136388187748	-0.630319816453	0.0745511964257
TP73_-_3568729.23-P1P2	-0.596934552009	0.121514835184	-0.651838775762	0.103893859044
TSC22D1_-_45011354.23-P1P2	-0.0929916642143	0.0252475533111	-0.0773141114929	0.0287242744722
TSC22D1_-_45011365.23-P1P2	-0.0724095547894	0.0320583966455	-0.0698438931595	0.011098303389
UBASH3A_+_43823772.23-P1P2	-0.0930318095059	0.0347688932524	-0.0957246805271	0.0269597523064
UBASH3A_-_43823838.23-P1P2	-0.0640571602262	0.0368505320674	-0.0543264897745	0.0354908884248
