	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318	negative
C3orf72	-0.612119670193	-0.584942634183	-0.547240367565	-0.562886947794	-0.540503874709	-0.554227140266	-0.521519034965	-0.524680610973	-0.518622957959	-0.597787849722	-0.510293207414	-0.616451121661	-0.570474630817	-0.553831839645	-0.519879195343	-0.537904487227	-0.671720380383	-0.604905318618	-0.676460317051	-0.531017145595	-0.59959256757	-0.584807355973	-0.640568555907	-0.50947857346	-0.605721989132	-0.522967657297	-0.551973486227	-0.393321591441	-0.643341388044	-0.630693374693	-0.59465111979	-0.522478579645	-0.619315524002	-0.387784086755	-0.546636829383	-0.63055920406	-0.686695868186	-0.666136504188	-0.507864731306	-0.566338792848	-0.518368128532	-0.560218631474	-0.340640421899	-0.513528426953	-0.604027415344	-0.641163754006	-0.635346796159	-0.619927678404	-0.555228632324	-0.582628094479	-0.662501982151	-0.505691282293	-0.390970875644	-0.588447600686	-0.613861042936	-0.580971648535	-0.572839281891	-0.532556390885	-0.573667214893	-0.620942091507	-0.549408426079	-0.462129394722	-0.442289412182	-0.444703912867	-0.388132481816	-0.603621621376	-0.592762395082	-0.555665639512	-0.574207223807	-0.582257195567	-0.599762422234	-0.637530275407	-0.633840778098	-0.59958306201	-0.359871392268	-0.453326832385	-0.619249574392	-0.568866358889	-0.602854228903	-0.643448239406	-0.574438028863	-0.498108182066	-0.509532562155	-0.602524401647	-0.537463135965	-0.599665418642	-0.614092785803	-0.554825609659	-0.567854361624	-0.60817296617	-0.472202865503	-0.583819487038	-0.536942528601	-0.644573948072	-0.511194273101	-0.39432003865	-0.608438960911	-0.618193155966	-0.54726706651	-0.580873041218	-0.530495244338	-0.561044113761	-0.525201602932	-0.585368614488	-0.601977623871	-0.57776681322	-0.535292224221	-0.59464986532	-0.619951033297	-0.538404539064	-0.42208454877	-0.635312518578	-0.503967624945
CBFA2T3	-0.504291637134	-0.499911374085	-0.293889997853	-0.51313162796	-0.536844283399	-0.311969338479	-0.215561368126	-0.20033331261	-0.273257585995	-0.285701520821	-0.616451121661	-0.197408724335	-0.267767947227	-0.362935888999	-0.36435143083	-0.363392899482	-0.700195992127	-0.415838150607	-0.400817189705	-0.219486152438	-0.371188864285	-0.266297514722	-0.404851573536	-0.265812077153	-0.2990497823	-0.477123580381	-0.438969651619	-0.058078047465	-0.410710141413	-0.416563260605	-0.271320443117	-0.128333329205	-0.29594423722	-0.346511932899	-0.315332183639	-0.50943263964	-0.475506972506	-0.441054065697	-0.426596383537	-0.539451619682	-0.167269079568	-0.241407950031	-0.34503510159	-0.223045456909	-0.463769899826	-0.590748991014	-0.417368554999	-0.544472540458	-0.433446618737	-0.491272198372	-0.514127172913	-0.280563857839	-0.281630973181	-0.453541101564	-0.45757065839	-0.330546397486	-0.265251484787	0.0761636821138	-0.281405268763	-0.468504390437	-0.298616679727	-0.0481673696949	-0.0653760186901	-0.0540921427611	-0.212664883319	-0.248026489402	-0.255456529041	-0.297662113156	-0.207670394469	-0.372498086677	-0.453579627957	-0.138184342446	-0.507629752493	-0.331663523878	-0.264145113186	-0.279728975782	-0.44146467223	-0.249765447683	-0.493605476025	-0.591637870884	-0.466137352436	-0.405873782927	-0.231526927498	-0.322947500423	-0.26013239168	-0.414460756716	-0.389770999635	-0.241906597501	-0.357738774578	-0.385554877441	-0.313776559376	-0.265654626869	-0.147780622386	-0.566381450408	-0.213851723702	-0.377028774963	-0.560702539172	-0.360145506394	-0.264379119958	-0.259022277451	-0.227251327847	-0.186999644749	-0.16636057366	-0.540044754258	-0.245886215929	-0.260258447784	-0.25499291283	-0.306894071523	-0.555053081648	-0.210584190589	-0.0395878894732	-0.235089254319	-0.160668082404
CBL	-0.465253272859	-0.421480248437	-0.239205578728	-0.503714770233	-0.438444807817	-0.294423990264	-0.183702300776	-0.0936917517713	-0.293278509108	-0.316227031167	-0.570474630817	-0.267767947227	-0.165384154934	-0.325833870584	-0.360275999586	-0.402258476024	-0.58931846968	-0.332501911379	-0.47668257588	-0.16373091815	-0.264917974343	-0.359064104187	-0.422514681746	-0.47372834692	-0.269882895217	-0.488565025035	-0.387745349168	-0.0201015183089	-0.258168095335	-0.554941228493	-0.213254603873	-0.0594037698029	-0.176195601764	-0.268639793795	-0.182286435907	-0.355707729185	-0.361437914973	-0.305218571862	-0.358718309938	-0.542482434645	-0.0996104808644	-0.202970495866	-0.35312061698	-0.233827356833	-0.449469056456	-0.587085320901	-0.266217108164	-0.558752200443	-0.458319892113	-0.457411389193	-0.601256446508	-0.296400186387	-0.18747504049	-0.409951343516	-0.403615143601	-0.27571918636	-0.168961034319	0.018325010083	-0.2169447336	-0.263893379811	-0.251927768145	-0.0402987529406	0.00381775693033	0.0222848001246	-0.17519258835	-0.165814477619	-0.20556715983	-0.183857163987	-0.133119228308	-0.284350911619	-0.392262049552	-0.238485399266	-0.455937233807	-0.158699728244	-0.217130556184	-0.23539549192	-0.435575408409	-0.211341928827	-0.406728559617	-0.552999299721	-0.473919973083	-0.471505820642	-0.280605061741	-0.276971528494	-0.325937805975	-0.513707322624	-0.281531226519	-0.166386219191	-0.240331830109	-0.393849927695	-0.397303327662	-0.302190343492	-0.0721076837041	-0.499736244871	-0.157612014459	-0.24732890642	-0.48415103338	-0.319131673024	-0.189245057789	-0.224949646482	-0.292372931682	-0.126014955082	-0.117918495602	-0.578191356903	-0.198713493152	-0.405177410591	-0.457917256475	-0.315739969982	-0.48535167892	-0.25240211046	0.0487264150251	-0.204275921551	-0.121284476273
CDKN1A	-0.427275901612	-0.428083230929	-0.32653338893	-0.498894125028	-0.455180722139	-0.257183809596	-0.210088754685	-0.208750088574	-0.26828900536	-0.309339929963	-0.553831839645	-0.362935888999	-0.325833870584	-0.362876015982	-0.345224858826	-0.391722502956	-0.635134721975	-0.377920559521	-0.502730994485	-0.271014785754	-0.326174987197	-0.291443065537	-0.364446352636	-0.310422650638	-0.25453772215	-0.451411840232	-0.448870840041	-0.120959850983	-0.313493221156	-0.475159426733	-0.34680662818	-0.174433835033	-0.236013669789	-0.344145817663	-0.337693730575	-0.390377439543	-0.386349085061	-0.355100884663	-0.375149014258	-0.474296760858	-0.22807317616	-0.275231887675	-0.313176686732	-0.26506652568	-0.39374307252	-0.520322791457	-0.313389551771	-0.473347922882	-0.462236578806	-0.42545120573	-0.533429457915	-0.326690027729	-0.250300268366	-0.427198477019	-0.404171357017	-0.319166938656	-0.285408950739	-0.149159935262	-0.295219876377	-0.404421704576	-0.259594674901	-0.143537072063	-0.172818610448	-0.149553845612	-0.200910551676	-0.290942719877	-0.248358851033	-0.257333510335	-0.253424857742	-0.348732678254	-0.380754594071	-0.292291265214	-0.390609702317	-0.296398343563	-0.226573778492	-0.276140564562	-0.369578923454	-0.268245995154	-0.371588912696	-0.521657102203	-0.476081391588	-0.375767317634	-0.244643266263	-0.31536927353	-0.241333044801	-0.419184273173	-0.383957710092	-0.254809897468	-0.265607524423	-0.361960215403	-0.405868327449	-0.285187674951	-0.205836455103	-0.472197438709	-0.240568133143	-0.262754145687	-0.474022961268	-0.285729736792	-0.222558799395	-0.261440471984	-0.341203503373	-0.242793694482	-0.258249830067	-0.533460998774	-0.283574728604	-0.295019032183	-0.291653553043	-0.280284121576	-0.489680460787	-0.250438152996	-0.0825618542331	-0.24521903771	-0.228890743896
CDKN1B	-0.396257478325	-0.461428726702	-0.359982510424	-0.465686449479	-0.487481862502	-0.283586551914	-0.25282871213	-0.264006040075	-0.298567596146	-0.312265516624	-0.519879195343	-0.36435143083	-0.360275999586	-0.345224858826	-0.3904012157	-0.398897791218	-0.628260506591	-0.37264161026	-0.452153094159	-0.290462563316	-0.352394787237	-0.297374837798	-0.374366594933	-0.362039384391	-0.271021109247	-0.427515477603	-0.465659412954	-0.138590315805	-0.355919018315	-0.415237554595	-0.333241998915	-0.191518309458	-0.28017045147	-0.354074555548	-0.316577797784	-0.396940624418	-0.379818190522	-0.405979156731	-0.381375483601	-0.489575053967	-0.266084695069	-0.331513185799	-0.30829274205	-0.301418533655	-0.424205440977	-0.504440557956	-0.370969681977	-0.460785353124	-0.42952804038	-0.405909349085	-0.504964258623	-0.395517589317	-0.244345596529	-0.437397350368	-0.38652695354	-0.375967359061	-0.291953102295	-0.110440806225	-0.307693460652	-0.427037963047	-0.248309113027	-0.172801482798	-0.18192580097	-0.145990604653	-0.196030989442	-0.303227104874	-0.325921058577	-0.314981059491	-0.30344590313	-0.348428622548	-0.417745497851	-0.29627560772	-0.404376022308	-0.299064457215	-0.237580120221	-0.284203264127	-0.400533794797	-0.311456427474	-0.422531417609	-0.442987447601	-0.398987509222	-0.404674800958	-0.310510139923	-0.340380080868	-0.308639379378	-0.409999852629	-0.368440834386	-0.262192198806	-0.293699958538	-0.383203621918	-0.436880191225	-0.2737148386	-0.194971816265	-0.494646061445	-0.242695362809	-0.274305089465	-0.502766279181	-0.357881754645	-0.231174651892	-0.304031257945	-0.344677341515	-0.293587270234	-0.241242795631	-0.49044061446	-0.313641266417	-0.332711916882	-0.335257230027	-0.316606958346	-0.457285046516	-0.275145997681	-0.0479930099705	-0.316747474293	-0.258314552782
CDKN1C	-0.506081358289	-0.453517429759	-0.383380326642	-0.484990066424	-0.449368649835	-0.348839992128	-0.325582584466	-0.313391614826	-0.379555010254	-0.375067090713	-0.537904487227	-0.363392899482	-0.402258476024	-0.391722502956	-0.398897791218	-0.398562046109	-0.546552726997	-0.395055356474	-0.516128654357	-0.344894170938	-0.434704503006	-0.347067838822	-0.398152839812	-0.406964001003	-0.335677420168	-0.474454655538	-0.47965464793	-0.229609517673	-0.367622954461	-0.470153192457	-0.412848753794	-0.27705750343	-0.299467096254	-0.33556971597	-0.379775534289	-0.457188054295	-0.445510681035	-0.430120773409	-0.411324822556	-0.509464631498	-0.333171620354	-0.361162971099	-0.285330830233	-0.355506579763	-0.446165354824	-0.470913521814	-0.38047693926	-0.476724285256	-0.49700869539	-0.448927261515	-0.521848889559	-0.419670728394	-0.270973332097	-0.448505441321	-0.458525013747	-0.382145024604	-0.354981260532	-0.253940601969	-0.379450177504	-0.390418674828	-0.319673662291	-0.276913126218	-0.270299413626	-0.251136334643	-0.237590371858	-0.363742412457	-0.334768454275	-0.323552609512	-0.334848107984	-0.374645628139	-0.44814492556	-0.388584247533	-0.404392072618	-0.35417915028	-0.254241529814	-0.325511770417	-0.451225095823	-0.348647032865	-0.389245384625	-0.502529071952	-0.436311295228	-0.409895924026	-0.346671215274	-0.333534860601	-0.348774042538	-0.450166090929	-0.41479648434	-0.306434220273	-0.343864574184	-0.421591840877	-0.471744818874	-0.38342698646	-0.325003872823	-0.459145198075	-0.335956083163	-0.316339890315	-0.477003618763	-0.385227096286	-0.282065515546	-0.336024069735	-0.406773723175	-0.346705700132	-0.326672247889	-0.528583832589	-0.382143943107	-0.384532516368	-0.386455466982	-0.395076975937	-0.483062560604	-0.32340819287	-0.139165564852	-0.389964307259	-0.320155799589
CEBPA	-0.683478921638	-0.64078555836	-0.615547967807	-0.607880677989	-0.56112948664	-0.619873896761	-0.637412041386	-0.66389750404	-0.617152824894	-0.673699041912	-0.671720380383	-0.700195992127	-0.58931846968	-0.635134721975	-0.628260506591	-0.546552726997	-0.623347461671	-0.714106341266	-0.679028186767	-0.603046299003	-0.713876287572	-0.50438587043	-0.711993684118	-0.531877669338	-0.710706950555	-0.710330358965	-0.622785576487	-0.601908357442	-0.667993954769	-0.612289808578	-0.673809542323	-0.677114316971	-0.681230894575	-0.473866206439	-0.702368041172	-0.685728075279	-0.697359027579	-0.679229382104	-0.712147730023	-0.634162043038	-0.6394758782	-0.656576275874	-0.412992615206	-0.603726597026	-0.725052903518	-0.745177020142	-0.715197456949	-0.724870660486	-0.720753064416	-0.567770118951	-0.637296815361	-0.587398028958	-0.392483454177	-0.692229530625	-0.651901709711	-0.665210588704	-0.68452377375	-0.488282619857	-0.672308277099	-0.674032779094	-0.595898895214	-0.642281116796	-0.707057949214	-0.694134840841	-0.39924674676	-0.647377764127	-0.678284059815	-0.682722403268	-0.686875864454	-0.626153957358	-0.652249849022	-0.665617847849	-0.756397967351	-0.707188603331	-0.396858994833	-0.550933982786	-0.671054406485	-0.691639904305	-0.671071534737	-0.663893294926	-0.623544281359	-0.617856095213	-0.641802312416	-0.716934104826	-0.656063335073	-0.689150238096	-0.658678567585	-0.668840675429	-0.611388165728	-0.651717181047	-0.58462404616	-0.641177826467	-0.730769959872	-0.696712880167	-0.654130132186	-0.418010593826	-0.730871127144	-0.70363570924	-0.60304876663	-0.58628525285	-0.612507228001	-0.64142096616	-0.686187625456	-0.615998135206	-0.690504465494	-0.726189210451	-0.641230609455	-0.655398773702	-0.681515298688	-0.628416044322	-0.631167396681	-0.669517039859	-0.656002279594
CEBPB	-0.506843510394	-0.453737766543	-0.381214302477	-0.517165013772	-0.515815138391	-0.379190277444	-0.250791838023	-0.274917534617	-0.314317249336	-0.371758598851	-0.604905318618	-0.415838150607	-0.332501911379	-0.377920559521	-0.37264161026	-0.395055356474	-0.714106341266	-0.464648409633	-0.581381351304	-0.354128855176	-0.416269842899	-0.265877888843	-0.434284929822	-0.372174114497	-0.346471334316	-0.474433548369	-0.492856777679	-0.167881353609	-0.434263344057	-0.501710131382	-0.346853282778	-0.263506225739	-0.31330924155	-0.272874180805	-0.438009914268	-0.43908933548	-0.438641835654	-0.463384767558	-0.435168193289	-0.476654523131	-0.30696812356	-0.373323014613	-0.380284118286	-0.31763669305	-0.449942832379	-0.624223644958	-0.434900031602	-0.586361841038	-0.495026334842	-0.480951992355	-0.355286016916	-0.450973608106	-0.292980736405	-0.525560673184	-0.464591117425	-0.466296720248	-0.370809004759	-0.128360288296	-0.340356468304	-0.408878511318	-0.222341378825	-0.257948800725	-0.310955988211	-0.26640173497	-0.233999222895	-0.33839681016	-0.414620156193	-0.349683213503	-0.347072717694	-0.380159529434	-0.459361441945	-0.338131889588	-0.528578194697	-0.4393193166	-0.25835245514	-0.336548020991	-0.398235892189	-0.372215763494	-0.510857919398	-0.526795809177	-0.447924897746	-0.404133146964	-0.278785579004	-0.407289653892	-0.295471467127	-0.556694840481	-0.432042258922	-0.268473066951	-0.345112963285	-0.367803765139	-0.429295837044	-0.326510126772	-0.305420773224	-0.543783552757	-0.296071860693	-0.356843004062	-0.559301544821	-0.456388347736	-0.232271203746	-0.264758564317	-0.347821312042	-0.313630261112	-0.290657068032	-0.574392895913	-0.372844492297	-0.360514896142	-0.310770332381	-0.344195358503	-0.54366569782	-0.283099588864	-0.0979091578851	-0.390910953513	-0.311193090998
CEBPE	-0.589932315453	-0.459063628101	-0.449178789841	-0.590672943836	-0.62778507479	-0.511209065395	-0.325582932216	-0.309668845404	-0.38729878161	-0.500273843432	-0.676460317051	-0.400817189705	-0.47668257588	-0.502730994485	-0.452153094159	-0.516128654357	-0.679028186767	-0.581381351304	-0.623244087764	-0.464420702351	-0.486770396828	-0.298584848326	-0.551290953757	-0.412466760119	-0.427917376766	-0.525204875558	-0.443274395504	-0.247231904782	-0.50283544674	-0.598091303786	-0.418425588529	-0.35086296232	-0.355184889613	-0.386760023619	-0.590114621067	-0.536963237325	-0.544437968803	-0.510103284494	-0.565215191521	-0.526800834185	-0.39453142844	-0.44899601467	-0.409703536345	-0.409461428507	-0.533924083222	-0.687926423402	-0.511839949311	-0.605414221182	-0.607633635683	-0.473829660541	-0.547293992558	-0.567914480368	-0.275181032816	-0.602672958754	-0.552381345023	-0.548603543004	-0.490703988234	-0.174165996424	-0.388755246116	-0.466680706897	-0.329068798524	-0.39896875489	-0.371139336181	-0.344781802678	-0.293793292952	-0.454809738077	-0.439556533355	-0.360126337472	-0.445025826248	-0.441736713686	-0.548887956872	-0.359236371691	-0.586085796274	-0.516671742941	-0.278053750512	-0.393327617103	-0.46322978164	-0.412533714059	-0.615658297037	-0.664242747728	-0.5075566043	-0.521310881982	-0.372529904784	-0.504434967108	-0.384893504145	-0.568616249433	-0.498564578237	-0.314450880292	-0.43917252029	-0.529464332086	-0.376556919839	-0.470767378742	-0.424499429083	-0.474653091381	-0.349132778774	-0.400745338463	-0.607606792879	-0.505490095147	-0.259937517995	-0.300446669123	-0.396877154821	-0.415104913054	-0.39813795353	-0.645112017353	-0.445593151528	-0.425588280119	-0.436188853326	-0.418435708656	-0.625575831521	-0.441277595048	-0.144085085068	-0.478410850739	-0.403930350867
CELF2	-0.418725171407	-0.326859016967	-0.1905426099	-0.424912774309	-0.42791888592	-0.193787217002	-0.0874912557449	-0.0743992576844	-0.142363636608	-0.175765665953	-0.531017145595	-0.219486152438	-0.16373091815	-0.271014785754	-0.290462563316	-0.344894170938	-0.603046299003	-0.354128855176	-0.464420702351	-0.179601659235	-0.264735292288	-0.220286749482	-0.308637528043	-0.11225385227	-0.178608293026	-0.438562630338	-0.373508916552	0.0289828784177	-0.218167544234	-0.381753988778	-0.150682279124	-0.0157557022502	-0.226173132878	-0.22676761734	-0.237478053792	-0.269313842874	-0.270360589392	-0.27429509304	-0.293902061108	-0.42515363166	-0.050062633645	-0.158883694005	-0.317157951317	-0.118717313503	-0.433013749416	-0.540855776426	-0.248057735286	-0.47453977408	-0.390630460288	-0.331262832629	-0.43023274124	-0.226561584578	-0.172795209628	-0.304166039203	-0.305012775793	-0.277309311592	-0.170979822958	0.124936069899	-0.148642158883	-0.251846811864	-0.0966864127973	0.000668817964243	-0.0184803501496	0.0191290251643	-0.128229498313	-0.117459897769	-0.164198664878	-0.173207065098	-0.117814550079	-0.162243476338	-0.323744426635	-0.131448228621	-0.453727578486	-0.233714756969	-0.14317879877	-0.19817435839	-0.333628358733	-0.199183805008	-0.272098854051	-0.456992747264	-0.303898776893	-0.298679005182	-0.125316994106	-0.235748057578	-0.142373933297	-0.387881638924	-0.25553231226	-0.116109301712	-0.192300590798	-0.261706967767	-0.268066581525	-0.169341898959	-0.0392335716034	-0.402043562632	-0.106009930554	-0.24226425583	-0.49044169353	-0.298900653201	-0.0858860757193	-0.114015036284	-0.0816936129163	-0.0994633470612	-0.0738454012987	-0.54523338761	-0.135208508729	-0.143426853694	-0.159294461437	-0.212717270169	-0.435138294133	-0.0992102833924	0.0818101835635	-0.10756045601	-0.0737598683585
CITED1	-0.44033787164	-0.453457468906	-0.342597903615	-0.526411460505	-0.502901421077	-0.276415339798	-0.233568897058	-0.193209712809	-0.26233320629	-0.279399938423	-0.59959256757	-0.371188864285	-0.264917974343	-0.326174987197	-0.352394787237	-0.434704503006	-0.713876287572	-0.416269842899	-0.486770396828	-0.264735292288	-0.425800679195	-0.267907458772	-0.368971111511	-0.269878595969	-0.276419817814	-0.487154342494	-0.474396435003	-0.0873828648271	-0.344967652517	-0.440285449564	-0.313632757679	-0.159428612996	-0.271283559773	-0.341151478003	-0.296153625195	-0.417334663758	-0.397163569429	-0.367431994304	-0.389438240492	-0.498174945468	-0.192695456062	-0.270118922915	-0.338574975561	-0.242182845632	-0.456019539289	-0.577762030407	-0.347381642637	-0.536698900709	-0.435758743042	-0.426606591817	-0.54118441634	-0.357796529305	-0.272861630464	-0.399678222747	-0.393025364974	-0.383969060998	-0.277485111648	-0.0630028947154	-0.308606243738	-0.373972691419	-0.206882781624	-0.104226017338	-0.126318736274	-0.114861495039	-0.198690282413	-0.258768082985	-0.253960217273	-0.300170662759	-0.219605083415	-0.306591819331	-0.420092706927	-0.292261264481	-0.488652310768	-0.306433627455	-0.210332898473	-0.256333887437	-0.416193957822	-0.29955148851	-0.377045849717	-0.510784650162	-0.412568002588	-0.358645226398	-0.20866489379	-0.321650801544	-0.241471671226	-0.454893693471	-0.356708020086	-0.206991901286	-0.260466871955	-0.33735565373	-0.406803433257	-0.271606982485	-0.167627135501	-0.517236828063	-0.199246168568	-0.336116954476	-0.51115639623	-0.369640165899	-0.252611609142	-0.284213330229	-0.26471372621	-0.218882935396	-0.191312866435	-0.592679178532	-0.274498112383	-0.235936681248	-0.267819323715	-0.27797524673	-0.517298794996	-0.201351794948	0.0158912006027	-0.280509755198	-0.195547159824
CKS1B	-0.406024130424	-0.414740783269	-0.277581501718	-0.463720012994	-0.325155169842	-0.18079626872	-0.1839052395	-0.118721732543	-0.259794131094	-0.285478156526	-0.584807355973	-0.266297514722	-0.359064104187	-0.291443065537	-0.297374837798	-0.347067838822	-0.50438587043	-0.265877888843	-0.298584848326	-0.220286749482	-0.267907458772	-0.292899562846	-0.372639525045	-0.300962107521	-0.226933054166	-0.440305093895	-0.459191594983	-0.00794478544402	-0.183209210426	-0.4390187324	-0.253799168533	-0.069884925397	-0.203575626727	-0.318735316656	-0.214100272383	-0.277637530106	-0.333002354271	-0.276234379809	-0.358478359799	-0.507554598254	-0.122185103604	-0.228031309311	-0.26930214493	-0.241264123085	-0.433777880937	-0.496819345449	-0.267051699142	-0.473821987496	-0.476366485245	-0.405470549193	-0.613109860004	-0.316347823451	-0.207719205712	-0.37502511301	-0.32302677471	-0.329274340712	-0.221022336519	-0.0358724771665	-0.259621396071	-0.380174433011	-0.189594909535	-0.0383543458719	-0.0193129287199	-0.00853441287299	-0.171552792749	-0.188050534603	-0.205183060016	-0.208239322889	-0.198518830929	-0.281591846465	-0.364867590886	-0.273982245369	-0.448858153621	-0.197695076067	-0.197271682964	-0.232755730769	-0.363041548454	-0.24045743036	-0.306997995143	-0.5017321445	-0.351375764004	-0.40847557504	-0.263948706678	-0.234252245649	-0.280429348745	-0.407981330612	-0.223624947244	-0.159648665474	-0.212408045629	-0.347865919217	-0.439718651933	-0.232930433066	-0.0887003855529	-0.409112969537	-0.172523183436	-0.220985057992	-0.398177431893	-0.310158609808	-0.133896888317	-0.15695901525	-0.264628438663	-0.188020983081	-0.159097427601	-0.549058553643	-0.236108236671	-0.345084287175	-0.327694536823	-0.277664377895	-0.403493926763	-0.210316385351	0.0314352895387	-0.243259540051	-0.163245635104
CLDN6	-0.449299265147	-0.450835261991	-0.358730397476	-0.561408455703	-0.475975608303	-0.33096381976	-0.247507107335	-0.208058827982	-0.338822619666	-0.362427335964	-0.640568555907	-0.404851573536	-0.422514681746	-0.364446352636	-0.374366594933	-0.398152839812	-0.711993684118	-0.434284929822	-0.551290953757	-0.308637528043	-0.368971111511	-0.372639525045	-0.356472873941	-0.391208006188	-0.309910156161	-0.497208006159	-0.512803903592	-0.124606958274	-0.373223554549	-0.531073153974	-0.299063301827	-0.183992693981	-0.25349259432	-0.360783583795	-0.317246759462	-0.455958983677	-0.446085561354	-0.420610167859	-0.421186458529	-0.553279188373	-0.257125776319	-0.328136378203	-0.349267102376	-0.303031465756	-0.448174958912	-0.59335854869	-0.416652485672	-0.577325239947	-0.508238085888	-0.514004180781	-0.574964939306	-0.414355247407	-0.28978043682	-0.471866963888	-0.457060955695	-0.38172501224	-0.309352718429	-0.257365327708	-0.317139860929	-0.410858830244	-0.286762513166	-0.14969682162	-0.130486733052	-0.128279759068	-0.233654778364	-0.308971963563	-0.296204165134	-0.287575960686	-0.317337145081	-0.414875497759	-0.508385553007	-0.321992928384	-0.473010064791	-0.352883071674	-0.224283133493	-0.287387741523	-0.47963172653	-0.328995410156	-0.470527412983	-0.592858860543	-0.489246293552	-0.443468681809	-0.305666155167	-0.382802861299	-0.314225784165	-0.474075300421	-0.410251381863	-0.229262308846	-0.288064299005	-0.422412562171	-0.436406648835	-0.332508144861	-0.226356864523	-0.518510967876	-0.234462499162	-0.356161622287	-0.554566058665	-0.390196176922	-0.215524746766	-0.273673374476	-0.375553310223	-0.275431280289	-0.217395986996	-0.612077992989	-0.315840366114	-0.336739226347	-0.409261552074	-0.338784370135	-0.582150317339	-0.306525784046	-0.0179688318164	-0.345922943331	-0.256750064722
CNN1	-0.392797948928	-0.379782972566	-0.202642201666	-0.544412121193	-0.297783491054	-0.262384598102	-0.0875249595104	-0.0807154983641	-0.244420341183	-0.258259277635	-0.50947857346	-0.265812077153	-0.47372834692	-0.310422650638	-0.362039384391	-0.406964001003	-0.531877669338	-0.372174114497	-0.412466760119	-0.11225385227	-0.269878595969	-0.300962107521	-0.391208006188	-0.228483948113	-0.243316079492	-0.524054377093	-0.307076401498	0.00682984854958	-0.160993621977	-0.457722535746	-0.170148173825	-0.036239623429	-0.138969526071	-0.205238208845	-0.149907456483	-0.359264954386	-0.331996142926	-0.300863247029	-0.286288842376	-0.501753344036	-0.0694436016238	-0.20793133768	-0.342378047253	-0.158255468865	-0.428240946544	-0.556994537704	-0.221631226875	-0.544950391003	-0.391096913012	-0.494267788305	-0.591102326457	-0.268984656592	-0.149316436515	-0.350832582888	-0.349966729876	-0.232957905794	-0.149969484602	-0.0563802023282	-0.167410763809	-0.277762227065	-0.260792799347	-0.0174939784139	0.0219435202984	0.0448758656315	-0.133169528056	-0.175403625737	-0.154507529591	-0.132552904612	-0.116660263245	-0.20224498288	-0.392502653797	-0.138615305633	-0.488896662469	-0.121191461877	-0.181567383331	-0.229478376579	-0.41946169252	-0.227086911596	-0.254422071687	-0.59956476227	-0.42981765547	-0.463024478955	-0.207616282576	-0.264373233849	-0.270143905114	-0.456069927026	-0.30226605443	-0.135261443987	-0.268075950156	-0.396060686899	-0.320692756627	-0.279014102889	-0.057142211915	-0.475524946308	-0.160406217466	-0.276542148929	-0.478431531653	-0.302281682441	-0.180246587836	-0.210168858594	-0.298242652515	-0.111936439271	-0.084549484398	-0.582232474971	-0.157670698645	-0.432996165976	-0.467400820109	-0.285857637715	-0.480912124679	-0.203428840011	0.0643596824388	-0.164175996636	-0.0977098661291
