	b.mean	b.std	a.mean	a.std
CSRNP1_-_39196126.23-P1P2	0.0917320830782	0.0240846993915	0.0917320830782	0.0240846993915
DLX2_-_172967775.23-P1P2	-0.134909759038	0.0213681865392	-0.134909759038	0.0213681865392
DLX2_-_172967845.23-P1P2	-0.263266854264	0.0296990670799	-0.263266854264	0.0296990670799
DUSP9_+_152912501.23-P1	-0.357572571483	0.0411457408124	-0.357572571483	0.0411457408124
DUSP9_+_152912564.23-P1	-0.339158163063	0.0372019151396	-0.339158163063	0.0372019151396
EGR1_+_137800818.23-P1	-0.181048246933	0.0255381262177	-0.181048246933	0.0255381262177
EGR1_-_137801018.23-P1	-0.0747301859539	0.0226710126474	-0.0747301859539	0.0226710126474
ELMSAN1_+_74227119.23-P1	0.0215827668034	0.0324255722783	0.0215827668034	0.0324255722783
ELMSAN1_-_74227099.23-P1	0.0345906329617	0.0325836766143	0.0345906329617	0.0325836766143
ETS2_+_40177604.23-P1P2	-0.13867137064	0.022499846039	-0.13867137064	0.022499846039
ETS2_-_40177491.23-P1P2	-0.103891432306	0.0221245925392	-0.103891432306	0.0221245925392
FEV_+_219850574.23-P1P2	-0.171835402144	0.0580206123732	-0.171835402144	0.0580206123732
FEV_+_219850595.23-P1P2	-0.171922886592	0.0239126073355	-0.171922886592	0.0239126073355
FOSB_+_45971009.23-P1	-0.154970779306	0.0397177620121	-0.154970779306	0.0397177620121
FOSB_-_45971150.23-P1	-0.148283281351	0.0249467523778	-0.148283281351	0.0249467523778
FOXA1_-_38064459.23-P1P2	-0.194035971847	0.024743371045	-0.194035971847	0.024743371045
FOXA1_-_38064583.23-P1P2	-0.290191887878	0.044041019089	-0.290191887878	0.044041019089
FOXA3_+_46367435.23-P1P2	-0.375134995395	0.0437799443078	-0.375134995395	0.0437799443078
FOXA3_-_46367354.23-P1P2	-0.12415554835	0.0253121895783	-0.12415554835	0.0253121895783
FOXF1_+_86544016.23-P1P2	-0.333242904368	0.0272911878265	-0.333242904368	0.0272911878265
FOXF1_-_86543821.23-P1P2	-0.105678369647	0.0262250613095	-0.105678369647	0.0262250613095
FOXL2_+_138666046.23-P1P2	-0.389376608538	0.0656751574078	-0.389376608538	0.0656751574078
FOXL2_+_138666114.23-P1P2	-0.141600914937	0.0261498420617	-0.141600914937	0.0261498420617
FOXO4_-_70315829.23-P1P2	-0.440170533997	0.0397628335097	-0.440170533997	0.0397628335097
FOXO4_-_70315963.23-P1P2	-0.462468997465	0.0487480658955	-0.462468997465	0.0487480658955
GCH1_-_55369782.23-P1P2	0.0478966813547	0.0285849884122	0.0478966813547	0.0285849884122
GCH1_-_55369897.23-P1P2	0.0144296910693	0.0340738802439	0.0144296910693	0.0340738802439
GLB1L2_+_134201608.23-P1P2	-0.0144008359999	0.0358622343195	-0.0144008359999	0.0358622343195
GLB1L2_+_134201679.23-P1P2	-0.124989520372	0.0368191161211	-0.124989520372	0.0368191161211
HES7_-_8027532.23-P1P2	-0.178493282613	0.00567034351138	-0.178493282613	0.00567034351138
HES7_-_8027539.23-P1P2	-0.482592665546	0.0488964423439	-0.482592665546	0.0488964423439
HK2_+_75060993.23-P1P2	-0.0902313902317	0.0214447844286	-0.0902313902317	0.0214447844286
HK2_+_75061007.23-P1P2	-0.0798988958102	0.0163683982756	-0.0798988958102	0.0163683982756
HNF4A_+_43029788.23-P1P2	-0.448074558275	0.0672836085287	-0.448074558275	0.0672836085287
HNF4A_-_43029858.23-P1P2	-0.302581386945	0.0470457087884	-0.302581386945	0.0470457087884
HOXA13_+_27239889.23-P1P2	-0.648146293429	0.0863775871775	-0.648146293429	0.0863775871775
HOXA13_+_27240051.23-P1P2	-0.440216859556	0.0553798370095	-0.440216859556	0.0553798370095
HOXB9_+_46704211.23-P1P2	-0.231603188059	0.0416420853027	-0.231603188059	0.0416420853027
HOXB9_-_46704088.23-P1P2	-0.109921521828	0.0314365815417	-0.109921521828	0.0314365815417
HOXC13_+_54332230.23-P1P2	-0.529693719328	0.0559567385634	-0.529693719328	0.0559567385634
HOXC13_-_54332182.23-P1P2	-0.425015437086	0.0414344249977	-0.425015437086	0.0414344249977
IER5L_+_131940706.23-P1P2	-0.340555966085	0.0211753214702	-0.340555966085	0.0211753214702
IER5L_+_131940785.23-P1P2	-0.344582485655	0.0569568707345	-0.344582485655	0.0569568707345
IGDCC3_+_65670566.23-P1P2	-0.309758188522	0.0538303462759	-0.309758188522	0.0538303462759
IGDCC3_-_65670556.23-P1P2	-0.256479296689	0.0198287765127	-0.256479296689	0.0198287765127
IKZF3_-_38020553.23-P1P2	-0.427549128275	0.0342194190581	-0.427549128275	0.0342194190581
IKZF3_-_38020571.23-P1P2	-0.491029024313	0.0504298328165	-0.491029024313	0.0504298328165
IRF1_+_131826642.23-P1P2	-0.203256591048	0.0417274856528	-0.203256591048	0.0417274856528
IRF1_-_131826619.23-P1P2	-0.0386355110031	0.0395942907081	-0.0386355110031	0.0395942907081
ISL2_+_76628878.23-P1P2	-0.17923062033	0.00596225157359	-0.17923062033	0.00596225157359
ISL2_-_76628853.23-P1P2	-0.139973521901	0.0326298264281	-0.139973521901	0.0326298264281
JUN_+_59249990.23-P1P2	-0.359475267154	0.0341451347901	-0.359475267154	0.0341451347901
JUN_-_59249929.23-P1P2	-0.178081555437	0.020710305006	-0.178081555437	0.020710305006
KIAA1804_-_233463315.23-P1P2	-0.317296749555	0.0337520113596	-0.317296749555	0.0337520113596
KIAA1804_-_233463431.23-P1P2	-0.248686502293	0.0396308417471	-0.248686502293	0.0396308417471
KIF18B_-_43025293.23-P1P2	-0.231847098547	0.0235241327434	-0.231847098547	0.0235241327434
KIF18B_-_43025338.23-P1P2	-0.199479663191	0.0420328475372	-0.199479663191	0.0420328475372
KIF2C_-_45205402.23-P1P2	-0.156345264324	0.0318562474634	-0.156345264324	0.0318562474634
KIF2C_-_45205435.23-P1P2	-0.052234945933	0.0257037518827	-0.052234945933	0.0257037518827
KLF1_+_12998353.23-P1P2	0.154403279574	0.0417997266291	0.154403279574	0.0417997266291
KLF1_-_12998104.23-P1P2	0.141404822611	0.0416521932977	0.141404822611	0.0416521932977
KMT2A_+_118306901.23-P1P2	-0.0927518477643	0.0220703460983	-0.0927518477643	0.0220703460983
KMT2A_+_118306992.23-P1P2	-0.0612576839105	0.0336660878901	-0.0612576839105	0.0336660878901
LHX1_+_35293939.23-P1P2	-0.181322057985	0.020627314869	-0.181322057985	0.020627314869
LHX1_+_35293972.23-P1P2	-0.208575634764	0.0250947796723	-0.208575634764	0.0250947796723
LYL1_+_13213738.23-P1P2	-0.05057398826	0.0232367248642	-0.05057398826	0.0232367248642
LYL1_-_13213808.23-P1P2	-0.0888240967545	0.0248218045215	-0.0888240967545	0.0248218045215
MAML2_-_96076499.23-P1P2	0.0562541361239	0.0252546147522	0.0562541361239	0.0252546147522
MAML2_-_96076530.23-P1P2	0.054360827275	0.0380626071017	0.054360827275	0.0380626071017
MAP2K3_-_21187851.23-P1P2	0.00100548409063	0.0365429607253	0.00100548409063	0.0365429607253
MAP2K3_-_21187855.23-P1P2	0.105795374066	0.0417141882123	0.105795374066	0.0417141882123
MAP2K6_+_67410733.23-P1P2	0.0637645998999	0.0349267768782	0.0637645998999	0.0349267768782
MAP2K6_+_67410755.23-P1P2	0.0822292165592	0.0429558712304	0.0822292165592	0.0429558712304
MAP4K3_+_39664546.23-P1P2	-0.177029206214	0.0	-0.177029206214	0.0
MAP4K3_+_39664622.23-P1P2	-0.077589609282	0.0403204428105	-0.077589609282	0.0403204428105
MAP4K5_-_50999552.23-P1P2	-0.103839457109	0.0293557019665	-0.103839457109	0.0293557019665
MAP4K5_-_50999632.23-P1P2	-0.0724138501451	0.0265059427355	-0.0724138501451	0.0265059427355
MAP7D1_+_36621448.23-P1P2	-0.106074165121	0.0273036397394	-0.106074165121	0.0273036397394
MAP7D1_+_36621468.23-P1P2	-0.129301785885	0.0195708456975	-0.129301785885	0.0195708456975
MAPK1_+_22222272.23-P1P2	-0.191372645928	0.0291304779278	-0.191372645928	0.0291304779278
MAPK1_-_22222117.23-P1P2	-0.0135712637491	0.0321951931461	-0.0135712637491	0.0321951931461
MCOLN3_-_85514289.23-P1P2	-0.0355312141956	0.0308686195392	-0.0355312141956	0.0308686195392
MCOLN3_-_85514516.23-P1P2	-0.00964513661509	0.0283446717786	-0.00964513661509	0.0283446717786
MEIS1_+_66662147.23-P1P2	-0.135031460803	0.0242280512228	-0.135031460803	0.0242280512228
MEIS1_+_66662171.23-P1P2	-0.133193906837	0.02680230675	-0.133193906837	0.02680230675
MIDN_+_1248189.23-P2	-0.209160538756	0.033610582084	-0.209160538756	0.033610582084
MIDN_-_1248372.23-P2	-0.352904715037	0.0513713444639	-0.352904715037	0.0513713444639
NCL_-_232329542.23-P1	-0.0912440224425	0.0252059812854	-0.0912440224425	0.0252059812854
NCL_-_232329555.23-P1	-0.0958624628652	0.0277913026944	-0.0958624628652	0.0277913026944
NIT1_+_161087777.23-P1P2	-0.301624134348	0.0765813820742	-0.301624134348	0.0765813820742
NIT1_+_161087799.23-P1P2	-0.591155644212	0.0911073448174	-0.591155644212	0.0911073448174
OSR2_-_99956563.23-P1P2	-0.0621953009712	0.0276429695834	-0.0621953009712	0.0276429695834
OSR2_-_99956605.23-P1P2	-0.227459256384	0.0554540768638	-0.227459256384	0.0554540768638
PEG10_+_94285426.23-P1	-0.102397814621	0.0264861708686	-0.102397814621	0.0264861708686
PEG10_+_94285507.23-P1	-0.174653843838	0.0145686442441	-0.174653843838	0.0145686442441
PIK3CB_+_138553654.23-P1P2	-0.0273681139296	0.0266700583855	-0.0273681139296	0.0266700583855
PIK3CB_-_138553855.23-P1P2	-0.313530267488	0.0275001712256	-0.313530267488	0.0275001712256
