	b.mean	b.std	a.mean	a.std
ZBTB10_-_81398128.23-P1P2	-0.306498660865	0.0488552778453	-0.345488613017	0.0160322710015
ZBTB1_+_64970303.23-P1P2	-0.198783204143	0.0413298252551	-0.200999714063	0.0339616419438
ZBTB1_-_64971139.23-P1P2	-0.0910969454114	0.0249672755329	-0.103318972652	0.0189690484763
ZBTB25_-_64971433.23-P1P2	-0.0285979937189	0.0341952962962	-0.0164732782167	0.0145153876372
ZBTB25_-_64971449.23-P1P2	-0.10681789217	0.0231858378095	-0.111318831526	0.0259243253327
ZC3HAV1_+_138794557.23-P1P2	0.079871691483	0.0620823250774	0.0913887740209	0.0177730996045
ZC3HAV1_+_138794578.23-P1P2	0.11106001306	0.0686075008349	0.125268754227	0.0103291079195
ZNF318_+_43337335.23-P1P2	-0.0626739603527	0.0338867016626	-0.0688538988877	0.0310551978947
ZNF318_-_43337365.23-P1P2	-0.0321168713043	0.0393197300927	-0.0268698307542	0.0147399696757
negative_control_0	-0.00857450276427	0.0425280919084	0.008400280648	0.0162913639602
negative_control_1	-0.00795638796745	0.0393491639173	0.000240526159744	0.0157222722296
negative_control_10	-0.0118660945409	0.0393288832431	-0.000638988830452	0.0216715367463
negative_control_11	-0.00504299434278	0.0437223194723	0.000821495600462	0.0180823049396
negative_control_12	-0.00834809314846	0.0411448283485	-0.00465596159456	0.0134237971208
negative_control_13	-0.00192606197856	0.0428812183987	0.00935449227804	0.0188160019562
negative_control_14	-0.0170178318933	0.0388665011081	-0.0122717927785	0.0151964184417
negative_control_15	-0.00725605315865	0.0429505077759	-0.0013159577588	0.0129559754939
negative_control_2	-0.00765294407908	0.0434309577786	0.00922646070189	0.0143995481196
negative_control_3	-0.0393524260516	0.0372298406229	-0.0431668646597	0.0208041111784
negative_control_4	-0.00740182953879	0.0428330529973	0.00279801884294	0.010869434951
negative_control_5	-0.0177878736313	0.0431377647577	-0.153099574284	0.0
negative_control_6	-0.00668352315752	0.0410059153813	0.00931418915104	0.0156457128091
negative_control_7	0.0207458863763	0.0479008096109	0.0377697769078	0.0137926061324
negative_control_8	0.00217010701033	0.0439309427386	0.00113278058452	0.0198092842619
negative_control_9	-0.00753735533405	0.0422148985877	0.00460314083115	0.0223419921444
