	AHR_-_17338164.23-P1P2	ARID1A_+_27022167.23-P1P2	ARRDC3_-_90679309.23-P1P2	ATL1_+_50999374.23-P1P2	BAK1_-_33548176.23-P1P2	BCL2L11_+_111878321.23-P1	BCORL1_+_129116290.23-P1P2	BPGM_+_134331476.23-P1P2	C19orf26_+_1238161.23-P1P2	C3orf72_-_138665944.23-P1P2	CBFA2T3_+_89043662.23-P2	CBL_-_119076622.23-P1P2	CDKN1A_+_36646320.23-P1P2	CDKN1B_+_12869867.23-P1P2	CDKN1C_-_2907198.23-P1P2	CEBPA_+_33793774.23-P1P2	CEBPB_+_48807216.23-P1P2	CEBPE_+_23588994.23-P1P2	CELF2_+_11059740.23-P1P2	CITED1_+_71526082.23-P1	CKS1B_-_61808483.23-ENST00000600888.1	CLDN6_-_3068282.23-P1P2	CNN1_-_11649410.23-P1	CNNM4_-_97426363.23-P1P2	COL1A1_+_48279052.23-P1P2	COL2A1_+_48398427.23-P1P2	CSRNP1_+_39196217.23-P1P2	DLX2_-_172967845.23-P1P2	DUSP9_+_152912501.23-P1	EGR1_+_137800818.23-P1	ELMSAN1_-_74227099.23-P1	ETS2_+_40177604.23-P1P2	FEV_+_219850574.23-P1P2	FOSB_+_45971009.23-P1	FOXA1_-_38064583.23-P1P2	FOXA3_+_46367435.23-P1P2	FOXF1_+_86544016.23-P1P2	FOXL2_+_138666046.23-P1P2	FOXO4_-_70315963.23-P1P2	GLB1L2_+_134201679.23-P1P2	HES7_-_8027539.23-P1P2	HK2_+_75060993.23-P1P2	HNF4A_+_43029788.23-P1P2	HOXA13_+_27239889.23-P1P2	HOXB9_+_46704211.23-P1P2	HOXC13_+_54332230.23-P1P2	IER5L_+_131940785.23-P1P2	IGDCC3_+_65670566.23-P1P2	IKZF3_-_38020571.23-P1P2	IRF1_+_131826642.23-P1P2	ISL2_-_76628853.23-P1P2	JUN_+_59249990.23-P1P2	KIAA1804_-_233463315.23-P1P2	KIF18B_-_43025293.23-P1P2	KIF2C_-_45205402.23-P1P2	KLF1_+_12998353.23-P1P2	KMT2A_+_118306901.23-P1P2	LHX1_+_35293972.23-P1P2	LYL1_-_13213808.23-P1P2	MAML2_-_96076530.23-P1P2	MAP2K3_-_21187855.23-P1P2	MAP2K6_+_67410755.23-P1P2	MAP4K3_+_39664622.23-P1P2	MAP4K5_-_50999552.23-P1P2	MAP7D1_+_36621468.23-P1P2	MAPK1_+_22222272.23-P1P2	MEIS1_+_66662147.23-P1P2	MIDN_-_1248372.23-P2	NCL_-_232329555.23-P1	NIT1_+_161087799.23-P1P2	OSR2_-_99956605.23-P1P2	PLK4_+_128801906.23-P1P2	POU3F2_-_99282213.23-P1P2	PRDM1_-_106534101.23-P1P2	PRTG_+_56035430.23-P1P2	PTPN1_-_49126654.23-P1P2	PTPN12_-_77166524.23-P1P2	PTPN13_-_87515370.23-P1P2	PTPN9_-_75871826.23-P1P2	RHOXF2_+_119292286.23-ENST00000371388.3	RREB1_+_7107890.23-P1P2	RUNX1T1_+_93115606.23-P2	S1PR2_+_10342062.23-P1P2	SAMD1_+_14201736.23-P1P2	SET_+_131451355.23-P1P2	SGK1_-_134496214.23-P1	SLC4A1_+_42345604.23-P1P2	SLC6A9_+_44497266.23-P1P2	SNAI1_+_48599338.23-P1P2	SPI1_+_47400397.23-P1P2	STIL_-_47780136.23-P1P2	TBX2_+_59477100.23-P1P2	TBX3_-_115122232.23-P1P2	TGFBR2_-_30647920.23-P1P2	TMSB4X_+_12993106.23-P1	TP73_-_3568729.23-P1P2	TSC22D1_-_45011354.23-P1P2	UBASH3A_+_43823772.23-P1P2	UBASH3B_-_122526266.23-P1P2	ZBTB1_+_64970303.23-P1P2	ZBTB10_+_81398318.23-P1P2	ZBTB25_-_64971449.23-P1P2	ZC3HAV1_+_138794578.23-P1P2	ZNF318_+_43337335.23-P1P2
HES7_-_8027539.23-P1P2	0.608529412937	0.176575788668	-0.702363349501	-0.239393102217	-1.95282450948	-0.0143829080324	-1.36542201131	0.139883390767	0.113361128671	0.439640478024	0.404468616583	-0.831421278728	1.03066333021	1.8304167288	1.78198693632	-0.273900827879	-0.690991304636	-1.06560967472	0.751822243103	0.366703412358	2.57612034	0.829898933563	0.766457575877	0.109128884202	0.621686114807	1.0086110229	0.787381278683	0.173092275085	0.832382802797	0.178958754506	-0.327227052157	2.26669990301	1.79963346272	0.291760984495	-0.941356664328	0.496637944952	-1.76221334252	-0.10920147853	-1.54471519567	0.030056677978	0.148618450118	0.636886206612	-0.121925599714	0.609408704861	0.359977133303	0.637182724888	0.393206327024	2.14392033172	-0.864772348171	4.31346682856	-1.50789630865	0.742241873762	-0.405292694067	-2.43606228133	0.409669187142	0.941312356782	0.96559258702	-0.116537311669	-0.340203338186	0.597601292096	-1.66804066052	0.952818398243	2.47583572146	0.174946993055	1.38334671698	2.6267173671	1.50083499618	0.898338764233	-1.19472003018	-0.429008726981	-0.240145986678	-0.490539629836	0.079575728206	0.0285729573561	1.73002287361	-0.115566215598	2.36780357356	-0.197319545694	1.88901924749	0.566147802165	-0.117625317078	2.32760472654	0.503121690609	-0.150762700715	1.04537417673	-0.361419462845	-0.100011912723	-0.13058296041	0.205245447333	0.504045742503	-0.18111081312	2.43126130855	0.526880480625	1.11410097734	-0.593343652308	1.25071583577	-1.52771409603	1.29361179826	-0.816803202943	0.812727189136	-0.314317954388	-0.439123590356	3.23713762886	-0.297125862674
HK2_+_75060993.23-P1P2	2.37660616461	-0.542851110404	-0.709044414378	-3.39510700798	-7.63806923007	-5.62733542517	1.61102679674	-3.62250142433	-1.17033063246	2.66399218309	1.12507673521	-0.521761273595	1.7533163405	1.08693184099	2.11507892231	-1.4053332404	3.10094190519	-0.23275273128	3.9763061122	1.86417516693	-1.38782746305	-0.786626997987	0.700361172317	0.676105779658	1.58870503653	0.752059777372	-0.359729667937	0.39196757776	-0.910472647519	1.65230681882	1.82644162659	1.3620904268	2.06296348639	5.70861389644	2.45576339181	3.30427972909	0.834795514575	3.57581069299	-3.67150426437	0.8015418294	0.636886206612	5.96879713259	-2.07499514006	1.76259021339	1.3371493656	1.92486797677	1.46338809823	-0.253382456737	-6.11870595395	1.80046436847	0.0902435258241	-1.27868386023	-0.815390051448	3.11012925583	1.67725194377	0.94716399908	-2.01458880666	-1.01370691335	-1.02930915188	-0.484758732565	0.833902422359	0.358270969285	-2.040036174	-1.30365075287	5.26247719558	2.58009932114	-0.54463414401	1.30673895652	-2.07976942958	-1.27015074141	4.32571472322	-0.169999313456	0.783381333007	1.59893213857	-1.93027083516	-3.18247667364	-4.45080159325	2.08320298252	-2.8812889184	-1.77401287177	1.12608803096	2.15610490067	0.563650095639	2.27709945423	-0.298401356197	-0.577117450095	-4.20994825968	4.11460270465	-0.898810763279	1.78395288281	-2.03957805757	-2.63464146463	-0.72439111123	-4.62081421799	-1.78772417593	-1.75681556741	1.17144737834	1.09875604803	-2.30989029312	0.160350627308	2.49103302805	-1.04000638983	2.33031259692	0.825822116772
HNF4A_+_43029788.23-P1P2	-0.0615110705242	0.649190392369	-1.16483375559	-0.225261032575	1.84056064552	1.43155696735	1.6349172308	0.749984588778	0.297812919755	-0.568862014085	-0.0961700519448	-2.05609192802	1.21607224526	1.42924605123	2.14634998051	-0.718747094436	0.66821098028	-0.189833505435	-0.73872211353	0.890746638567	0.354292059826	1.3211055422	-0.425759645079	2.78110611693	0.213158427934	0.0105734294525	1.60091855378	0.341774565976	-0.63643720298	0.636877393683	-0.168198430812	3.3227844344	1.1399987713	0.0537852799108	0.673430396111	-0.886928784383	-0.902061286974	-0.924946879108	0.988821750965	-0.383219254451	-0.121925599714	-2.07499514006	-0.572858325514	-0.162192269464	0.360127454947	-0.255831599723	-0.0530390882795	-0.681434547765	0.345546590939	0.0996655085599	-2.11867727831	0.374999005995	-0.382094241488	0.625166431238	-0.175632733274	0.669982327324	-0.443115764564	-2.29719735691	0.220596603537	0.640282275358	-0.0828064255048	2.86919844134	1.39714679345	-1.21776872502	1.47607710696	2.15642863151	-0.159774672634	0.865285533645	0.823672882234	1.2213220076	-0.0550830724497	0.253394492973	1.08634906107	1.11092607465	0.463088820677	0.882866975948	-4.65626866954	0.0104005609528	-1.85839452209	0.416753381602	0.229174466634	-1.87942552217	1.13657364909	-0.581420044623	0.129139672994	1.166168694	-0.288676864225	1.05615557301	-0.039016584273	-0.190098549566	-0.358019037311	0.741000777636	0.535389340021	2.00808121341	-1.04729925658	1.13665932663	0.120290150538	-0.421963409892	0.44169856843	1.07812159282	-0.378067002007	1.92046206065	4.40228995183	1.37965694448
HOXA13_+_27239889.23-P1P2	-0.948477089226	-0.226258143786	-0.119656197602	0.436879916944	-1.72769795207	-1.54847408638	0.443201291219	1.05542681812	0.936049245322	0.786264924453	-0.248056741437	-0.349666447407	-0.902991999973	0.322415000075	0.939305781987	-0.0122942830044	-0.342477031382	-1.38790371723	0.129461951377	-0.491972393363	0.10107612866	-0.718038276299	0.458005221182	-0.272037297701	-0.242451401522	-0.276463791375	2.37927239987	-0.259741443107	-0.412849353203	2.1564039422	1.0379150501	0.148509084674	-1.11053117949	-0.549918332199	0.166504179095	0.229198437156	0.136848271348	-0.142378372404	-0.399810484164	1.30522542833	0.609408704861	1.76259021339	-0.162192269464	1.21010490995	-1.07259774159	-0.633283995445	1.15109379987	0.779673841819	-0.291654279518	-1.27682137601	1.75093788527	0.224173140727	-0.105356836712	-0.179470616026	1.62656410627	4.43069113703	1.75131699217	-0.379538785676	-0.392844125864	1.05978412431	1.0292867649	0.440163193247	0.963787614517	1.4577335367	-1.65228896583	-0.236936623515	-0.295235789764	-0.965764116769	-1.12408294912	-0.698896138516	0.616247576768	-0.435826843596	-0.49323070052	-0.0460285033063	-1.08446107013	0.115497029354	-0.643789547792	-1.913909145	-0.203073715619	0.156879067128	-0.236039981611	1.44563502329	-0.425179414972	-0.437137381614	-0.523581533463	-0.90566245477	-0.252405820806	-0.553286704109	-1.63283287687	-0.686271978264	-0.0505026739255	-0.122656516295	0.665188484071	-0.889884685685	0.0336510232624	0.354162344047	-0.266333617975	0.613800124522	0.963818258496	0.224744364037	0.485661559701	-0.486923872351	3.23257187492	-1.45226506083
HOXB9_+_46704211.23-P1P2	-0.01967199087	-0.473966879241	-1.31537697735	-0.153463665716	0.70851919874	1.25789578741	-0.668514947622	0.990169164999	-0.394707482748	-1.26350553364	-3.11165453542	1.35736381647	0.848380020382	1.72971694313	0.666379098856	-1.1415485675	-0.0446101111315	-1.07934169351	0.769470181126	0.40058808101	1.88417277137	-0.595858844472	0.552163233369	0.571675301951	-0.315977330531	-0.530945959512	1.95171153196	-1.6229028372	-0.220847399442	0.0775563061621	-0.125969428925	-3.8271789489	0.592603009496	-0.0859548488186	-2.41301977179	-2.17761146539	-2.72198213777	-0.270917620391	2.22949712472	0.675576794452	0.359977133303	1.3371493656	0.360127454947	-1.07259774159	1.71535410718	-0.135554681523	1.77805710082	-0.700849146445	-0.374665889882	0.955091488818	-5.52875802953	-0.82538249248	-4.72544428031	0.740003281658	-0.890256074984	3.92850367035	-0.793170277139	-3.69423851262	-0.874028589726	2.01781249144	1.97756226271	1.08985731916	-1.84559935506	-1.39256151385	-1.65030838404	-3.49511491784	-4.60291092293	-0.292788179161	-0.125537414749	-0.750574622288	-2.33884558018	-0.764780258152	-2.19693809829	-3.19810036413	-0.0688415628265	1.21870119918	2.49268459477	-1.76314670078	-1.44668568442	-1.24798470095	-0.0241837664598	-2.80811287029	0.49364698092	-0.186636737347	1.61598039669	-0.78281084829	0.119795442323	-0.886547810135	-2.51364520662	-0.426765247795	-0.22838172973	1.27535764114	0.302400054801	-1.91411597875	1.05449676035	-0.258205554019	-2.24116416835	-0.582636237499	0.967482145121	0.597678673026	-0.371067269978	3.51078421959	1.22377841948	-3.66867082369
HOXC13_+_54332230.23-P1P2	-0.0642008098377	1.10311427541	1.03916811606	-0.444794619682	0.00800573414291	-2.68948131974	-1.06289831039	-0.143257182822	-1.21024555535	0.323564455253	-0.0667134440927	-0.301225030543	1.22796365343	1.69481627469	0.151261658305	-0.497787889318	-1.66873425754	-0.655542799439	0.817199132641	-0.00621438660104	0.445519126127	0.269827857113	-0.994683104377	1.66217089966	0.807583760853	-0.92541531157	2.71163854109	-0.988620551273	-0.020223071241	0.565407529982	-0.898348749303	-1.88665479803	0.0518874226691	-0.324634428691	-0.821520373771	-0.209428153706	-0.512193535694	-0.950880568341	-0.379283821471	-0.932997583498	0.637182724888	1.92486797677	-0.255831599723	-0.633283995445	-0.135554681523	1.82692592476	-0.184560837346	-0.201878076776	-0.466408661834	0.747891814411	-1.47418554976	-0.0524413720169	-2.6907251729	-0.6978811134	0.684781746213	5.10094899586	0.840974216673	0.181303167059	0.474095787198	-0.546797943504	-0.43761501728	2.12675848846	2.34029836813	0.612810083589	1.17243232795	0.551716979327	-1.92492901115	-0.269762147125	-0.552523144279	-0.246140977331	0.835210964376	0.840420076475	-0.187397473245	-0.518516815295	-0.197184271668	-0.780480493324	-1.0582399324	0.00624738493237	1.73416449823	-1.40726266445	0.780860821511	0.115627323418	0.15290973309	0.0715039550786	0.590294269338	-0.294864002936	0.407052058832	0.430251028965	0.0156311563968	0.679648297612	-2.13389412894	0.414326887757	0.0557326319105	-1.71247785037	2.40372555627	-0.168624052056	1.46269118283	-0.780208531791	-0.227978612288	0.150031998204	0.00287339023764	-0.212295920267	4.36319582326	-4.20267881462
IER5L_+_131940785.23-P1P2	-1.05618863381	0.853821367341	-0.457706369555	0.111964217719	-0.045229904807	0.324448751816	1.25401689766	-0.0258737267805	0.663618529305	-0.0112793649955	1.88231155594	0.387440126202	0.0146844006083	2.6475987094	1.12322462809	-2.26270759736	0.253011377095	0.171575340843	-1.07814831068	0.86761720252	-0.209953741675	0.0437782735059	-0.266937400854	1.51737206445	0.901857477796	0.429322826704	1.69548456738	1.91383078413	-2.13690594268	0.172221398925	3.42551151773	-0.0931296519008	2.3112169636	-0.0899288505642	0.825304618694	0.346778128662	0.135579591171	-0.388843539726	-0.192748595849	1.50953970397	0.393206327024	1.46338809823	-0.0530390882795	1.15109379987	1.77805710082	-0.184560837346	2.35106394664	2.19448682418	0.235006307442	1.80618018271	-2.1740562779	0.0432787657245	-0.418645723608	2.28165757088	-0.433560207071	2.24679545393	-2.05471007097	2.76425918552	-1.23346444651	1.39295629157	2.59199599239	1.53650387372	2.00151389716	-2.2493854714	-0.363588974397	-0.337021581633	2.08947708406	-0.00539550080234	-1.29876449022	-0.418274182763	1.09773274288	1.11830399029	-0.0107398879166	-0.766582042166	0.094408070952	-1.18794798019	-1.66409047965	2.12083283697	-0.604893936911	-0.0180117262874	0.585495777513	-0.099314033451	1.04205712215	1.20635524553	-0.68130829781	-0.0619410803511	0.267241043438	-1.3851398258	1.86401553086	0.495697650854	-1.39668232051	2.78803717673	2.19357222312	0.803874565573	-1.51242639983	-0.20085930071	-0.136916036614	-0.510013612439	-3.01877933243	0.651476494726	0.283086504103	-2.60529989987	4.14096987491	1.60345681533
IGDCC3_+_65670566.23-P1P2	-2.14685053737	0.17056177922	-1.08847510927	1.22497766556	0.173927322087	-0.30494638543	-1.46987488542	-0.999795202616	-2.193751783	0.358343573914	-1.73533526323	0.132780003097	0.344702559578	0.654144193072	1.3994994887	-1.26030190056	-2.03912092731	0.925138385134	0.356931795916	-0.141128150031	-1.31083149721	-0.869567739073	-2.36941673873	-0.904188134774	0.489312036536	-0.558215774352	-3.18201814539	-2.77863604598	-1.17572209953	0.608424952923	1.86786992009	1.51116232487	2.7370973966	0.775874600528	-2.37152212197	-0.935192697078	-1.84329987827	0.20326255526	-0.86404960959	-0.547631680092	2.14392033172	-0.253382456737	-0.681434547765	0.779673841819	-0.700849146445	-0.201878076776	2.19448682418	2.73394438652	-0.534264508207	-1.27814409054	0.780563122496	0.328085219323	-0.0869582916274	1.03039364983	0.455723447297	-3.37074861943	1.74302119389	-0.196984319877	-5.4322485776	1.01293390953	2.78675844711	0.731171586831	-2.61685843095	-1.07623205643	-0.610481738046	3.17630863486	-0.0622026775414	0.0496318427554	-5.70016931182	-0.807034023501	-0.621132266444	-0.380593269888	-0.956014476393	-0.435114529662	-0.999957749251	-1.16948239391	0.250218140138	-0.486956320008	-0.473446302604	0.498404550202	0.3269693949	-5.2574555763	-2.36209023275	-0.949912652714	0.583672877982	-2.50779655591	-0.73462998786	-0.569790127023	-1.79672817075	1.97572148673	-0.306701300056	-1.68381785179	-3.10139765035	-0.214535812028	0.909325963455	0.483181796428	-1.15108490145	-0.34848637766	-2.55657709027	-0.180339295715	-1.0546897182	-9.03738820327	-0.907638406388	-3.30796972821
IKZF3_-_38020571.23-P1P2	-0.054250683085	-0.0781408227296	-0.336850988906	-0.0600009598521	-0.176080726832	-0.236257538921	-1.92581447658	-2.10312570991	-0.869930296421	-0.612441577079	-0.206042728875	-1.68088223225	-0.3120512291	-0.713144991259	0.192793382819	-1.48237931031	2.13160317862	0.12783622394	0.621228598245	-0.718761355866	-3.2099916536	-1.30462199341	-3.19058200716	-2.4243424549	0.372192846129	0.794887652599	-0.957498235747	-0.185311342158	-0.659411360836	-1.17570948827	-2.97124321983	3.05789958785	-1.09230844045	3.50182504378	0.207311156324	-0.252027933005	-0.92317649434	-0.118866586398	0.234375237975	0.0961157714277	-0.864772348171	-6.11870595395	0.345546590939	-0.291654279518	-0.374665889882	-0.466408661834	0.235006307442	-0.534264508207	1.17866848796	-0.070342658582	-1.01267076588	-0.324211114713	0.0356601320001	-0.566643532529	0.527821677434	-0.550741040162	-2.05636527547	-0.532491056549	-2.3814634133	0.313163601761	5.80305066925	5.49464410371	1.44270910715	0.431227499831	-0.490398734879	4.07488753217	-3.24658349131	-0.417911401222	-1.96628240597	-2.17761793722	2.87479544384	0.00780336479721	-1.28648463909	-1.06169212312	0.611280716535	0.0458306433305	-5.24926472751	-0.111633308215	-3.37257869022	0.260058215264	0.606964380516	0.973379928781	-0.688445059672	-0.475715820625	-1.90520253926	-0.787369887648	0.184026970501	-1.15932999291	-1.56177610059	-1.16364748283	-0.485659324022	-1.88253693284	-1.31145533958	-2.06111739643	3.22453974205	-0.454304742748	-0.370274418096	-1.1269864859	-2.49374885513	-0.923609771061	-0.684915781544	-3.0372763066	1.7661887449	1.40226244057
IRF1_+_131826642.23-P1P2	-0.0210218969234	-0.599933165209	-0.51908501864	-0.0824760894889	3.04485027397	-3.6891219158	1.45031128149	-0.833721440716	1.69554489742	1.91485488065	0.171054698296	-1.22166351262	-0.473578390169	-0.493788459985	-1.06128709001	-0.0658823394569	-0.669606126953	-2.34037451313	0.501935586233	-1.39361083268	-0.961119817474	-1.02720959008	-0.762615272132	3.38331677713	0.626852244378	-0.74935288941	-0.131327465054	2.18823730857	-1.54988753047	3.7837499191	2.07886525649	1.42962072786	0.831570224398	1.37761496863	0.545326595556	1.19066119535	2.32255489819	1.9668727437	-1.51865802199	-0.588864086553	4.31346682856	1.80046436847	0.0996655085599	-1.27682137601	0.955091488818	0.747891814411	1.80618018271	-1.27814409054	-0.070342658582	1.74087127438	1.45472260589	-1.22349514718	-1.76471080779	-0.687484535297	-0.767369528328	1.51138133439	1.67229996421	0.868683846179	0.450082346973	1.05925685014	-0.366983919301	2.4832214166	2.63384364175	-0.469615915959	1.16816721716	0.926838242953	-0.43562430633	0.995378892164	0.550197483548	-2.72415134379	0.132680295015	-0.91890746626	-1.81865956155	-0.811489025655	-1.59027080971	-2.85022962792	-2.78535346112	-1.23747256839	1.71067129989	-0.0268763887128	0.204471551014	1.25886631735	0.264075002652	-0.952543282019	-4.70369825033	0.405570896661	-1.2640818571	-0.612907932895	1.61271364652	-2.1757749464	0.172608204	-0.0320113561224	1.76274703965	0.344649012027	1.74402168848	-0.276724933753	-1.56796350396	1.08765240217	-3.73526959223	-0.761369566225	0.611499466329	-3.42392068653	4.97398680585	-2.684646974
ISL2_-_76628853.23-P1P2	-0.214339586746	-1.06355300421	-0.941002355703	-0.642891806736	-0.618405483879	-0.413014881905	0.154085816326	-1.32325668286	-1.58987017031	-2.07162888779	-3.26575750665	1.44462576166	1.21234789598	3.3261363031	1.061023188	-0.131944717975	-1.4993284801	1.9294733086	1.12533301424	-1.70647571939	1.07635239776	-1.22932979362	3.22187938999	-2.06961705246	1.39071703263	0.0480574102989	-0.31987522792	-2.31686288592	-2.90019723703	-0.681662708448	-3.09243201498	-0.481666957516	-0.355260189145	0.207119911249	-3.40247232715	-4.1197876753	-1.91690653647	-2.98673363867	-0.201628958247	-0.805002897717	-1.50789630865	0.0902435258241	-2.11867727831	1.75093788527	-5.52875802953	-1.47418554976	-2.1740562779	0.780563122496	-1.01267076588	1.45472260589	6.43371986879	-1.45653034826	-1.74821866682	-0.566813808467	-2.22791601891	1.19387048903	0.711697294916	-0.824031572039	2.76048175029	-0.314602156608	-0.483999819376	-1.42614016062	-1.0854374738	-0.819323824058	-3.04093890247	-0.864183046224	-2.3765414132	-0.915904476723	-0.641053412512	-1.68262540978	-3.96872166609	-2.01911833505	-0.575593328303	-0.0547152722866	-0.512908928419	3.38192004457	2.3784705036	-4.14009066278	2.05634676703	-2.53978044237	-2.40007147108	-1.84802446548	-0.243021739797	-1.05751441385	0.615162105894	-0.991080942587	-1.71735324386	1.01679325207	-2.65561891494	-0.558947696189	-0.492222882808	-1.0409773743	-3.16869133983	0.113579138495	0.669031289129	2.06791638687	-1.05402290945	2.03179610977	2.48036345773	-1.70507540133	0.39031025467	0.688599463301	-1.49997111988	-1.93112157183
JUN_+_59249990.23-P1P2	0.343827853998	-1.18128094775	1.27131268915	-0.420036693833	-1.30011709731	-0.112500309801	0.0777506205631	-1.40669076176	-1.86532669913	0.511514955769	-1.18941057406	-2.01180418499	-0.0508824501529	0.473175585045	1.60614462899	-1.97817399277	-0.595451068621	-0.393962839287	0.271464394305	0.47707980328	-1.15035049244	-0.216089908591	-1.63240121579	-0.7099630735	0.516772595842	1.19486462308	-0.47286132205	-0.0599108346877	0.12381929711	0.110093562911	-1.30461968719	1.0934848863	2.73341256319	-1.08761394964	-0.016402274291	-0.803276011909	-0.320164132772	0.27103031897	0.922951114448	-0.789963543697	0.742241873762	-1.27868386023	0.374999005995	0.224173140727	-0.82538249248	-0.0524413720169	0.0432787657245	0.328085219323	-0.324211114713	-1.22349514718	-1.45653034826	3.28641377337	-2.31904410544	-0.0342981732326	0.202776049075	-1.48200942127	0.363027713304	-2.7373775264	-4.25695932702	0.603448884713	1.92244495587	1.27639752395	-0.468271409259	-1.13141307639	-0.288606871251	2.17408641761	-3.72003679175	0.233279874544	-3.49478088924	-1.23507385636	-1.39665280593	-0.788067443556	-2.56018834024	-1.07580313511	-0.727929709206	-0.441000890482	-0.376974840737	-0.719360148428	-1.60752655927	1.16942162899	-0.856524705689	0.433762114018	-0.897743479693	0.437330337465	0.287162850577	0.839440301543	0.0264110391177	-0.829892763706	-0.994278845943	-1.29830128082	0.722781943272	-2.20970683322	-0.92426782096	-7.41756171729	1.22263020592	0.297575677628	-2.01418334623	-1.6290575689	0.572383592013	-0.864625197906	0.430865053588	1.15168604462	1.60681016725	-2.45636706337
KIAA1804_-_233463315.23-P1P2	-2.03278189492	-1.1058080644	1.4554237765	0.485908454284	0.204345603207	-2.53654367591	-0.633267889046	-0.480522742134	-1.56239316457	-0.276160341961	-0.297540895885	-0.566039861096	-1.48372049572	-0.695473120235	0.357239796085	0.43426664327	-0.987849889642	-0.672938000136	0.529120156894	-0.094877679481	3.12990120171	-0.740596866529	0.321050986027	-3.45290369988	0.642459587956	0.0843173676055	-0.257549258664	-1.56341870256	-0.719565159798	0.224847072273	-2.15131993728	0.765741362235	1.23456180205	-1.59886234437	-2.97455181958	-0.106955649182	-1.67913347564	0.1689561194	-0.617566724262	-0.955540271867	-0.405292694067	-0.815390051448	-0.382094241488	-0.105356836712	-4.72544428031	-2.6907251729	-0.418645723608	-0.0869582916274	0.0356601320001	-1.76471080779	-1.74821866682	-2.31904410544	4.34609757046	0.926161519932	0.969201397447	0.667926815585	0.816539210217	-2.74619557768	-0.104425642948	0.412010594077	-1.05270068236	0.6463246528	-1.22536044123	-1.76031469962	0.823967023991	1.44303752154	-3.32101632455	-0.630346324194	-1.42560744851	-0.118116755768	-0.781975426699	-0.568368177765	-1.48007155302	-0.520012545702	-0.642694909921	-2.32733624264	-1.69482325172	-0.654301274801	-0.40534872291	-1.10171769577	-1.59802426648	0.643342337544	-0.142716089474	-1.38112002866	1.31234823803	-0.581091307214	-0.438401066659	-0.913193661003	-2.3633259727	0.638580586184	-1.37178493862	0.412557223847	-1.42830167954	-2.43794129617	0.950368903074	0.357664918905	2.04844126795	1.19367539177	-2.16553245648	-1.53886217943	0.20368146911	1.21122541788	2.28295765272	-3.73144943181
KIF18B_-_43025293.23-P1P2	-0.621999519915	0.935741314052	0.358195444288	-1.06848468315	1.77666344867	-2.22174796297	0.038789974197	1.29786279378	0.908183339762	-1.41278916191	0.718178777661	2.58713940518	1.2332672758	2.39455607853	-0.100745039617	1.747533964	-1.89279503552	0.474372531948	-0.875794985456	-2.3368283732	-0.589613289511	-1.19553570297	4.01313799993	-1.39796741373	2.28406864362	-2.09514847927	-8.24099199212	-2.37367387373	0.919995464562	1.18315925105	-3.13084290175	-5.10621096346	2.6881829216	-2.57810958117	-1.93924625995	-1.02510485357	0.488365348707	-0.43315399149	1.30033825726	1.73681709952	-2.43606228133	3.11012925583	0.625166431238	-0.179470616026	0.740003281658	-0.6978811134	2.28165757088	1.03039364983	-0.566643532529	-0.687484535297	-0.566813808467	-0.0342981732326	0.926161519932	7.61439198508	-9.6954740564	-6.28353193991	0.369019507318	-0.236354122567	1.83695273331	-3.99083782093	-7.43433904931	-6.07103424246	1.13909249591	-0.382724234495	-4.719768734	-4.21768443242	1.6762890632	-2.55461797991	-3.15617196651	-2.10799759321	-3.16453172554	-3.21447253107	3.90148216132	-0.156721362096	1.34925800414	1.7770905406	3.43283764494	-0.640272282938	2.95440727503	-1.65464043961	-3.50494495868	-0.977121616868	-1.93649501572	0.245023421375	0.318422703164	1.86100701393	-1.41885085459	1.73606698296	-0.78535186062	-2.39465163245	-2.74698487567	-1.39838589603	-2.41715332331	2.95268235868	-2.72357618199	3.64661326792	2.67015022618	3.08827575605	3.04118974641	-0.601563047635	0.442732832979	3.98533618421	-4.74217650675	2.76737165238
