	b.mean	b.std	a.mean	a.std
CEBPB_+_48807216.23-P1P2	-0.472576418819	0.0416955072427	-0.472576418819	0.0416955072427
CEBPB_-_48807249.23-P1P2	-0.16211769419	0.0410246859139	-0.16211769419	0.0410246859139
CEBPE_+_23588994.23-P1P2	-0.516069654398	0.0329496947271	-0.516069654398	0.0329496947271
CEBPE_-_23589034.23-P1P2	-0.319028788746	0.0256862080723	-0.319028788746	0.0256862080723
CELF2_+_11059740.23-P1P2	-0.14144806089	0.0459927702135	-0.14144806089	0.0459927702135
CELF2_+_11206754.23-P1P2	-0.00472624558559	0.0159638149557	-0.00472624558559	0.0159638149557
CITED1_+_71526082.23-P1	-0.351008051553	0.044527021247	-0.351008051553	0.044527021247
CITED1_-_71526062.23-P1	-0.0474123184346	0.0251758168866	-0.0474123184346	0.0251758168866
CKS1B_-_61808483.23-ENST00000600888.1	-0.163053877835	0.0298253117757	-0.163053877835	0.0298253117757
CLDN6_-_3068282.23-P1P2	-0.30538747999	0.0336885142224	-0.30538747999	0.0336885142224
CLDN6_-_3068298.23-P1P2	-0.21376759049	0.038439737494	-0.21376759049	0.038439737494
CNN1_+_11649447.23-P1	-0.096262612475	0.0372945536915	-0.096262612475	0.0372945536915
CNN1_-_11649410.23-P1	-0.100050076379	0.0284955272208	-0.100050076379	0.0284955272208
CNNM4_-_97426363.23-P1P2	-0.170595760315	0.0191759712697	-0.170595760315	0.0191759712697
CNNM4_-_97426428.23-P1P2	-0.102460591775	0.0175186460068	-0.102460591775	0.0175186460068
COL1A1_-_48279241.23-P1P2	-0.393076063693	0.0376562579187	-0.393076063693	0.0376562579187
COL2A1_+_48398427.23-P1P2	-0.366515079665	0.0295804561281	-0.366515079665	0.0295804561281
COL2A1_+_48398512.23-P1P2	-0.339229231602	0.0253630309545	-0.339229231602	0.0253630309545
CSRNP1_+_39196217.23-P1P2	0.0983753017493	0.0110940436188	0.0983753017493	0.0110940436188
CSRNP1_-_39196126.23-P1P2	0.0913575422445	0.0162035592382	0.0913575422445	0.0162035592382
DLX2_-_172967775.23-P1P2	-0.136340892922	0.0173949447638	-0.136340892922	0.0173949447638
DLX2_-_172967845.23-P1P2	-0.266288009215	0.0280696608927	-0.266288009215	0.0280696608927
DUSP9_+_152912501.23-P1	-0.346648785335	0.0238117866254	-0.346648785335	0.0238117866254
DUSP9_+_152912564.23-P1	-0.33711914413	0.0181245415944	-0.33711914413	0.0181245415944
EGR1_+_137800818.23-P1	-0.179234434964	0.0196735379804	-0.179234434964	0.0196735379804
EGR1_-_137801018.23-P1	-0.0661978935985	0.0205271938185	-0.0661978935985	0.0205271938185
ELMSAN1_+_74227119.23-P1	0.0337732473768	0.0117964307321	0.0337732473768	0.0117964307321
ELMSAN1_-_74227099.23-P1	0.0480401499078	0.0102393501377	0.0480401499078	0.0102393501377
ETS2_+_40177604.23-P1P2	-0.143656882762	0.0208560624294	-0.143656882762	0.0208560624294
ETS2_-_40177491.23-P1P2	-0.103825171376	0.0201040795456	-0.103825171376	0.0201040795456
FEV_+_219850595.23-P1P2	-0.173822676844	0.0221811882058	-0.173822676844	0.0221811882058
FOSB_+_45971009.23-P1	-0.153325258906	0.0405893535807	-0.153325258906	0.0405893535807
FOSB_-_45971150.23-P1	-0.142176117271	0.0213090151803	-0.142176117271	0.0213090151803
FOXA1_-_38064459.23-P1P2	-0.187805615524	0.0237188036154	-0.187805615524	0.0237188036154
FOXA1_-_38064583.23-P1P2	-0.28570196735	0.0401488733957	-0.28570196735	0.0401488733957
FOXA3_+_46367435.23-P1P2	-0.36345681949	0.0421341353136	-0.36345681949	0.0421341353136
FOXA3_-_46367354.23-P1P2	-0.120425717819	0.0203827444527	-0.120425717819	0.0203827444527
FOXF1_+_86544016.23-P1P2	-0.330918613205	0.0200119416156	-0.330918613205	0.0200119416156
FOXF1_-_86543821.23-P1P2	-0.107794673564	0.0224425057626	-0.107794673564	0.0224425057626
FOXL2_+_138666046.23-P1P2	-0.388059161513	0.0457566840857	-0.388059161513	0.0457566840857
FOXL2_+_138666114.23-P1P2	-0.136295553796	0.020349618933	-0.136295553796	0.020349618933
FOXO4_-_70315829.23-P1P2	-0.4302892581	0.0277318598007	-0.4302892581	0.0277318598007
FOXO4_-_70315963.23-P1P2	-0.446984228237	0.0247786617948	-0.446984228237	0.0247786617948
GCH1_-_55369782.23-P1P2	0.0413393968369	0.0134535071865	0.0413393968369	0.0134535071865
GCH1_-_55369897.23-P1P2	0.0113779306136	0.0177938547011	0.0113779306136	0.0177938547011
GLB1L2_+_134201608.23-P1P2	-0.0142777316066	0.0157493309052	-0.0142777316066	0.0157493309052
GLB1L2_+_134201679.23-P1P2	-0.130577892796	0.0317408272224	-0.130577892796	0.0317408272224
HES7_-_8027539.23-P1P2	-0.479597640481	0.0331451744863	-0.479597640481	0.0331451744863
HK2_+_75060993.23-P1P2	-0.0958712316976	0.0137185613859	-0.0958712316976	0.0137185613859
HK2_+_75061007.23-P1P2	-0.0860935453547	0.0102333357767	-0.0860935453547	0.0102333357767
HNF4A_+_43029788.23-P1P2	-0.450459496825	0.0294470065487	-0.450459496825	0.0294470065487
HNF4A_-_43029858.23-P1P2	-0.30208981546	0.0395212523778	-0.30208981546	0.0395212523778
