	AHR_-_17338164.23-P1P2	ARID1A_+_27022167.23-P1P2	ARRDC3_-_90679309.23-P1P2	ATL1_+_50999374.23-P1P2	BAK1_-_33548176.23-P1P2	BCL2L11_+_111878321.23-P1	BCORL1_+_129116290.23-P1P2	BPGM_+_134331476.23-P1P2	C19orf26_+_1238161.23-P1P2	C3orf72_-_138665944.23-P1P2	CBFA2T3_+_89043662.23-P2	CBL_-_119076622.23-P1P2	CDKN1A_+_36646320.23-P1P2	CDKN1B_+_12869867.23-P1P2	CDKN1C_-_2907198.23-P1P2	CEBPB_+_48807216.23-P1P2	CEBPE_+_23588994.23-P1P2	CELF2_+_11059740.23-P1P2	CITED1_+_71526082.23-P1	CKS1B_-_61808483.23-ENST00000600888.1	CLDN6_-_3068282.23-P1P2	CNN1_-_11649410.23-P1	CNNM4_-_97426363.23-P1P2	COL2A1_+_48398427.23-P1P2	CSRNP1_+_39196217.23-P1P2	DLX2_-_172967845.23-P1P2	DUSP9_+_152912501.23-P1	EGR1_+_137800818.23-P1	ELMSAN1_-_74227099.23-P1	ETS2_+_40177604.23-P1P2	FOSB_+_45971009.23-P1	FOXA1_-_38064583.23-P1P2	FOXA3_+_46367435.23-P1P2	FOXF1_+_86544016.23-P1P2	FOXL2_+_138666046.23-P1P2	FOXO4_-_70315963.23-P1P2	GLB1L2_+_134201679.23-P1P2	HES7_-_8027539.23-P1P2	HK2_+_75060993.23-P1P2	HNF4A_+_43029788.23-P1P2	HOXA13_+_27239889.23-P1P2	HOXB9_+_46704211.23-P1P2	HOXC13_+_54332230.23-P1P2	IER5L_+_131940785.23-P1P2	IGDCC3_+_65670566.23-P1P2	IKZF3_-_38020571.23-P1P2	IRF1_+_131826642.23-P1P2	ISL2_-_76628853.23-P1P2	JUN_+_59249990.23-P1P2	KIAA1804_-_233463315.23-P1P2	KIF18B_-_43025293.23-P1P2	KIF2C_-_45205402.23-P1P2	KLF1_+_12998353.23-P1P2	KMT2A_+_118306901.23-P1P2	LHX1_+_35293972.23-P1P2	LYL1_-_13213808.23-P1P2	MAML2_-_96076530.23-P1P2	MAP2K3_-_21187855.23-P1P2	MAP2K6_+_67410755.23-P1P2	MAP4K3_+_39664622.23-P1P2	MAP4K5_-_50999552.23-P1P2	MAP7D1_+_36621468.23-P1P2	MAPK1_+_22222272.23-P1P2	MEIS1_+_66662147.23-P1P2	MIDN_-_1248372.23-P2	NCL_-_232329555.23-P1	NIT1_+_161087799.23-P1P2	OSR2_-_99956605.23-P1P2	PLK4_+_128801906.23-P1P2	POU3F2_-_99282213.23-P1P2	PRDM1_-_106534101.23-P1P2	PRTG_+_56035430.23-P1P2	PTPN1_-_49126654.23-P1P2	PTPN12_-_77166524.23-P1P2	PTPN13_-_87515370.23-P1P2	PTPN9_-_75871826.23-P1P2	RHOXF2_+_119292286.23-ENST00000371388.3	RREB1_+_7107890.23-P1P2	RUNX1T1_+_93115606.23-P2	S1PR2_+_10342062.23-P1P2	SAMD1_+_14201736.23-P1P2	SET_+_131451355.23-P1P2	SGK1_-_134496214.23-P1	SLC4A1_+_42345604.23-P1P2	SLC6A9_+_44497266.23-P1P2	SNAI1_+_48599338.23-P1P2	SPI1_+_47400397.23-P1P2	STIL_-_47780136.23-P1P2	TBX2_+_59477100.23-P1P2	TBX3_-_115122232.23-P1P2	TGFBR2_-_30647920.23-P1P2	TMSB4X_+_12993106.23-P1	TSC22D1_-_45011354.23-P1P2	UBASH3A_+_43823772.23-P1P2	UBASH3B_-_122526266.23-P1P2	ZBTB1_+_64970303.23-P1P2	ZBTB10_+_81398318.23-P1P2	ZBTB25_-_64971449.23-P1P2	ZC3HAV1_+_138794578.23-P1P2	ZNF318_+_43337335.23-P1P2
HOXA13_+_27239889.23-P1P2	-1.69100599521	-0.576565760737	-0.766513482961	0.226974731474	-2.35339245745	-1.48930013034	0.124729905354	0.669309810349	2.39715312784	0.5426593384	-0.636171445718	-1.24518529561	-1.48812816825	0.391121641655	1.19177464351	-0.55866235716	-2.52953270465	0.393701642615	-0.799777622179	-0.106458273481	-0.933794762664	0.495673063448	-0.77866002211	-1.11375365486	3.44790348328	-0.545211621654	-0.880512390867	2.54321471903	2.14230598904	0.0109809659602	-0.373063468336	0.161409868101	-0.0906960874051	-0.569201386345	-0.573581127302	-1.34328354639	1.42936991664	0.615898602836	1.44773123917	-0.65298095628	1.23893490369	-1.6827292292	-2.0095157322	1.0104057719	0.716855297177	-1.4829725129	-1.68828482271	2.8953309759	-0.344203243791	-0.149548995933	0.679921843474	2.27277610436	8.31791826085	1.00771475263	-0.785161491692	-0.860465307261	1.86843654203	2.33537425457	0.404565778655	1.4996582058	1.91743596053	-2.05531874578	-1.07218898744	-0.533183038667	-1.6775572593	-1.04819947325	-1.63719118057	0.773772081485	-0.472630422335	-0.70002138199	-0.499692472156	-3.50784461069	-0.359455062583	-3.31926422063	-2.716271198	-1.23663912901	-0.160070994313	-0.401175180837	1.16659444841	-0.390643987007	-0.680366556825	-0.819549252717	-1.28343487243	-0.925857015871	-0.535229733866	-2.11129225538	-1.50162717978	-0.270888879098	-0.500750941486	0.423385692139	-1.78398612299	-0.0707191190503	-0.408069290485	-0.0417290692252	0.434075787774	0.0371606948168	0.0926842939943	-0.465936498818	5.26026158212	-1.25921276234
HOXB9_+_46704211.23-P1P2	0.26557615988	-0.431062200151	-1.807323149	-0.1607701926	0.98766946628	1.61427293926	-0.553328616001	1.36009333768	-0.398440531281	-1.73544570252	-3.50697280392	2.19909253959	1.30925965364	2.32459580623	0.904826430475	0.0221887708656	-1.74512566932	1.03496007397	0.712533005561	2.31478168102	-0.358025518342	0.884005248424	0.924837185953	-0.602599456219	3.08812124597	-1.66242576429	-0.038065012325	0.345732832318	-0.737294796872	-3.94531976112	0.126020948867	-2.53195039562	-2.44485034108	-3.37802184384	-0.0779492412985	3.28905661666	0.989235757219	0.48591453197	1.68645267403	0.483587548383	-1.6827292292	2.27083193203	-0.293108508215	2.51259286145	-0.632617766144	-0.468682456352	1.41275746266	-7.36491503814	-0.727161596566	-5.79164373441	1.12867212425	-0.8000194151	5.732331111	-0.665183817508	-4.09083450377	-0.775627913004	2.61977471648	2.67949535495	1.06980074731	-1.84182341261	-1.40353973223	-1.91735035012	-3.54192931891	-4.72694601911	-0.0585050778888	-0.0133657634115	-1.16704201636	-2.30885677591	-0.549371162694	-2.37497517215	-4.2283636806	0.356242889439	1.82706367131	3.79702675051	-1.84106935321	-2.02751790297	-1.3901127606	0.252169700837	-3.26345323775	0.812030852498	0.0599491645202	2.10208231882	-0.593353802611	0.212533765003	-0.88760308067	-2.55350985695	-0.437521397889	-0.0874512890483	1.57040023708	0.619996766533	-2.20940371494	1.15610558376	-3.80573863514	-0.421991643432	1.49414005377	0.998189722565	-0.602298073276	3.88008795043	0.773840140277	-3.79302025836
HOXC13_+_54332230.23-P1P2	0.00227012768536	2.2587399399	2.52311812721	-0.888911509847	0.433022877865	-3.36583029108	-1.45380591451	0.0336452338406	-2.2343510186	0.151738762469	-0.023566441279	-0.494910747085	2.47326187525	3.60919275822	0.517560759206	-2.90013282227	-1.50478949089	1.74321696952	0.20581675688	1.16883600259	0.5471356808	-1.33296254264	2.50014440897	-1.83052800792	5.72905816093	-1.56697459584	0.165483599932	1.26934381022	-0.816229041022	-2.40584664195	-0.023536179841	-1.23432831185	-0.406619043273	-1.15577305386	-1.82489962137	-0.818783826902	-1.20503526971	1.19580227006	2.5491297794	-0.525078107273	-2.0095157322	-0.293108508215	3.758655835	-0.242107384361	-0.315104382173	-1.40913122897	1.61323555629	-2.31773037247	-0.203294688717	-4.80483928919	-0.371346731999	1.31827537092	10.6169313135	0.854365262618	0.348384704319	0.658862732845	-0.876296660301	-0.841795915885	5.54704961159	3.44824740069	1.20657051764	2.16750490287	0.935258247372	-2.56534259902	-0.393260014992	-0.485850981666	-1.07512573484	1.55182062128	1.68045781541	-0.0726274432786	-1.14980283242	-0.597859666819	-1.23285038983	-2.42271741595	0.052502654127	3.04274241584	-2.65267186689	1.64657079892	0.117226011672	0.716773214006	0.487822329579	1.27899644378	-0.367002279587	0.639368337301	1.01810434084	0.0573311964717	1.16148088544	-3.9032935485	0.921888538817	0.212663019366	-2.72422269751	3.59516871024	3.7587775196	-1.62158878195	-0.343545374033	0.495634305242	-0.341312512971	0.204584198336	10.6774500589	-5.22846358292
IER5L_+_131940785.23-P1P2	-1.17760408552	1.34654890423	-0.0817370590509	0.22466974088	0.148814016588	0.752670283384	1.66302273939	0.310692768558	2.34631392238	-0.158872263933	3.01251118187	1.03729850148	0.416252554616	3.88813949098	1.87325514691	0.361221993092	0.296855061864	-0.990486835252	1.42257460713	0.142198923357	0.301664863588	-0.0439778122547	2.1960161004	0.938923833035	2.24192320568	2.92047415353	-2.96732913482	0.630359012781	4.60492460666	0.203437653368	0.218081214918	1.37106809228	0.77063162877	0.77717533394	-0.265124342637	-0.149896039466	2.15213686444	0.628658131144	2.07818083058	0.0543107717218	1.0104057719	2.51259286145	-0.242107384361	3.62932888653	4.05630903871	0.603237642835	2.75113954302	-2.69206683857	0.459147660247	-0.16220523104	4.01060708149	-0.207377044705	2.86260758109	-2.22858788354	4.02345918325	-1.24038942036	1.9460744634	3.99647852237	1.97613398314	2.44117463185	-2.48803274046	-0.027222913986	-0.063499861052	2.64973713847	0.255637171589	-1.25128273912	-0.916588827932	1.65985782351	1.65305931908	0.429110693675	-1.13379328822	1.06658238003	-1.29048615545	-2.40529350001	3.08590467354	-0.549194381103	0.19291999137	1.11880819542	0.212995283647	1.64297494813	1.95561679759	-0.511353505907	0.231896534568	0.469027173507	-1.32910094822	2.53732470882	0.745438873239	-1.70532585604	3.47813578769	2.99300312587	1.52750433548	-1.50023989745	0.627759944797	-0.269994078312	-3.54728509975	1.20357367624	0.629796774693	-2.55758285377	7.6102878183	1.87608656708
IGDCC3_+_65670566.23-P1P2	-3.17343664159	0.625378499316	-1.56419893253	2.29454800709	0.567588667743	0.132339073682	-1.44430183498	-0.599461235555	-4.12627301699	0.535304397822	-2.28332762436	0.753936818173	1.19472034933	1.74893269553	2.81300199123	-3.05558812872	1.81566474502	1.02948551435	0.218273083827	-0.985275579646	-0.688387459955	-3.11263350613	-0.436318301626	-0.564395848529	-8.42753282735	-3.69832589647	-1.80789913463	1.59256110131	2.77120509102	2.52739536583	1.60925259153	-3.1994986333	-1.20022837826	-2.69479865605	0.679563347822	-1.41848251046	-0.298439899695	3.8383806063	0.350968807906	-1.02534600375	0.716855297177	-0.632617766144	-0.315104382173	4.05630903871	5.56418773547	-0.885117507552	-1.44879536073	1.79904741383	0.976660860399	0.247909156705	2.37292548437	1.11214904485	-7.30330964186	2.94781390808	0.125053544554	-6.60072030186	1.81728949355	5.34097063353	1.20830130851	-2.55531906975	-1.03995256812	-0.291238279005	5.02707719083	0.311581193643	0.49331087624	-6.67485010665	-1.73888767235	-0.423797653545	0.0382076224263	-0.998734052508	-0.70299862879	-1.63189766986	-1.33040190093	1.0261573519	-0.390614477733	-0.12016896267	1.13014625177	1.019889329	-6.71953096518	-2.81203880326	-0.902764886363	1.39855853334	-3.12800663437	-1.23020430069	-0.209584371887	-2.18580200795	3.43763594243	-0.0972852692092	-1.57260650391	-3.74878188716	0.164678839768	1.75549367042	-1.72799139488	-0.0451281581459	-2.98463160407	0.269064942595	-2.07096777719	-10.055975782	-4.58000397513	-3.73681399258
IKZF3_-_38020571.23-P1P2	0.0933817256286	0.127375558686	-0.378196280926	-0.167124263907	0.0154755512491	0.366223612866	-2.39299052343	-2.4122282374	-1.34846642062	-1.79999448878	-0.124238694001	-2.70284652669	0.000865263990903	-0.292591076743	0.547751034295	3.63951734281	0.101003957917	1.47082924382	-0.918480188624	-3.71856417545	-1.58283769483	-4.64872869484	-2.9213296129	1.5491193731	-3.57748487766	-0.0598848388643	-1.1188011692	-1.04475604162	-4.0280380107	4.4449075251	5.68341966252	0.607280376788	-0.382117590007	-1.70770539678	-0.144843794417	0.438873991381	0.457550243094	-1.62533031086	-7.68343227422	0.667266535666	-1.4829725129	-0.468682456352	-1.40913122897	0.603237642835	-0.885117507552	2.13438989323	0.311769178608	-1.34989235925	-0.554661014907	0.286445744295	-0.0645989283278	1.19038833516	-1.47559544209	-2.84082694382	-0.661259400691	-3.04878377506	0.714313407639	12.340943932	15.6661251899	2.33893700314	1.00773933057	-0.2207035851	6.1297755426	-3.99028109587	-0.527397562051	-2.16549918744	-4.99102416376	4.83249831951	0.512336761453	-1.72029466691	-2.20112072641	1.41724805998	0.282598144583	-9.15179211659	-0.02890298953	-5.48971360402	0.501425141775	1.39219515931	1.53676044923	-0.503674901018	-0.326321277381	-2.35819623297	-0.93504694091	0.149940382762	-0.995220480823	-2.16576185041	-2.20556900861	-0.696347172173	-2.07213167588	-1.6211644465	-2.98134607191	4.63459089973	-0.244212392705	-1.95616547907	-3.41244240674	-1.11163358304	-1.91743097347	-3.10717085791	2.6752144443	1.8644118151
IRF1_+_131826642.23-P1P2	0.313337935616	-0.523881887091	-0.318372475211	0.127705716215	4.46310531402	-3.95055488381	1.7839482655	-0.598883870364	3.98037439511	3.07675143729	0.600374277524	-1.30380736885	-0.284050685239	-0.294333133023	-1.34985525838	-0.65226362025	-3.52873109312	0.736681750103	-1.47502915333	-0.733998645477	-0.897332008871	-0.697370409635	4.17074063115	-0.783776603796	-1.06275230415	3.07919528494	-2.00524923164	4.73119849836	2.57146918539	1.84797262087	1.71602333505	0.924508518773	1.91505296908	4.01876215338	3.09558443423	-2.15294237747	-0.434582239282	6.25790360806	2.42950578515	0.384636267765	-1.68828482271	1.41275746266	1.61323555629	2.75113954302	-1.44879536073	0.311769178608	2.40867671351	2.57182825068	-1.23542978124	-2.01450449133	-0.710269890257	-0.66482557642	2.01480163533	2.54062531446	1.41246929514	0.73749810685	1.47083093218	-1.27524530302	5.32348405092	2.84324846599	-0.313732404181	1.87464155732	1.41315981352	-0.196455516629	1.54603587494	0.787902979787	-3.78664970923	0.362148821079	-0.789021257834	-1.96840546838	-0.885158521019	-2.1802780839	-3.26661205725	-3.85589988783	-1.27459864095	2.96081854892	0.275114132044	0.530066731436	1.97200917714	0.525789072324	-0.883027170084	-5.03289043824	0.758013733868	-1.55728588897	-0.497600563329	2.1316987773	-2.64583916498	0.593650845835	0.214789480838	2.30548005582	0.9571875341	2.14065748478	-2.41651456252	2.14257773322	-4.2621988672	-0.641795631667	1.42139079231	-3.38911160379	12.0199935004	-2.68949614062
ISL2_-_76628853.23-P1P2	0.16875263493	-1.0823851455	-1.36908388652	-0.583120501295	-0.587691927254	-0.2403039045	0.446685702507	-1.19570294776	-2.93651881728	-3.00590921868	-4.50025744857	2.56199155355	2.37493870947	5.42178605044	2.16548027057	-1.77823562813	3.5871775963	1.87419803079	-1.97142342035	1.87964233697	-1.13278966514	4.8554395266	-2.1063718307	0.559517674759	-1.43860116561	-2.90151462429	-4.56140981751	-0.339687934477	-5.07421947947	-0.211922935979	0.630918146331	-4.48513323765	-5.80585267571	-2.58724544974	-4.21484368512	0.00428977003571	-0.803632029605	-1.96528889812	0.459176665277	-3.10983913912	2.8953309759	-7.36491503814	-2.31773037247	-2.69206683857	1.79904741383	-1.34989235925	2.57182825068	10.3347414141	-1.76261351936	-2.29409673122	-0.601289866969	-2.73237511939	1.37158137707	1.23299665156	-0.81246960503	3.78860278162	-1.23265976342	-1.70774285029	-4.72981718427	-1.2449541798	-0.913796403153	-4.14074250995	-0.517357390258	-2.8422616014	-0.809134766962	-0.743937950971	-2.4400227622	-5.15333473204	-2.33174885739	-0.513852799131	0.312089723173	-0.450908132784	5.51368057143	4.03840492316	-5.59940470878	3.51832184002	-3.44812659078	-2.99683546443	-2.2982368375	0.120568578007	-1.00407291852	1.35648644831	-0.972742964855	-2.37430945644	1.45591849597	-3.2312184642	-0.404781449862	-0.321609923399	-1.00242243175	-3.91874893027	0.169744351915	1.09984676581	-1.91252881179	3.44664840154	3.71734099304	-1.98739368647	1.06413851621	1.06792691812	-5.22507762015	-2.52399815205
JUN_+_59249990.23-P1P2	0.879713416858	-1.45243145311	2.91423171458	-0.594541318439	-1.79953099896	0.365887502388	0.382084770097	-1.19905064677	-3.15009440063	0.608364726099	-1.28268220304	-2.69292560697	0.449360401357	1.27734938255	2.72200073063	-0.726101447614	-0.79453488904	0.80921839883	1.05433781222	-0.802153338813	0.189329044309	-1.92730377966	-0.342448705724	2.16029817475	-2.43903297117	0.362323029907	0.648336580105	0.727499116387	-2.05055084861	1.77601733397	-0.889636999654	0.380298329269	-0.880408270209	-0.0466150873892	0.715690868256	1.65121624008	-0.637675105567	1.20934877201	-1.19153788255	0.696145875753	-0.344203243791	-0.727161596566	-0.203294688717	0.459147660247	0.976660860399	-0.554661014907	-1.23542978124	-1.76261351936	5.39607035163	-3.06940492007	0.554589159297	0.697990840137	-3.77264732067	0.818339357322	-3.38639620669	-4.90421800755	0.596467866322	2.9938906671	1.85924173612	-0.153660890538	-1.08725886716	0.0667611466746	3.28128893894	-4.06440268833	0.69804423025	-3.80790698952	-2.36143638706	-1.39936835918	-0.486546771514	-3.14425941602	-1.71305738277	-1.00156279001	-0.20891555153	-0.518736299084	-0.662112423561	-2.21560323779	2.00907389495	-0.752521471088	0.897195466653	-0.65754423902	1.08892633071	0.886253765266	1.54307157085	0.0452499951096	-0.651155432458	-0.925252564376	-1.8810018292	1.48292603923	-2.18206731536	-0.769409363134	-9.96646617677	1.78241403576	-3.43549371712	-2.14043775347	1.16609585082	-0.733967937176	0.713885768133	1.7769236165	1.42938112664	-2.65456668507
KIAA1804_-_233463315.23-P1P2	-2.61990816587	-1.18334272922	3.15145916615	1.02339759342	0.628815993361	-2.74553969734	-0.478663912368	-0.105984039877	-2.73544228871	-0.272769218975	-0.0510801697891	-0.506059834223	-1.57763012444	-0.350396337835	0.78314611186	-1.02163423229	-1.05266766939	1.03913839475	0.292815045318	4.22160713067	-0.42572326216	0.721419682809	-3.71086223945	0.426494336707	-1.49596915966	-1.72251837313	-0.869482804705	0.808295556454	-3.19108193883	1.32424189854	-1.57696644525	-3.64516964453	0.218994770765	-2.19413478562	0.624934653464	-0.904001282995	-0.881356641553	-0.339706403441	-0.61063457798	-0.415996190307	-0.149548995933	-5.79164373441	-4.80483928919	-0.16220523104	0.247909156705	0.286445744295	-2.01450449133	-2.29409673122	-3.06940492007	6.91825876276	1.87786897651	1.59429088742	0.635696308708	1.43315811897	-3.38615123536	0.136806452662	0.396074729888	-2.5112938714	0.569826973886	-1.04016425129	-1.91908301949	1.52904131623	2.3113128028	-3.55740223724	-0.460537837757	-1.39352161435	-0.0660069270968	-0.621235496588	-0.255848089883	-1.65341931615	-0.556984898784	-0.851767701014	-2.80113044191	-2.52181394093	-0.51451727804	-0.343004648306	-1.29009025811	-1.78582168742	1.18415314223	0.256505867584	-1.41879738364	2.13574698325	-0.357128066527	-0.461510489164	-0.777159488458	-2.59928148723	1.26751865596	-1.71481621977	0.870103458348	-1.42141725195	-3.01521755716	1.42130576509	4.62816363372	2.21577862984	-2.47322198972	-1.68276821839	0.513490083137	1.78071764048	4.24723716919	-4.05016729915
KIF18B_-_43025293.23-P1P2	-0.407189864713	2.05787045546	1.3078773465	-0.921064550359	3.41327753146	-2.88977003608	0.0969591414117	1.94582846616	2.51073514395	-1.31479729018	1.31449218241	4.30958187896	2.31373623128	3.96268647366	0.498762941208	-2.10395360799	1.58258866063	-1.04954598129	-2.90199796674	-0.51649029775	-1.33424041365	5.87421026322	-1.50347721177	-2.70061252513	-19.223838401	-3.11654092047	2.29852059557	1.93604984981	-4.7971436128	-6.48221669198	-3.36280700801	-2.49718442594	-0.99429640243	1.45947340886	0.020757899597	2.87989470823	2.455522117	-3.05321113738	4.15254359742	1.72148167126	0.679921843474	1.12867212425	-0.371346731999	4.01060708149	2.37292548437	-0.0645989283278	-0.710269890257	-0.601289866969	0.554589159297	1.87786897651	12.0631793037	-13.1341106547	-12.2758323926	0.640736859162	-0.13679822755	2.40010548099	-7.55092382374	-14.7142680406	-16.9820896469	1.2830729766	-0.478600897606	-6.57838295915	-5.31237564518	1.94757700924	-3.24168264821	-4.14439913998	-2.41835724288	-4.23895690572	-4.19947459681	5.90327219843	0.555679541678	3.72724086545	3.07724646978	5.68733685908	-0.504929483803	4.92164611006	-1.89391158152	-4.69874407044	-1.16007917949	-2.4482107493	0.801123521563	0.712122032294	2.77417862867	-1.45256909864	2.31463620587	-0.830630832395	-2.88869770419	-3.68075602641	-1.67081035285	-3.14136915441	4.2404585179	-3.17465315078	5.71525485407	5.1159711876	4.37194930988	-0.575348686086	1.67484737971	4.86910496119	-15.6008583973	2.98904599362
KIF2C_-_45205402.23-P1P2	-0.583121722291	1.42738144907	0.542978048235	-0.348903079346	-1.95272782543	1.37656923554	-0.30364193817	0.708477453207	1.92979899726	-0.562013578776	-1.63324958597	4.90611031587	0.0031680633046	1.05602180584	-0.0688598819343	-0.559774236491	-3.02938418073	-0.864860539173	-1.09924246439	-0.432664273926	-0.455957695002	4.07771873757	1.06209854695	-0.831032476597	-5.11714822342	0.0255207281657	3.11805535938	0.0281679658898	0.108255139562	-4.16079128492	-1.13604644399	-1.01578152078	-0.619402439916	-0.992705061065	-0.938923405335	1.18392627405	0.564328685012	0.798124523137	1.98616990132	0.0161153848083	2.27277610436	-0.8000194151	1.31827537092	-0.207377044705	1.11214904485	1.19038833516	-0.66482557642	-2.73237511939	0.697990840137	1.59429088742	-13.1341106547	4.88052007834	-7.61646956603	-0.573170573572	0.763614058365	1.20458977678	-1.46212520708	-5.16835052629	-6.13818936438	0.63916500118	0.110592906163	2.39089354844	-2.87345107601	1.34347694453	-0.0093929792843	0.0346216059575	-2.44759540335	-2.15241914437	-0.682248436582	2.32793604842	0.555598517287	3.65910295392	-0.539207319744	6.95969756565	-1.60768349221	4.57726013752	0.542007917606	-0.601982005579	1.26400986024	-0.428150433297	0.395049405557	-1.20157931508	0.927325865081	-4.31458330823	-1.61704663122	-0.797502689962	0.969631894684	0.940077838086	-1.43366041815	-1.62655478847	2.72629330248	-2.22765205872	-1.39953751743	1.88991041648	3.1568012177	-1.27800991361	0.272581031817	4.03892333969	-0.648398338244	2.8431122179
KLF1_+_12998353.23-P1P2	10.1112102576	6.83572632303	-3.2803066186	-2.37885277675	9.62618054277	7.58243895935	-0.0662886201345	-0.0768331295455	-13.7724053114	-8.77681024191	6.32689783631	-2.47627858992	-4.19075380218	-0.694348015736	-3.88621596984	2.44572796657	12.0243490493	6.03019627372	2.13071939642	0.911852610627	-15.3284865078	-6.17820691075	-3.22029786265	-6.44058993816	3.08018637703	0.183184032266	-14.3736599031	0.933970264728	-4.04921626815	4.86117907986	4.97930629115	-0.925834303385	-3.24462130537	-0.810127206819	0.20824601413	1.02852799798	3.45395510119	1.13257842453	-0.776530431703	0.999193555079	8.31791826085	5.732331111	10.6169313135	2.86260758109	-7.30330964186	-1.47559544209	2.01480163533	1.37158137707	-3.77264732067	0.635696308708	-12.2758323926	-7.61646956603	-9.66442007139	3.32626196273	7.40954123979	1.71160781977	-0.902302413415	-6.49880871068	-0.412964998173	1.64142862145	-0.00839861703932	1.79235048872	4.95225934164	0.829837882436	12.2519921461	-1.75519167772	4.44680475039	0.194438919432	5.05632537517	-2.20998907297	-7.33498607659	-17.5870624412	-5.49163886748	-0.721738795796	0.718046277973	6.16508565314	6.03916615208	-0.237203696501	4.41522542223	-1.77696471463	2.20439994813	-5.24520208496	2.929962222	1.65004736371	0.23955383654	-0.494523780671	5.68155134768	6.35968381964	8.57183540811	5.83652037943	-15.932366333	2.56045406462	-3.55272958909	1.3535815778	-3.08398344835	3.85408021345	1.15901096359	-1.94240909979	2.81025342311	-0.39326166045
KMT2A_+_118306901.23-P1P2	-2.30510923756	-2.62177969616	-0.377181092618	2.82501566297	4.64636227342	0.524350700781	-0.31227184241	-3.32427082632	-2.42618533556	-2.15151129513	-4.07409145482	-0.537532993748	1.47858293705	2.07035700161	0.881678249154	3.00671531042	1.70107029288	0.396452984787	-3.60949478125	-2.03087538862	-0.00147078033485	0.886014935636	-3.63926061549	-1.44404412854	-1.50341815606	1.87766490433	5.84890085643	-1.77514206286	1.71289981205	0.176468195883	1.54887866201	0.827149295422	0.130982235099	0.99765605254	-0.730862895351	0.168003975359	-2.04093304994	1.09066861098	-2.35439499989	-0.543118867953	1.00771475263	-0.665183817508	0.854365262618	-2.22858788354	2.94781390808	-2.84082694382	2.54062531446	1.23299665156	0.818339357322	1.43315811897	0.640736859162	-0.573170573572	3.32626196273	9.35434213212	1.51503161497	-2.88438192509	1.69534896218	1.7752478052	2.75891713764	-1.34093476951	0.0142828542512	1.43445129145	-0.261245883623	-2.37539214428	-2.29784900188	-2.23032732833	-5.9709796105	4.70250243491	3.13463862467	-1.61379958603	-6.00431848407	3.98505434669	-1.81766070718	0.0976136874684	0.620476859716	-0.433989274276	3.4050493638	-3.34187507563	0.706806355038	-1.60176041691	-0.0671501052607	-0.900466590006	-0.353767750561	0.654876723826	-0.779940389443	0.49886710648	1.11720897892	3.42496474689	-2.1106729201	-1.92779204928	2.81599735709	0.0516552536484	2.01567365653	1.08071645286	-0.565582882242	-4.44037692842	0.862761291721	-0.237768542959	1.18989469703	-0.486036120364
LHX1_+_35293972.23-P1P2	-2.61226145425	2.10038113324	-3.04220624062	-0.679598740383	-2.24502212652	0.932283940792	0.552277390687	-1.26795943139	2.57481488845	0.349136072023	-2.95873730662	1.92883383796	-0.261934747109	0.13372601012	1.88274208802	1.12007965397	1.67656611519	-0.330942561384	-0.10399081515	-1.0073697011	1.59927398317	1.89783548238	0.40330945138	0.366271747747	1.68630724168	-1.33993715643	2.2000941067	1.67874134006	-5.37862866369	0.53560312663	-0.565543595251	-0.851279750128	0.673953278539	-2.63721547215	-0.393124511786	1.23576980816	-0.145148735655	-0.0687018012919	-0.887571042461	-3.34182979833	-0.785161491692	-4.09083450377	0.348384704319	4.02345918325	0.125053544554	-0.661259400691	1.41246929514	-0.81246960503	-3.38639620669	-3.38615123536	-0.13679822755	0.763614058365	7.40954123979	1.51503161497	1.82826214172	2.14949598794	0.603915316061	-2.09401280776	1.22937295003	0.141499176366	-1.46024128796	-1.54408613023	1.75384658415	-0.119746563809	0.242686899096	1.43638817459	-2.31122028265	-1.61827794207	-1.97768355642	-3.60476364834	0.369416832549	-1.51070830855	-1.3803470147	2.67227802104	-0.63641793102	-0.00332802866933	-0.375173032182	-0.136969892276	-3.03139296266	1.05691111118	1.29450906744	1.18029450026	0.69155917079	-2.07101472966	0.468212940752	0.66925291661	0.318299285819	-1.71348695536	-0.71733915967	-2.91733440389	3.51011758903	0.873882861145	0.643329427289	3.39321622553	0.871396072107	-1.43847656064	-0.931881558994	-0.934756830795	-2.73779296473	-2.8827606804
