	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318	negative
GCH1	-0.307601296086	-0.291048168991	-0.117628149686	-0.423257219183	-0.402044713775	-0.0850292009187	-0.0387325812073	0.0228997764033	-0.106901428717	-0.113449068884	-0.520664207105	-0.169565158142	-0.101906559438	-0.230369254734	-0.268380773643	-0.335467698928	-0.572374566727	-0.309264202134	-0.396827507014	-0.0523587122192	-0.194991534636	-0.124481182177	-0.259421854893	-0.0717396801979	-0.121593223844	-0.387634213916	-0.334196923608	0.104197695659	-0.19308764278	-0.325923310017	-0.0959567283796	0.0575658127863	-0.116249426326	-0.148021717713	-0.119211685624	-0.221102359955	-0.23457147541	-0.212483073448	-0.250597446414	-0.431828682052	0.047560689959	-0.0500045933529	-0.49448535164	-0.0746649499415	-0.355629408323	-0.533221677811	-0.163290801274	-0.448073569609	-0.309924699582	-0.2567397506	-0.441635394495	-0.0852047258961	-0.114827201991	-0.248695376334	-0.27933682578	-0.227684336526	-0.0821685106467	0.174186961285	-0.0594054372328	-0.177034283868	-0.059501957845	0.0961525766097	0.0932775188	0.0990809257664	-0.0803856474555	-0.07070636036	-0.0690074790612	-0.102794062723	0.00586283964348	-0.107130963458	-0.25761271394	-0.0826633824437	-0.436039959814	-0.140407093456	-0.081496336328	-0.0157801664888	-0.308772505541	-0.110800087718	-0.19028484088	-0.458056846286	-0.30250326982	-0.261711907448	-0.0608802808281	-0.156199610823	-0.0756093155369	-0.351853952473	-0.211265294334	-0.0592513289082	-0.162760676174	-0.250935518719	-0.128810820978	-0.112014348521	0.0541524285796	-0.387544390721	-0.042886868843	-0.32785803966	-0.45028594409	-0.232483932947	-0.0347003655649	-0.0869933779935	-0.0143962374211	0.0185816512016	-0.0262593156176	-0.600113194402	-0.0568313022856	-0.0588431265561	-0.0946136667009	-0.142383125651	-0.427869129575	-0.0536513829876	0.117559207538	-0.0199634134935	0.0263586637253
GLB1L2	-0.389090711744	-0.353122510639	-0.217574151538	-0.459914532935	-0.461071557578	-0.1968463841	-0.110087238314	-0.077978875503	-0.178001325428	-0.197066124288	-0.562514710048	-0.243704028605	-0.20526657444	-0.277527966249	-0.333809264373	-0.363459049674	-0.584448142401	-0.375619093187	-0.451292093244	-0.161179772579	-0.272415001489	-0.230327387885	-0.330432456777	-0.210227416254	-0.210832048833	-0.404161228925	-0.423129313154	0.0367316183791	-0.27638560238	-0.381230923013	-0.19377725731	-0.00810783462458	-0.165434345827	-0.3023101253	-0.202483554958	-0.331368806947	-0.310717116828	-0.284948599157	-0.320300893967	-0.485433636597	-0.0500045933529	-0.170949709698	-0.52700074596	-0.148541803648	-0.426915433682	-0.564248782743	-0.261280600718	-0.513692776941	-0.39812873285	-0.357289327106	-0.460727973863	-0.235012337837	-0.220820571131	-0.338587554292	-0.361795194717	-0.255411484516	-0.165947973765	0.0961872905825	-0.180332761963	-0.295339347179	-0.141212374931	0.0193163290438	0.0337874667182	0.0457526622042	-0.144447462201	-0.160182894738	-0.137588959715	-0.160932529562	-0.113794588959	-0.20448973452	-0.359272034771	-0.19217059829	-0.501092514939	-0.210877180412	-0.189849699231	-0.103186688489	-0.3990850334	-0.207895129177	-0.30301568199	-0.490194039631	-0.372880390494	-0.319858250908	-0.14406784695	-0.228527793537	-0.164109087623	-0.405487154241	-0.278523488592	-0.122836054349	-0.218347892797	-0.299102694085	-0.265271069612	-0.196181614414	-0.0385180330659	-0.451455720552	-0.100941015004	-0.404797432645	-0.500581420514	-0.288317948882	-0.100622471919	-0.156104405581	-0.13725083099	-0.0945232515702	-0.0866300319879	-0.570025549029	-0.152770549167	-0.140434229317	-0.192243602859	-0.225908555491	-0.477252458493	-0.11002521692	0.0807147305324	-0.133032446933	-0.0724278122014
HES7	-0.528230611853	-0.556193031472	-0.523287834783	-0.587984732782	-0.610118191574	-0.50280461092	-0.503190920354	-0.460696202043	-0.460919245488	-0.520625052898	-0.530477348088	-0.539266707471	-0.553372404002	-0.475549877754	-0.465781988391	-0.419858164757	-0.664544614673	-0.609764740862	-0.668603576981	-0.483512406924	-0.526346455412	-0.387800794149	-0.525199991036	-0.533952598797	-0.518349771773	-0.543950685235	-0.513640941682	-0.341931090637	-0.514526303003	-0.538129867333	-0.489640970206	-0.461010207433	-0.430999784125	-0.546040000594	-0.492834475785	-0.585175737341	-0.535269420431	-0.641540170945	-0.549893248131	-0.588978931824	-0.49448535164	-0.52700074596	-0.566169699823	-0.493270874455	-0.573292550771	-0.57699210741	-0.555415905018	-0.590425710392	-0.526181133828	-0.457974681367	-0.618542908116	-0.39271950342	-0.597558239863	-0.567662347967	-0.558767651249	-0.545239029073	-0.500970240315	-0.402316731797	-0.475178307089	-0.540718729735	-0.439581173793	-0.423409026911	-0.42518122247	-0.412261028644	-0.43789103283	-0.503707718908	-0.469576856074	-0.447651704895	-0.491184718461	-0.520887220088	-0.516680566833	-0.526180074657	-0.609218861783	-0.528395118629	-0.503129236578	-0.4518246066	-0.568727461634	-0.516762771956	-0.540330148221	-0.583386320463	-0.452653013493	-0.55788105401	-0.459617279576	-0.519220356527	-0.476333393851	-0.592457418521	-0.542073223923	-0.432246364746	-0.486229202963	-0.530749030252	-0.521132338525	-0.520793595058	-0.477392737979	-0.614031216264	-0.438259483043	-0.570885717806	-0.535538310174	-0.567934817922	-0.411133512549	-0.483730362486	-0.475409349817	-0.50723322339	-0.43898888156	-0.562533826026	-0.53571926215	-0.514704701287	-0.5262966266	-0.494545037209	-0.578214698233	-0.459690795457	-0.252432533237	-0.52921179155	-0.479597640481
HK2	-0.358605559068	-0.356810329648	-0.219304320634	-0.510119572011	-0.555300080706	-0.250839367524	-0.137282195763	-0.0573381288055	-0.243508050102	-0.212522705025	-0.515824505527	-0.225341535483	-0.236123435407	-0.267362604254	-0.303714612229	-0.357802658337	-0.462988251257	-0.319932771624	-0.411757507081	-0.121013392077	-0.244478924206	-0.243560201659	-0.30532754433	-0.160551547439	-0.198943874458	-0.470467698701	-0.389086147607	-0.0159968986249	-0.254129095117	-0.407525711176	-0.174664139023	-0.0250838378096	-0.18323706989	-0.302634061891	-0.1701560059	-0.270531800116	-0.269288170153	-0.267745407356	-0.272586678657	-0.508833391156	-0.0746649499415	-0.148541803648	-0.493270874455	-0.107763575102	-0.414933302357	-0.557099563963	-0.21857721149	-0.488226498351	-0.376939114595	-0.351257033984	-0.597159906801	-0.206935355819	-0.218381981791	-0.349530190366	-0.356726126854	-0.242397337983	-0.17541590346	0.0295249824484	-0.175744732204	-0.289073050939	-0.172038673321	-0.0362073380137	-0.0236473049598	-0.0112393598609	-0.176322193149	-0.1723834528	-0.14531219975	-0.171656114059	-0.102161461896	-0.218664766043	-0.328584813868	-0.196205531212	-0.450807206876	-0.167784977204	-0.148403682665	-0.100254626788	-0.358601304767	-0.203198552098	-0.261591869336	-0.489595329123	-0.357019807493	-0.35720096639	-0.189650922319	-0.235919690764	-0.196462198126	-0.449585976151	-0.247074573153	-0.143237909072	-0.246534697733	-0.310443767819	-0.253642243901	-0.19125868532	-0.0389932831702	-0.458666155468	-0.106216228908	-0.369875610315	-0.454230659734	-0.284745385688	-0.162127613038	-0.208494878712	-0.184624204931	-0.0982134677521	-0.136537838949	-0.605594219572	-0.154595736213	-0.162431597988	-0.239335206685	-0.235703876747	-0.42172602703	-0.178417230645	0.0220293639479	-0.122672106393	-0.0909823885261
HNF4A	-0.457583468748	-0.48047420191	-0.444030429663	-0.530366109058	-0.512818578574	-0.425714825754	-0.36943530265	-0.365921276071	-0.381093587213	-0.408248175809	-0.606323493918	-0.4660659784	-0.451765135029	-0.396039151094	-0.426501519551	-0.448461433398	-0.686081492898	-0.452238910953	-0.536220161796	-0.43530982799	-0.458315617863	-0.436073959511	-0.450471037486	-0.430537025118	-0.354149567704	-0.467334346718	-0.511279486206	-0.232892575095	-0.498077286662	-0.522853629134	-0.394476227665	-0.387716855307	-0.286803983142	-0.495957765553	-0.449356874274	-0.505806461801	-0.515065268649	-0.512984998645	-0.495651918757	-0.55377705307	-0.355629408323	-0.426915433682	-0.573292550771	-0.414933302357	-0.36991246121	-0.59767611671	-0.475703348523	-0.582660575554	-0.510892373593	-0.462749127325	-0.520385303878	-0.467970442324	-0.532536078036	-0.520652443414	-0.471775194205	-0.467682180662	-0.396300110202	-0.294911328685	-0.395572109055	-0.569231902163	-0.35652035194	-0.307193336022	-0.341295621203	-0.283876235103	-0.399556792996	-0.418306238739	-0.378028328714	-0.365063807795	-0.391975750906	-0.467582600707	-0.49790424614	-0.411876915804	-0.516138289435	-0.425226173087	-0.395186353321	-0.408775224152	-0.4580875766	-0.413687826664	-0.453457944589	-0.549436034249	-0.463974180503	-0.474426677646	-0.437076940747	-0.463912983842	-0.44556471343	-0.545219503875	-0.480708035059	-0.37046931973	-0.370394236018	-0.463593528849	-0.547434580861	-0.385113197479	-0.34856852259	-0.511554644529	-0.348862051847	-0.516432733682	-0.552691506939	-0.475455089054	-0.35563055831	-0.321582123323	-0.384280200022	-0.395150049427	-0.337690286514	-0.634438678161	-0.382768989852	-0.458956027662	-0.43342720316	-0.408857681492	-0.578742120647	-0.360705715954	-0.132694152371	-0.43631492485	-0.376274656142
HOXA13	-0.606705936953	-0.572089512255	-0.564889518228	-0.626016420813	-0.649361824832	-0.555745929325	-0.477990609784	-0.509139033764	-0.491477665714	-0.539120377228	-0.64345983258	-0.593045069589	-0.589381399475	-0.522618870031	-0.50673663653	-0.473209600388	-0.748741700504	-0.626519723533	-0.690222501976	-0.543151855	-0.580058108981	-0.499115424022	-0.595654627264	-0.559290616278	-0.560556421512	-0.552825151163	-0.61861867782	-0.390109815595	-0.563294067162	-0.648407229198	-0.508458376765	-0.460243561725	-0.559891337851	-0.642051320807	-0.581514269335	-0.603396616819	-0.572325661956	-0.618260044532	-0.607349499095	-0.665960503877	-0.533221677811	-0.564248782743	-0.57699210741	-0.557099563963	-0.59767611671	-0.564506652747	-0.640827403506	-0.641972891684	-0.59718934676	-0.574307354265	-0.610200917632	-0.612861816006	-0.546353322554	-0.605768680123	-0.631859513488	-0.586107811998	-0.538625372286	-0.381579384271	-0.532353940491	-0.60147366665	-0.509134856159	-0.468164315123	-0.423020350687	-0.458045878312	-0.562775984623	-0.560210235165	-0.540827693953	-0.548546673047	-0.576987305757	-0.622981333783	-0.602475530202	-0.571897805439	-0.641521251809	-0.559971819102	-0.576435108594	-0.561856298074	-0.605765645404	-0.571720192349	-0.62095440045	-0.592968339945	-0.589085333702	-0.551767777963	-0.509734456658	-0.598972953336	-0.536442673254	-0.620674003843	-0.566345463037	-0.509343748417	-0.518783588284	-0.498440356471	-0.58886818471	-0.585090933872	-0.564401396647	-0.592020219925	-0.523980829883	-0.661599064928	-0.633151395428	-0.579136144291	-0.481823987158	-0.456224302984	-0.597060706226	-0.54490193212	-0.496148380848	-0.669158688267	-0.561884649749	-0.532154702998	-0.557194948435	-0.555037719847	-0.639828966037	-0.475769082294	-0.278254673894	-0.61238446035	-0.54128948436
HOXB9	-0.483357755584	-0.473081508751	-0.311393942399	-0.554594796424	-0.483212083205	-0.234281033622	-0.205655799595	-0.201775233507	-0.253431856322	-0.289990424533	-0.637642874734	-0.419664633573	-0.268513186738	-0.315685630345	-0.373265760551	-0.382773017834	-0.650994918338	-0.437196110176	-0.514136027884	-0.25035381386	-0.349677721211	-0.269347777716	-0.418948564246	-0.223927305449	-0.291221914252	-0.447542455666	-0.51961929404	-0.0244752443722	-0.380388134057	-0.476878453069	-0.272982490493	-0.11800443391	-0.348421616226	-0.467340756386	-0.329093800448	-0.513514760527	-0.472788514502	-0.454253716461	-0.438968194825	-0.547098316432	-0.163290801274	-0.261280600718	-0.555415905018	-0.21857721149	-0.475703348523	-0.640827403506	-0.376206423378	-0.587349811461	-0.450652159278	-0.444999409852	-0.533787961076	-0.294967475502	-0.464981433852	-0.470389508907	-0.520710180957	-0.334803840006	-0.267864272823	0.0502991285074	-0.250859631307	-0.484799426526	-0.232597080281	-0.0614430525683	-0.0427370058885	-0.0691631162781	-0.262149848922	-0.297570982598	-0.282081833252	-0.316263812224	-0.224469720317	-0.432713321009	-0.453732884738	-0.265679609047	-0.513342719805	-0.350375867187	-0.299130516864	-0.254377369528	-0.467462638709	-0.311786548795	-0.446379083093	-0.562618479462	-0.44125675641	-0.386573174731	-0.202447568701	-0.350656799214	-0.245146962017	-0.542582894227	-0.408831877825	-0.221456456572	-0.305725220222	-0.399230850562	-0.330253610175	-0.314748105692	-0.195487443193	-0.53024620601	-0.205086064061	-0.541371821215	-0.546255226058	-0.396537897298	-0.18156298168	-0.218875524889	-0.224612673586	-0.203876601678	-0.162587984393	-0.570028046895	-0.281758485932	-0.254850042592	-0.254058293353	-0.305471367215	-0.566066215243	-0.159778979334	-0.00373686650983	-0.287843994211	-0.169384631644
HOXC13	-0.6052407678	-0.518377210051	-0.472726779477	-0.590506364679	-0.591757119484	-0.529364788457	-0.495966238464	-0.411498742386	-0.483605708234	-0.576411535169	-0.622223756978	-0.546768619032	-0.561048279017	-0.475644001456	-0.463081431698	-0.479020363829	-0.714266907748	-0.588657919612	-0.607710299756	-0.476835852654	-0.538994979283	-0.47611806607	-0.579621318521	-0.547246469577	-0.495548828369	-0.570289115716	-0.621552966426	-0.296652360479	-0.514391726202	-0.614483720687	-0.489703017674	-0.408621602206	-0.529337234658	-0.614937183117	-0.544957883002	-0.60896551672	-0.604189117694	-0.583986471107	-0.591518535042	-0.588267520027	-0.448073569609	-0.513692776942	-0.590425710392	-0.488226498351	-0.582660575554	-0.641972891684	-0.587349811461	-0.529194195556	-0.609602387549	-0.598392603024	-0.601217868004	-0.495165561558	-0.607974247078	-0.617005165424	-0.660002760898	-0.514428596299	-0.48539664885	-0.246995696354	-0.460279201349	-0.56544261052	-0.467917357047	-0.392825953988	-0.378437860205	-0.378345570478	-0.514084144037	-0.521053064265	-0.524936868398	-0.482881034499	-0.530062628925	-0.598317645228	-0.552338263175	-0.557611251254	-0.616210967992	-0.543998559962	-0.527065444951	-0.449579380033	-0.570305548591	-0.532401422286	-0.606874754647	-0.610158340237	-0.57736042289	-0.571095838647	-0.489848665358	-0.552183041867	-0.468581851558	-0.599066545003	-0.544452706499	-0.45664253319	-0.484384549125	-0.529934753369	-0.494468755798	-0.541197938282	-0.501916880313	-0.583211732867	-0.434249653006	-0.601526312632	-0.573858714903	-0.578757046423	-0.42621263808	-0.421805357392	-0.561469573608	-0.50221592625	-0.402488004442	-0.588175579972	-0.507967472761	-0.528958635043	-0.527316259234	-0.513289271867	-0.612716888099	-0.450797218504	-0.219491756085	-0.601222780857	-0.474145033271
IER5L	-0.600291591952	-0.484331126794	-0.428407377508	-0.530822566237	-0.539868508075	-0.407681604413	-0.334739651561	-0.325718205515	-0.393315300968	-0.428848009208	-0.557524710897	-0.435742697311	-0.460615970687	-0.46453265738	-0.431824118954	-0.499304773965	-0.635574527391	-0.497322413415	-0.609929714257	-0.392926538862	-0.438054821616	-0.478662563819	-0.510534164462	-0.393392991586	-0.418822989771	-0.53141806298	-0.510234887855	-0.217564812257	-0.403910226451	-0.544370557271	-0.431092941736	-0.247346773286	-0.408565153715	-0.462052944705	-0.432830062057	-0.512441650372	-0.520336266537	-0.496559850401	-0.526596642144	-0.555831099949	-0.309924699582	-0.39812873285	-0.526181133828	-0.376939114595	-0.510892373593	-0.59718934676	-0.450652159278	-0.609602387549	-0.475273522492	-0.475214626788	-0.575980689089	-0.385001273255	-0.491399698156	-0.519901323498	-0.509062866302	-0.402291643157	-0.378141366214	-0.18840392406	-0.433048622485	-0.417128607921	-0.461519696438	-0.264030879791	-0.248229747791	-0.25395840923	-0.360050531166	-0.40240468221	-0.420478725069	-0.414026036132	-0.372720716282	-0.446331578851	-0.521682485791	-0.513143608058	-0.53400029799	-0.386271427712	-0.428869461091	-0.353115391012	-0.487365987172	-0.382086865217	-0.509173736128	-0.57540206671	-0.511882074478	-0.51120196143	-0.392175025159	-0.389459812387	-0.402306073824	-0.553414477703	-0.467394982813	-0.351912597983	-0.401444838647	-0.488525827083	-0.445243541302	-0.386603512237	-0.288613934428	-0.521572071705	-0.347583785776	-0.484139517131	-0.592863305767	-0.491653874703	-0.326607855175	-0.322963575776	-0.398702319309	-0.367215630164	-0.3674028346	-0.565852213135	-0.427868002278	-0.433972801527	-0.47595932222	-0.427866718786	-0.555027240695	-0.40827558069	-0.126185051172	-0.3832790931	-0.346184279791
IGDCC3	-0.552574006748	-0.464321103423	-0.39637985041	-0.513794410789	-0.499847080176	-0.394985680519	-0.340440974244	-0.229221348814	-0.43242038173	-0.462624121362	-0.584924173053	-0.493568276946	-0.459707467767	-0.427747284304	-0.408205427659	-0.45122334009	-0.454080792873	-0.483248070929	-0.476125739115	-0.333558911203	-0.428902670391	-0.407766627767	-0.516300259355	-0.496563866879	-0.368044668427	-0.49221138033	-0.502573200196	-0.214001907943	-0.479454444595	-0.580849789969	-0.313209944773	-0.191673401856	-0.292976801548	-0.277767968902	-0.380454363842	-0.521670355008	-0.493523653696	-0.499417482544	-0.45979710308	-0.585351273893	-0.2567397506	-0.357289327106	-0.457974681367	-0.351257033984	-0.462749127324	-0.574307354265	-0.444999409852	-0.598392603024	-0.475214626788	-0.357189174868	-0.596879612838	-0.398516085636	-0.39312090616	-0.489719259331	-0.496498239329	-0.396779961943	-0.346093715369	-0.190720182902	-0.335554560183	-0.451041420205	-0.457387609844	-0.199658536277	-0.150378861036	-0.144834799177	-0.407823831984	-0.402831602153	-0.366826759799	-0.263041371783	-0.312885113816	-0.417154988209	-0.513358325024	-0.495731821625	-0.531469275839	-0.383135130339	-0.412497250671	-0.357162855276	-0.514955318808	-0.373487654938	-0.522930421333	-0.590752093489	-0.463299284832	-0.512584656723	-0.327292275769	-0.408902135461	-0.365191647546	-0.517919758392	-0.415756582187	-0.366295934591	-0.465194658484	-0.480303269602	-0.428677459152	-0.443846141849	-0.244757024599	-0.571297550328	-0.292019301688	-0.564734065439	-0.489251943544	-0.412649012068	-0.327716850664	-0.440320813237	-0.341459121079	-0.313027232786	-0.259169559813	-0.586992414535	-0.392507468785	-0.386922135217	-0.45466122557	-0.442689836625	-0.619461187715	-0.416356305126	-0.123641466208	-0.395360053875	-0.280855602687
IKZF3	-0.585986112112	-0.590833540199	-0.527540054016	-0.60495310655	-0.544343681472	-0.466335159378	-0.53416868268	-0.412786128122	-0.561477433335	-0.558914245763	-0.664798060725	-0.516423251487	-0.603552525082	-0.535725536489	-0.507260337197	-0.524144968133	-0.532048823052	-0.35758209549	-0.549590071132	-0.432528819814	-0.543480494914	-0.615405938578	-0.57726101788	-0.593398405031	-0.570458366877	-0.514847543867	-0.550300858717	-0.336182218608	-0.474092526081	-0.621346765463	-0.493085674955	-0.449575932191	-0.42342147944	-0.586694410784	-0.342916693542	-0.566702908564	-0.59311391776	-0.551624294337	-0.546811941479	-0.564745087219	-0.441635394495	-0.460727973863	-0.618542908116	-0.597159906801	-0.520385303878	-0.610200917632	-0.533787961076	-0.601217868003	-0.575980689089	-0.596879612838	-0.514303149515	-0.522894307427	-0.56038304855	-0.542872340773	-0.576946436099	-0.537075824157	-0.480239791891	-0.340973474632	-0.507338629114	-0.580755943109	-0.575033726165	-0.344472435844	-0.208223588496	-0.253739665753	-0.459987090891	-0.468787921344	-0.519971706306	-0.405185318117	-0.490429121935	-0.579808331615	-0.603523698685	-0.534784406735	-0.629729869431	-0.398367985224	-0.552367296897	-0.473779218946	-0.597277806569	-0.483228567635	-0.629390277076	-0.604804018051	-0.551601392991	-0.592121318754	-0.545640433471	-0.501529997547	-0.573328050603	-0.529903075463	-0.5133683582	-0.408745024049	-0.521725224109	-0.554893958119	-0.619265336143	-0.528674056648	-0.385865194263	-0.606264851665	-0.433735467243	-0.605923963637	-0.619932413704	-0.552791084611	-0.483234488357	-0.508116342844	-0.600545257652	-0.444380080288	-0.411731060529	-0.60427413641	-0.497349407429	-0.509420467566	-0.602364757457	-0.548348321496	-0.593260405341	-0.488572817433	-0.237935819921	-0.493462761779	-0.449494448037
